"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","AA/AO","Female","Heterosexual / straight","200","180","21820","21050"
"In post","2022","Cabinet Office","AA/AO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","AA/AO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","AA/AO","Female","Unknown","55","55","21660","21170"
"In post","2022","Cabinet Office","AA/AO","Male","Heterosexual / straight","125","120","21770","21050"
"In post","2022","Cabinet Office","AA/AO","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","AA/AO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","AA/AO","Male","Unknown","50","50","21880","21170"
"In post","2022","Cabinet Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","EO","Female","Heterosexual / straight","460","435","26470","26670"
"In post","2022","Cabinet Office","EO","Female","LGBO","40","40","26000","26350"
"In post","2022","Cabinet Office","EO","Female","Undeclared","35","35","27020","27500"
"In post","2022","Cabinet Office","EO","Female","Unknown","100","95","26980","27500"
"In post","2022","Cabinet Office","EO","Male","Heterosexual / straight","245","240","26620","27500"
"In post","2022","Cabinet Office","EO","Male","LGBO","35","35","26470","26670"
"In post","2022","Cabinet Office","EO","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Cabinet Office","EO","Male","Unknown","120","115","26460","26670"
"In post","2022","Cabinet Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","G6/G7","Female","Heterosexual / straight","1070","1040","57720","54700"
"In post","2022","Cabinet Office","G6/G7","Female","LGBO","95","95","56270","54700"
"In post","2022","Cabinet Office","G6/G7","Female","Undeclared","100","95","57470","54700"
"In post","2022","Cabinet Office","G6/G7","Female","Unknown","735","720","62180","61710"
"In post","2022","Cabinet Office","G6/G7","Male","Heterosexual / straight","965","955","58570","56340"
"In post","2022","Cabinet Office","G6/G7","Male","LGBO","130","130","57880","55220"
"In post","2022","Cabinet Office","G6/G7","Male","Undeclared","125","125","58800","56760"
"In post","2022","Cabinet Office","G6/G7","Male","Unknown","785","780","63790","62010"
"In post","2022","Cabinet Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","SCS level","Female","Heterosexual / straight","190","185","92430","80400"
"In post","2022","Cabinet Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","SCS level","Female","Unknown","110","110","99340","94810"
"In post","2022","Cabinet Office","SCS level","Male","Heterosexual / straight","250","250","100720","93000"
"In post","2022","Cabinet Office","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","SCS level","Male","Undeclared","30","25","[c]","[c]"
"In post","2022","Cabinet Office","SCS level","Male","Unknown","160","155","113510","112890"
"In post","2022","Cabinet Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","SEO/HEO","Female","Heterosexual / straight","1160","1120","36310","35590"
"In post","2022","Cabinet Office","SEO/HEO","Female","LGBO","90","90","36060","34640"
"In post","2022","Cabinet Office","SEO/HEO","Female","Undeclared","100","95","37040","37300"
"In post","2022","Cabinet Office","SEO/HEO","Female","Unknown","1310","1300","31380","29250"
"In post","2022","Cabinet Office","SEO/HEO","Male","Heterosexual / straight","860","855","36450","35760"
"In post","2022","Cabinet Office","SEO/HEO","Male","LGBO","130","130","36210","35170"
"In post","2022","Cabinet Office","SEO/HEO","Male","Undeclared","110","110","36570","35590"
"In post","2022","Cabinet Office","SEO/HEO","Male","Unknown","965","960","31780","31250"
"In post","2022","Cabinet Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Female","Heterosexual / straight","65","55","73990","71620"
"In post","2022","Chancellor's other departments","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Male","Heterosexual / straight","90","85","79670","69010"
"In post","2022","Chancellor's other departments","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Male","Undeclared","30","25","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Female","Heterosexual / straight","55","55","41510","40290"
"In post","2022","Chancellor's other departments","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Male","Heterosexual / straight","45","45","40160","39920"
"In post","2022","Chancellor's other departments","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Female","Heterosexual / straight","35","30","24900","24440"
"In post","2022","Charity Commission","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Female","Unknown","35","35","25260","24440"
"In post","2022","Charity Commission","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Charity Commission","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Charity Commission","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Male","Unknown","20","15","[c]","[c]"
"In post","2022","Charity Commission","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Female","Heterosexual / straight","30","30","53950","51070"
"In post","2022","Charity Commission","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Female","Heterosexual / straight","80","75","31910","29160"
"In post","2022","Charity Commission","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Female","Unknown","55","50","33080","29550"
"In post","2022","Charity Commission","SEO/HEO","Male","Heterosexual / straight","60","60","32850","29160"
"In post","2022","Charity Commission","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Male","Unknown","40","40","32880","31350"
"In post","2022","Charity Commission","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Heterosexual / straight","30","30","27800","27750"
"In post","2022","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Female","Heterosexual / straight","185","170","65160","62260"
"In post","2022","Competition and Markets Authority","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Male","Heterosexual / straight","170","165","65800","62890"
"In post","2022","Competition and Markets Authority","G6/G7","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","45","40","103210","98630"
"In post","2022","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Male","Heterosexual / straight","60","60","107870","99920"
"In post","2022","Competition and Markets Authority","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Female","Heterosexual / straight","95","90","37370","34870"
"In post","2022","Competition and Markets Authority","SEO/HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Male","Heterosexual / straight","70","70","38120","36000"
"In post","2022","Competition and Markets Authority","SEO/HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","Heterosexual / straight","555","495","21670","21250"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","LGBO","40","40","20990","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","Undeclared","45","40","21780","21500"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","Unknown","310","270","21580","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","Heterosexual / straight","285","275","21570","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","LGBO","30","30","20780","20880"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","Undeclared","35","35","22180","22740"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","Unknown","205","195","21430","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","Heterosexual / straight","760","700","26330","25770"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","LGBO","50","50","26240","25810"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","Undeclared","70","65","26820","26500"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","Unknown","230","215","25770","24500"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","Heterosexual / straight","525","515","26940","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","LGBO","55","50","26150","24730"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","Undeclared","70","70","26990","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","Unknown","205","200","26590","24820"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","Heterosexual / straight","1365","1300","57060","55420"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","LGBO","95","95","55850","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","Undeclared","165","160","56780","53750"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","Unknown","150","145","57800","56450"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","Heterosexual / straight","1595","1560","57680","57170"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","LGBO","145","145","57890","56280"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","Undeclared","270","260","58380","57460"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","Unknown","220","215","58990","60090"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","Heterosexual / straight","145","135","87810","82960"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","Unknown","10","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","Heterosexual / straight","175","170","89280","81560"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","Heterosexual / straight","2190","2080","37070","36880"
"In post","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","LGBO","210","205","36880","35530"
