"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","Female","195","180","37530","30130"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","Male","105","100","38390","34480"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon","Devon CC","Female","60","55","38760","34480"
"In post","2022","Attorney General's Departments","Devon","Devon CC","Male","45","45","41320","38090"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Cambridgeshire CC","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Cambridgeshire CC","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Norwich and East Norfolk","Female","50","45","30450","25480"
"In post","2022","Attorney General's Departments","East Anglia","Norwich and East Norfolk","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Suffolk CC","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Suffolk CC","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","Female","150","140","37400","32370"
"In post","2022","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","Male","75","75","46280","48080"
"In post","2022","Attorney General's Departments","East Wales","Flintshire and Wrexham","Female","55","50","39020","37890"
"In post","2022","Attorney General's Departments","East Wales","Flintshire and Wrexham","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","55","50","39590","33310"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Heart of Essex","Female","155","135","41050","39540"
"In post","2022","Attorney General's Departments","Essex","Heart of Essex","Male","50","50","45250","48080"
"In post","2022","Attorney General's Departments","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","110","105","40970","48080"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","65","60","44920","48450"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Manchester","Female","250","225","38960","32420"
"In post","2022","Attorney General's Departments","Greater Manchester","Manchester","Male","125","120","43520","48080"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","Female","70","65","39660","30110"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","Male","35","35","46880","53050"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","Female","100","95","42840","39650"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","Male","55","55","44410","45530"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Haringey and Islington","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Lewisham and Southwark","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Lewisham and Southwark","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","Westminster","Female","2945","2710","49790","51250"
"In post","2022","Attorney General's Departments","Inner London - West","Westminster","Male","1710","1675","51180","51830"
"In post","2022","Attorney General's Departments","Kent","East Kent","Female","80","75","37510","30110"
"In post","2022","Attorney General's Departments","Kent","East Kent","Male","45","45","43040","42330"
"In post","2022","Attorney General's Departments","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Mid Kent","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Mid Lancashire","Female","115","110","37930","32370"
"In post","2022","Attorney General's Departments","Lancashire","Mid Lancashire","Male","60","60","43380","48080"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","Female","105","90","37550","33310"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","Male","35","35","45240","49940"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Liverpool","Female","250","235","35010","28430"
"In post","2022","Attorney General's Departments","Merseyside","Liverpool","Male","130","125","41550","48080"
"In post","2022","Attorney General's Departments","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","York","Female","100","95","39500","33310"
"In post","2022","Attorney General's Departments","North Yorkshire","York","Male","70","70","45160","38540"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","Female","165","145","36420","28430"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","Male","95","90","43860","48080"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","Female","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","Female","35","30","36580","31710"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","Female","45","45","40850","38180"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","Female","100","90","33360","28430"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","Male","40","35","39870","31460"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","Female","85","80","39880","30110"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","Male","40","35","44310","46400"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","Female","50","45","45030","42300"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Durham","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","Female","65","55","37510","28430"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","Female","345","320","38890","34480"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","Male","155","155","43560","48080"
"In post","2022","Attorney General's Departments","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","Female","55","50","39120","38000"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Leeds","Female","315","285","41260","41080"
"In post","2022","Attorney General's Departments","West Yorkshire","Leeds","Male","145","145","46290","48830"
"In post","2022","Attorney General's Departments","West Yorkshire","Wakefield","Female","40","40","34140","30130"
"In post","2022","Attorney General's Departments","West Yorkshire","Wakefield","Male","30","30","38330","30130"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","50","45","31390","32000"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","40","40","38360","33300"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Nottingham","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Nottingham","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
