"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Angus and Dundee City","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Angus and Dundee City","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Angus and Dundee City","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Angus and Dundee City","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Angus and Dundee City","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Angus and Dundee City","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Antrim and Newtownabbey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ards and North Down","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Armagh City, Banbridge and Craigavon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","EO","Female","40","35","30780","31060"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","EO","Male","30","25","30860","31060"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Barnet","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Barnet","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","EO","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Barnet","EO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Barnet","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Barnet","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Barnet","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Barnet","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Barnet","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","AA/AO","Female","115","95","21710","21260"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","AA/AO","Male","65","60","23300","21260"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","EO","Female","110","90","27270","27570"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","EO","Male","40","40","28210","27570"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","Female","35","30","36190","33730"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Female","50","45","28780","28200"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Female","45","40","22720","21260"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","155","140","25000","26070"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","115","115","24590","25750"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","70","70","56200","54540"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","105","105","56490","54760"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","305","285","35130","33840"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","380","370","37180","37960"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","95","90","35460","32710"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","95","95","39330","37400"
"In post","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Bedford","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Bedford","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","EO","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Bedford","EO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Bedford","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Bedford","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Bedford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","AA/AO","Female","45","35","21560","21250"
"In post","2022","Declared disabled","Belfast","AA/AO","Male","35","35","21560","21680"
"In post","2022","Declared disabled","Belfast","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","EO","Female","40","35","26720","26820"
"In post","2022","Declared disabled","Belfast","EO","Male","30","30","27300","26820"
"In post","2022","Declared disabled","Belfast","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Belfast","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Belfast","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Belfast","SEO/HEO","Female","60","55","35580","33370"
"In post","2022","Declared disabled","Belfast","SEO/HEO","Male","30","30","34530","33370"
"In post","2022","Declared disabled","Belfast","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","AA/AO","Female","40","35","23600","21960"
"In post","2022","Declared disabled","Berkshire","AA/AO","Male","55","50","29450","26610"
"In post","2022","Declared disabled","Berkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","EO","Female","55","50","29090","29290"
"In post","2022","Declared disabled","Berkshire","EO","Male","40","40","32030","29290"
"In post","2022","Declared disabled","Berkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","G6/G7","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","SEO/HEO","Female","35","35","37120","35900"
"In post","2022","Declared disabled","Berkshire","SEO/HEO","Male","30","30","38650","40000"
"In post","2022","Declared disabled","Berkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","Unknown","Female","40","40","29640","26110"
"In post","2022","Declared disabled","Berkshire","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","AA/AO","Female","45","45","26640","24690"
"In post","2022","Declared disabled","Bexley and Greenwich","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","EO","Female","40","40","31300","31060"
"In post","2022","Declared disabled","Bexley and Greenwich","EO","Male","40","40","32550","31060"
"In post","2022","Declared disabled","Bexley and Greenwich","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","AA/AO","Female","245","210","21440","21250"
"In post","2022","Declared disabled","Birmingham","AA/AO","Male","160","155","21920","21250"
"In post","2022","Declared disabled","Birmingham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","EO","Female","310","270","27120","27570"
"In post","2022","Declared disabled","Birmingham","EO","Male","145","135","26940","27570"
"In post","2022","Declared disabled","Birmingham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","G6/G7","Female","60","60","55160","53530"
"In post","2022","Declared disabled","Birmingham","G6/G7","Male","55","50","58510","57400"
"In post","2022","Declared disabled","Birmingham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","SEO/HEO","Female","210","200","34960","33370"
"In post","2022","Declared disabled","Birmingham","SEO/HEO","Male","150","145","36290","34110"
"In post","2022","Declared disabled","Birmingham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","Unknown","Female","95","85","30230","28200"
"In post","2022","Declared disabled","Birmingham","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Birmingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","EO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","Unknown","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","AA/AO","Female","225","190","21090","21260"
"In post","2022","Declared disabled","Blackpool","AA/AO","Male","110","105","21140","21260"
"In post","2022","Declared disabled","Blackpool","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","EO","Female","185","155","27490","27570"
"In post","2022","Declared disabled","Blackpool","EO","Male","100","95","27510","27570"
"In post","2022","Declared disabled","Blackpool","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","G6/G7","Female","40","35","53320","49170"
"In post","2022","Declared disabled","Blackpool","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","SEO/HEO","Female","100","95","34400","33170"
"In post","2022","Declared disabled","Blackpool","SEO/HEO","Male","55","55","35130","35310"
"In post","2022","Declared disabled","Blackpool","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","AA/AO","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","AA/AO","Male","15","10","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","EO","Female","40","35","27170","27570"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","EO","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","Unknown","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bournemouth, Christchurch and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
