"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other","Staffordshire CC","SEO/HEO","50","45","34700","33300"
"In post","2022","Other","Stoke-on-Trent","AA/AO","5","5","[c]","[c]"
"In post","2022","Other","Stoke-on-Trent","EO","15","10","27450","27570"
"In post","2022","Other","Stoke-on-Trent","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other","Suffolk CC","AA/AO","295","280","20960","21170"
"In post","2022","Other","Suffolk CC","EO","110","105","27980","27570"
"In post","2022","Other","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Other","Suffolk CC","SEO/HEO","30","30","34440","34690"
"In post","2022","Other","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Sunderland","AA/AO","380","325","21130","21260"
"In post","2022","Other","Sunderland","EO","100","90","27540","27570"
"In post","2022","Other","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Sunderland","SEO/HEO","25","25","33340","31990"
"In post","2022","Other","Swansea","AA/AO","30","30","21350","21260"
"In post","2022","Other","Swansea","EO","45","45","27620","27570"
"In post","2022","Other","Swansea","G6/G7","10","10","58580","61440"
"In post","2022","Other","Swansea","SEO/HEO","45","40","45150","47470"
"In post","2022","Other","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Swindon","EO","10","5","[c]","[c]"
"In post","2022","Other","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Telford and Wrekin","AA/AO","40","40","21000","21170"
"In post","2022","Other","Telford and Wrekin","EO","40","35","24110","23470"
"In post","2022","Other","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Telford and Wrekin","SEO/HEO","40","40","33910","33300"
"In post","2022","Other","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Torbay","AA/AO","15","10","21140","21260"
"In post","2022","Other","Torbay","EO","5","5","[c]","[c]"
"In post","2022","Other","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Tower Hamlets","AA/AO","20","20","22680","23570"
"In post","2022","Other","Tower Hamlets","EO","145","145","27920","27400"
"In post","2022","Other","Tower Hamlets","G6/G7","205","200","59280","55730"
"In post","2022","Other","Tower Hamlets","SCS level","60","55","97360","91470"
"In post","2022","Other","Tower Hamlets","SEO/HEO","165","165","37300","37040"
"In post","2022","Other","Tyneside","AA/AO","140","135","21070","21260"
"In post","2022","Other","Tyneside","EO","110","100","27350","27570"
"In post","2022","Other","Tyneside","G6/G7","20","15","55220","54690"
"In post","2022","Other","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","Tyneside","SEO/HEO","65","65","34580","33370"
"In post","2022","Other","Unknown","AA/AO","85","75","23610","25110"
"In post","2022","Other","Unknown","EO","55","50","28060","27570"
"In post","2022","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","SEO/HEO","40","35","38510","36870"
"In post","2022","Other","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Other","Wakefield","AA/AO","5","5","[c]","[c]"
"In post","2022","Other","Wakefield","EO","10","10","27420","27570"
"In post","2022","Other","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Walsall","AA/AO","15","10","21000","21260"
"In post","2022","Other","Walsall","EO","20","15","27410","27570"
"In post","2022","Other","Wandsworth","AA/AO","10","10","23000","23340"
"In post","2022","Other","Wandsworth","EO","10","10","[c]","[c]"
"In post","2022","Other","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Warrington","AA/AO","10","10","20570","21170"
"In post","2022","Other","Warrington","EO","35","35","27480","27570"
"In post","2022","Other","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Warwickshire CC","AA/AO","230","190","20870","21260"
"In post","2022","Other","Warwickshire CC","EO","130","125","23360","22000"
"In post","2022","Other","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Warwickshire CC","SEO/HEO","45","45","31450","31990"
"In post","2022","Other","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Cumbria","EO","5","5","[c]","[c]"
"In post","2022","Other","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Essex","AA/AO","15","15","22020","21170"
"In post","2022","Other","West Essex","EO","5","5","[c]","[c]"
"In post","2022","Other","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Lothian","AA/AO","10","5","[c]","[c]"
"In post","2022","Other","West Lothian","EO","5","5","[c]","[c]"
"In post","2022","Other","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Northamptonshire","AA/AO","15","15","22000","21520"
"In post","2022","Other","West Northamptonshire","EO","10","10","29650","30330"
"In post","2022","Other","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Surrey","AA/AO","85","80","20590","21170"
"In post","2022","Other","West Surrey","EO","25","25","28160","27250"
"In post","2022","Other","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Surrey","SEO/HEO","20","20","37100","37790"
"In post","2022","Other","West Sussex (North East)","EO","5","5","[c]","[c]"
"In post","2022","Other","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","West Sussex (South West)","AA/AO","15","10","20990","21170"
"In post","2022","Other","West Sussex (South West)","EO","25","20","28120","28150"
"In post","2022","Other","West Sussex (South West)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other","Westminster","AA/AO","235","225","24320","24210"
"In post","2022","Other","Westminster","EO","585","570","28720","28650"
"In post","2022","Other","Westminster","G6/G7","390","380","59710","57460"
"In post","2022","Other","Westminster","SCS level","125","120","98040","91800"
"In post","2022","Other","Westminster","SEO/HEO","545","540","37590","36650"
"In post","2022","Other","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Wiltshire","AA/AO","355","335","20960","21170"
"In post","2022","Other","Wiltshire","EO","185","180","28070","26670"
"In post","2022","Other","Wiltshire","G6/G7","25","25","59010","54540"
"In post","2022","Other","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","Wiltshire","SEO/HEO","200","195","35870","33700"
"In post","2022","Other","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2022","Other","Wirral","AA/AO","15","15","21330","21260"
"In post","2022","Other","Wirral","EO","55","50","27480","27570"
"In post","2022","Other","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Wirral","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other","Wolverhampton","AA/AO","20","20","20960","21260"
"In post","2022","Other","Wolverhampton","EO","20","20","27430","27570"
"In post","2022","Other","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Worcestershire CC","AA/AO","20","20","21080","21170"
"In post","2022","Other","Worcestershire CC","EO","10","10","27130","27570"
"In post","2022","Other","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other","York","AA/AO","85","80","20900","21170"
"In post","2022","Other","York","EO","25","25","27240","26670"
"In post","2022","Other","York","G6/G7","5","5","[c]","[c]"
"In post","2022","Other","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","York","SEO/HEO","25","25","36020","33300"
"In post","2022","Planning","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Bristol, City of","G6/G7","10","10","[c]","[c]"
"In post","2022","Planning","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Bristol, City of","SEO/HEO","25","25","37710","39100"
"In post","2022","Planning","Cardiff and Vale of Glamorgan","AA/AO","10","10","23280","22960"
"In post","2022","Planning","Cardiff and Vale of Glamorgan","EO","10","5","[c]","[c]"
"In post","2022","Planning","Cardiff and Vale of Glamorgan","G6/G7","10","10","[c]","[c]"
"In post","2022","Planning","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cardiff and Vale of Glamorgan","SEO/HEO","20","20","40700","38160"
"In post","2022","Planning","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","South West Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Westminster","EO","10","10","[c]","[c]"
"In post","2022","Planning","Westminster","G6/G7","30","30","58710","56570"
"In post","2022","Planning","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Westminster","SEO/HEO","45","45","39070","39600"
"In post","2022","Planning","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bristol, City of","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cambridgeshire CC","G6/G7","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire East","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Devon CC","G6/G7","15","10","57690","58810"
"In post","2022","Planning Inspectors","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Durham","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Sussex CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, County of","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Hertfordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire CC and Rutland","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire CC","G6/G7","10","10","56070","58810"
"In post","2022","Planning Inspectors","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Nottinghamshire","G6/G7","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire CC","G6/G7","10","10","63520","65210"
"In post","2022","Planning Inspectors","Northumberland","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sheffield","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Somerset CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South and West Derbyshire","G6/G7","10","10","52820","51110"
"In post","2022","Planning Inspectors","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tyneside","G6/G7","20","20","54170","53240"
"In post","2022","Planning Inspectors","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wiltshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Worcestershire CC","G6/G7","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Aberdeen City and Aberdeenshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Policy","Antrim and Newtownabbey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Ards and North Down","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Policy","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Armagh City, Banbridge and Craigavon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Armagh City, Banbridge and Craigavon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Barnsley, Doncaster and Rotherham","G6/G7","5","5","[c]","[c]"
"In post","2022","Policy","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","26850","26670"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","40","35","55920","54540"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","75","70","36790","36530"
"In post","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","10","[c]","[c]"
"In post","2022","Policy","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Belfast","G6/G7","20","20","53610","52030"
"In post","2022","Policy","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Belfast","SEO/HEO","40","40","35540","36720"
"In post","2022","Policy","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Berkshire","G6/G7","10","10","56460","55730"
"In post","2022","Policy","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Berkshire","SEO/HEO","20","20","34560","33000"
"In post","2022","Policy","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Birmingham","AA/AO","40","35","19650","17860"
"In post","2022","Policy","Birmingham","EO","40","40","25910","24830"
"In post","2022","Policy","Birmingham","G6/G7","100","100","56380","53360"
"In post","2022","Policy","Birmingham","SCS level","15","15","99980","95200"
"In post","2022","Policy","Birmingham","SEO/HEO","180","175","35250","33280"
"In post","2022","Policy","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
