"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","UK Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Female","10","10","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Female","25","25","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Male","20","20","[c]","[c]"
"In post","2022","20-29","Welsh Government","Female","320","310","28280","25860"
"In post","2022","20-29","Welsh Government","Male","240","240","28750","25860"
"In post","2022","30-39","Attorney General's Departments","Female","1445","1340","44450","48830"
"In post","2022","30-39","Attorney General's Departments","Male","720","715","45510","48990"
"In post","2022","30-39","Cabinet Office","Female","1535","1485","47490","49700"
"In post","2022","30-39","Cabinet Office","Male","1305","1300","49570","54700"
"In post","2022","30-39","Chancellor's other departments","Female","55","50","53800","48900"
"In post","2022","30-39","Chancellor's other departments","Male","60","60","56410","48930"
"In post","2022","30-39","Charity Commission","Female","60","55","34190","29160"
"In post","2022","30-39","Charity Commission","Male","55","55","33800","29160"
"In post","2022","30-39","Competition and Markets Authority","Female","155","145","58040","56360"
"In post","2022","30-39","Competition and Markets Authority","Male","145","145","62600","59870"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Female","1860","1755","41900","39920"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Male","1830","1815","43360","40220"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Female","400","385","50080","51730"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Male","315","315","50510","51730"
"In post","2022","30-39","Department for Education","Female","1445","1355","44050","41990"
"In post","2022","30-39","Department for Education","Male","960","950","43230","40230"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Female","1705","1580","36090","35900"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Male","1195","1185","36960","35900"
"In post","2022","30-39","Department for International Trade","Female","385","380","49870","51710"
"In post","2022","30-39","Department for International Trade","Male","440","435","50760","51970"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Female","570","540","46000","48200"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Male","535","530","47440","48200"
"In post","2022","30-39","Department for Transport","Female","1835","1630","31290","26130"
"In post","2022","30-39","Department for Transport","Male","1945","1925","35840","30730"
"In post","2022","30-39","Department for Work and Pensions","Female","9015","7920","27870","27570"
"In post","2022","30-39","Department for Work and Pensions","Male","6390","6315","29410","27570"
"In post","2022","30-39","Department of Health and Social Care","Female","1935","1820","43170","40450"
"In post","2022","30-39","Department of Health and Social Care","Male","1010","985","45250","40850"
"In post","2022","30-39","Estyn","Female","10","5","[c]","[c]"
"In post","2022","30-39","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Female","200","190","36810","37350"
"In post","2022","30-39","Food Standards Agency","Male","125","125","38990","37350"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Female","1105","1075","47100","51500"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Male","1075","1070","46890","48500"
"In post","2022","30-39","HM Land Registry","Female","610","555","29420","27130"
"In post","2022","30-39","HM Land Registry","Male","455","450","30040","27130"
"In post","2022","30-39","HM Revenue and Customs","Female","7570","6975","32780","31900"
"In post","2022","30-39","HM Revenue and Customs","Male","8710","8620","34200","33080"
"In post","2022","30-39","HM Treasury","Female","370","355","53040","53070"
"In post","2022","30-39","HM Treasury","Male","425","420","55480","55840"
"In post","2022","30-39","Home Office","Female","4510","4120","32430","28650"
"In post","2022","30-39","Home Office","Male","4220","4175","32990","28650"
"In post","2022","30-39","Ministry of Defence","Female","4885","4540","34410","33040"
"In post","2022","30-39","Ministry of Defence","Male","5895","5865","36900","36300"
"In post","2022","30-39","Ministry of Justice","Female","11525","10580","29870","27380"
"In post","2022","30-39","Ministry of Justice","Male","8650","8555","30330","28140"
"In post","2022","30-39","National Crime Agency","Female","660","630","37680","36410"
"In post","2022","30-39","National Crime Agency","Male","675","675","39270","37560"
"In post","2022","30-39","Northern Ireland Office","Female","40","40","50430","52030"
"In post","2022","30-39","Northern Ireland Office","Male","25","25","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Female","250","235","42570","39850"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Male","150","145","43230","34850"
"In post","2022","30-39","Office of Gas and Electricity Markets","Female","200","190","43020","39890"
"In post","2022","30-39","Office of Gas and Electricity Markets","Male","280","280","44470","40770"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Female","55","50","40830","38000"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Male","30","30","42080","42000"
"In post","2022","30-39","Office of Rail and Road","Female","40","40","52270","51060"
"In post","2022","30-39","Office of Rail and Road","Male","55","55","47760","50810"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Female","30","25","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Male","10","10","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Female","5","5","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Male","5","5","[c]","[c]"
"In post","2022","30-39","Scottish Government","Female","3605","3400","36300","33070"
"In post","2022","30-39","Scottish Government","Male","2795","2775","35730","33070"
"In post","2022","30-39","The National Archives","Female","75","75","35220","34260"
"In post","2022","30-39","The National Archives","Male","45","45","33380","30870"
"In post","2022","30-39","UK Export Finance","Female","50","50","54560","51600"
"In post","2022","30-39","UK Export Finance","Male","55","55","54080","52500"
"In post","2022","30-39","UK Statistics Authority","Female","810","730","35620","36840"
"In post","2022","30-39","UK Statistics Authority","Male","615","600","37920","36840"
"In post","2022","30-39","UK Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Female","30","30","46610","43650"
"In post","2022","30-39","Water Services Regulation Authority","Male","25","25","[c]","[c]"
"In post","2022","30-39","Welsh Government","Female","780","720","38170","38160"
"In post","2022","30-39","Welsh Government","Male","480","480","38900","38160"
"In post","2022","40-49","Attorney General's Departments","Female","1910","1685","48050","51470"
"In post","2022","40-49","Attorney General's Departments","Male","930","915","49890","51830"
"In post","2022","40-49","Cabinet Office","Female","1170","1115","54010","53320"
"In post","2022","40-49","Cabinet Office","Male","1120","1115","58890","55320"
"In post","2022","40-49","Chancellor's other departments","Female","55","50","61640","56180"
"In post","2022","40-49","Chancellor's other departments","Male","70","65","71270","64800"
"In post","2022","40-49","Charity Commission","Female","85","80","38170","30470"
"In post","2022","40-49","Charity Commission","Male","55","55","38230","29330"
"In post","2022","40-49","Competition and Markets Authority","Female","115","105","70120","72430"
"In post","2022","40-49","Competition and Markets Authority","Male","110","110","75110","72430"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Female","1640","1495","43260","39820"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Male","1625","1595","47090","43740"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Female","170","160","57990","56260"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Male","140","140","57480","57460"
"In post","2022","40-49","Department for Education","Female","1355","1250","47190","49860"
"In post","2022","40-49","Department for Education","Male","945","935","48520","49860"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Female","1970","1770","37390","35900"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Male","1435","1420","39530","36520"
"In post","2022","40-49","Department for International Trade","Female","230","220","51660","51970"
"In post","2022","40-49","Department for International Trade","Male","240","240","57510","54700"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Female","505","465","48300","48200"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Male","450","445","50600","48200"
"In post","2022","40-49","Department for Transport","Female","1860","1655","32960","26780"
"In post","2022","40-49","Department for Transport","Male","2110","2090","37220","31040"
"In post","2022","40-49","Department for Work and Pensions","Female","14005","12050","28280","27570"
"In post","2022","40-49","Department for Work and Pensions","Male","7860","7710","30960","27570"
"In post","2022","40-49","Department of Health and Social Care","Female","1825","1670","48560","47090"
"In post","2022","40-49","Department of Health and Social Care","Male","1005","985","53070","51440"
"In post","2022","40-49","Estyn","Female","20","20","[c]","[c]"
"In post","2022","40-49","Estyn","Male","15","15","[c]","[c]"
"In post","2022","40-49","Food Standards Agency","Female","190","180","42780","39300"
"In post","2022","40-49","Food Standards Agency","Male","185","185","40210","37910"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Female","1075","1020","52730","55010"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Male","1105","1100","52450","54270"
"In post","2022","40-49","HM Land Registry","Female","805","730","32720","27130"
"In post","2022","40-49","HM Land Registry","Male","460","455","36250","33840"
"In post","2022","40-49","HM Revenue and Customs","Female","8125","7305","33980","31900"
"In post","2022","40-49","HM Revenue and Customs","Male","7325","7225","36330","33370"
"In post","2022","40-49","HM Treasury","Female","220","200","54620","50470"
"In post","2022","40-49","HM Treasury","Male","185","185","62020","62430"
"In post","2022","40-49","Home Office","Female","4825","4345","34220","29080"
"In post","2022","40-49","Home Office","Male","4400","4345","35000","29080"
"In post","2022","40-49","Ministry of Defence","Female","5430","5070","36050","33300"
"In post","2022","40-49","Ministry of Defence","Male","6550","6500","39110","38070"
"In post","2022","40-49","Ministry of Justice","Female","11115","10115","32370","28360"
"In post","2022","40-49","Ministry of Justice","Male","7815","7700","33440","31650"
"In post","2022","40-49","National Crime Agency","Female","700","650","41170","39840"
"In post","2022","40-49","National Crime Agency","Male","660","660","45150","43710"
"In post","2022","40-49","Northern Ireland Office","Female","15","15","[c]","[c]"
"In post","2022","40-49","Northern Ireland Office","Male","10","10","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Female","370","350","51520","51360"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Male","190","190","53930","51360"
"In post","2022","40-49","Office of Gas and Electricity Markets","Female","145","140","52600","51170"
"In post","2022","40-49","Office of Gas and Electricity Markets","Male","150","150","53580","46710"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Female","60","55","46800","45660"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Male","40","40","56570","48350"
"In post","2022","40-49","Office of Rail and Road","Female","50","50","53310","55210"
"In post","2022","40-49","Office of Rail and Road","Male","45","45","63110","61200"
"In post","2022","40-49","Office of the Secretary of State for Scotland","Female","10","10","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland","Male","10","10","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","Male","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Government","Female","3285","3040","41490","36130"
"In post","2022","40-49","Scottish Government","Male","2565","2545","42240","36390"
"In post","2022","40-49","The National Archives","Female","80","75","40610","37750"
"In post","2022","40-49","The National Archives","Male","75","70","40250","36800"
"In post","2022","40-49","UK Export Finance","Female","55","55","56530","51710"
"In post","2022","40-49","UK Export Finance","Male","70","70","59920","56770"
"In post","2022","40-49","UK Statistics Authority","Female","665","585","36700","36840"
"In post","2022","40-49","UK Statistics Authority","Male","490","470","41590","37770"
"In post","2022","40-49","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","Female","5","5","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","Male","5","5","[c]","[c]"
"In post","2022","40-49","Water Services Regulation Authority","Female","55","50","61080","51630"
"In post","2022","40-49","Water Services Regulation Authority","Male","40","40","62790","60400"
"In post","2022","40-49","Welsh Government","Female","1110","1030","43780","38160"
"In post","2022","40-49","Welsh Government","Male","685","680","46030","41980"
"In post","2022","50-59","Attorney General's Departments","Female","1835","1670","46700","48080"
"In post","2022","50-59","Attorney General's Departments","Male","1100","1080","52480","55610"
"In post","2022","50-59","Cabinet Office","Female","955","925","50860","49700"
"In post","2022","50-59","Cabinet Office","Male","945","935","61090","54700"
"In post","2022","50-59","Chancellor's other departments","Female","40","40","60190","51190"
"In post","2022","50-59","Chancellor's other departments","Male","40","40","75490","60260"
"In post","2022","50-59","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Female","70","65","33830","29300"
"In post","2022","50-59","Charity Commission","Male","35","35","33470","29160"
"In post","2022","50-59","Competition and Markets Authority","Female","70","65","64880","60850"
"In post","2022","50-59","Competition and Markets Authority","Male","85","85","72560","59600"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Female","1420","1330","38920","34500"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Male","1585","1555","46480","42990"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Female","85","85","48750","39600"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Male","95","95","51330","52190"
"In post","2022","50-59","Department for Education","Female","1040","990","43840","39360"
"In post","2022","50-59","Department for Education","Male","765","760","49440","49860"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Female","1550","1450","35720","30810"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Male","1380","1360","39790","36030"
"In post","2022","50-59","Department for International Trade","Female","190","185","49770","47980"
"In post","2022","50-59","Department for International Trade","Male","250","250","50360","47980"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Female","400","380","46060","42030"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Male","375","370","48490","47660"
"In post","2022","50-59","Department for Transport","Female","1795","1630","31230","26700"
"In post","2022","50-59","Department for Transport","Male","2450","2400","36170","30720"
"In post","2022","50-59","Department for Work and Pensions","Female","22025","19360","28040","27570"
"In post","2022","50-59","Department for Work and Pensions","Male","10575","10235","31020","27570"
"In post","2022","50-59","Department of Health and Social Care","Female","1515","1420","49640","43880"
"In post","2022","50-59","Department of Health and Social Care","Male","850","835","56090","52010"
"In post","2022","50-59","Estyn","Female","25","25","[c]","[c]"
"In post","2022","50-59","Estyn","Male","20","20","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","Female","140","140","41820","37910"
"In post","2022","50-59","Food Standards Agency","Male","325","320","35630","30280"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Female","925","895","48890","44110"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Male","1135","1125","54820","54240"
"In post","2022","50-59","HM Land Registry","Female","1560","1365","31680","27130"
"In post","2022","50-59","HM Land Registry","Male","925","885","34630","33840"
"In post","2022","50-59","HM Revenue and Customs","Female","11425","10205","33940","28920"
"In post","2022","50-59","HM Revenue and Customs","Male","8560","8300","37540","33370"
"In post","2022","50-59","HM Treasury","Female","200","190","47530","43240"
"In post","2022","50-59","HM Treasury","Male","190","190","58550","54060"
"In post","2022","50-59","Home Office","Female","4865","4460","32330","28650"
"In post","2022","50-59","Home Office","Male","4885","4680","34630","29370"
"In post","2022","50-59","Ministry of Defence","Female","7310","6990","32890","28840"
"In post","2022","50-59","Ministry of Defence","Male","11835","11730","37270","33950"
"In post","2022","50-59","Ministry of Justice","Female","12135","11230","30490","26850"
"In post","2022","50-59","Ministry of Justice","Male","10655","10255","34140","31650"
"In post","2022","50-59","National Crime Agency","Female","485","465","40800","38540"
"In post","2022","50-59","National Crime Agency","Male","1105","1095","45580","43630"
"In post","2022","50-59","Northern Ireland Office","Female","25","20","[c]","[c]"
"In post","2022","50-59","Northern Ireland Office","Male","20","20","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Female","400","385","56130","51360"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Male","165","160","59840","64500"
"In post","2022","50-59","Office of Gas and Electricity Markets","Female","75","70","49170","41850"
"In post","2022","50-59","Office of Gas and Electricity Markets","Male","80","80","58520","56370"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Female","35","30","48480","41350"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Male","20","20","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Female","35","30","53490","49580"
"In post","2022","50-59","Office of Rail and Road","Male","55","55","63540","63230"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Female","10","5","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Male","15","15","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Male","5","5","[c]","[c]"
"In post","2022","50-59","Scottish Government","Female","3205","3005","40540","35000"
"In post","2022","50-59","Scottish Government","Male","3360","3275","41010","35000"
"In post","2022","50-59","The National Archives","Female","60","55","37780","34490"
"In post","2022","50-59","The National Archives","Male","75","75","40200","37080"
"In post","2022","50-59","UK Export Finance","Female","40","40","47920","42660"
"In post","2022","50-59","UK Export Finance","Male","70","70","66830","55460"
"In post","2022","50-59","UK Statistics Authority","Female","750","635","31570","24870"
"In post","2022","50-59","UK Statistics Authority","Male","520","455","36660","31860"
"In post","2022","50-59","UK Supreme Court","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","Male","10","10","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","Female","25","25","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","Male","30","30","[c]","[c]"
"In post","2022","50-59","Welsh Government","Female","1010","955","44010","38160"
"In post","2022","50-59","Welsh Government","Male","720","710","48080","47470"
"In post","2022","60-64","Attorney General's Departments","Female","340","280","43260","33930"
"In post","2022","60-64","Attorney General's Departments","Male","250","220","53700","55610"
"In post","2022","60-64","Cabinet Office","Female","160","135","43410","37300"
