"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Black","Outside London","SEO/HEO","130","120","36530","35710"
"In post","2022","Declared disabled","Black","Outside London","Unknown","115","105","30310","28200"
"In post","2022","Declared disabled","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","London","AA/AO","55","50","25050","25110"
"In post","2022","Declared disabled","Mixed","London","EO","125","120","30480","31060"
"In post","2022","Declared disabled","Mixed","London","G6/G7","95","95","59360","57740"
"In post","2022","Declared disabled","Mixed","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","London","SEO/HEO","160","155","38370","37610"
"In post","2022","Declared disabled","Mixed","London","Unknown","40","35","34130","33900"
"In post","2022","Declared disabled","Mixed","Outside London","AA/AO","260","235","22360","21260"
"In post","2022","Declared disabled","Mixed","Outside London","EO","270","245","27500","27570"
"In post","2022","Declared disabled","Mixed","Outside London","G6/G7","65","60","55920","54400"
"In post","2022","Declared disabled","Mixed","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Outside London","SEO/HEO","185","175","35940","33840"
"In post","2022","Declared disabled","Mixed","Outside London","Unknown","100","95","31500","30210"
"In post","2022","Declared disabled","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","London","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","London","EO","50","50","30280","31060"
"In post","2022","Declared disabled","Other ethnicity","London","G6/G7","40","40","60800","56240"
"In post","2022","Declared disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","London","SEO/HEO","50","50","37530","37100"
"In post","2022","Declared disabled","Other ethnicity","London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outside London","AA/AO","50","45","22330","21260"
"In post","2022","Declared disabled","Other ethnicity","Outside London","EO","65","60","27620","27570"
"In post","2022","Declared disabled","Other ethnicity","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outside London","SEO/HEO","60","60","35990","33840"
"In post","2022","Declared disabled","Other ethnicity","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","London","AA/AO","60","55","25080","25110"
"In post","2022","Declared disabled","Undeclared","London","EO","140","130","30300","30780"
"In post","2022","Declared disabled","Undeclared","London","G6/G7","80","75","61800","62120"
"In post","2022","Declared disabled","Undeclared","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","London","SEO/HEO","95","95","39560","38800"
"In post","2022","Declared disabled","Undeclared","London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Outside London","AA/AO","520","460","22380","21260"
"In post","2022","Declared disabled","Undeclared","Outside London","EO","540","490","27920","27570"
"In post","2022","Declared disabled","Undeclared","Outside London","G6/G7","105","100","56370","54540"
"In post","2022","Declared disabled","Undeclared","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Outside London","SEO/HEO","400","375","36770","35370"
"In post","2022","Declared disabled","Undeclared","Outside London","Unknown","100","90","33160","33360"
"In post","2022","Declared disabled","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","London","AA/AO","35","30","25190","24790"
"In post","2022","Declared disabled","Unknown","London","EO","65","60","30340","30470"
"In post","2022","Declared disabled","Unknown","London","G6/G7","60","60","58560","56560"
"In post","2022","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","London","SEO/HEO","85","80","38570","37930"
"In post","2022","Declared disabled","Unknown","London","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Outside London","AA/AO","385","325","22580","21640"
"In post","2022","Declared disabled","Unknown","Outside London","EO","290","265","29360","27570"
"In post","2022","Declared disabled","Unknown","Outside London","G6/G7","70","65","58890","55570"
"In post","2022","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Outside London","SEO/HEO","225","210","37130","35980"
"In post","2022","Declared disabled","Unknown","Outside London","Unknown","45","45","32160","29200"
"In post","2022","Declared disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","London","AA/AO","640","590","25680","25110"
"In post","2022","Declared disabled","White","London","EO","1135","1070","30270","30330"
"In post","2022","Declared disabled","White","London","G6/G7","1675","1610","60640","59430"
"In post","2022","Declared disabled","White","London","SCS level","260","250","89760","80620"
"In post","2022","Declared disabled","White","London","SEO/HEO","2005","1945","39050","38580"
"In post","2022","Declared disabled","White","London","Unknown","150","140","36370","34100"
"In post","2022","Declared disabled","White","Outside London","AA/AO","12405","10855","22150","21260"
"In post","2022","Declared disabled","White","Outside London","EO","11700","10535","27500","27570"
"In post","2022","Declared disabled","White","Outside London","G6/G7","2635","2525","57250","55210"
"In post","2022","Declared disabled","White","Outside London","SCS level","145","145","87630","80000"
"In post","2022","Declared disabled","White","Outside London","SEO/HEO","8600","8155","36320","34640"
"In post","2022","Declared disabled","White","Outside London","Unknown","2630","2445","30630","28200"
"In post","2022","Declared disabled","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Overseas","G6/G7","80","80","59360","56040"
"In post","2022","Declared disabled","White","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Overseas","SEO/HEO","80","80","36080","34340"
"In post","2022","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","EO","40","35","27690","27570"
"In post","2022","Declared disabled","White","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","London","AA/AO","1860","1655","25140","25110"
"In post","2022","Declared non-disabled","Asian","London","EO","3650","3400","29920","30410"
"In post","2022","Declared non-disabled","Asian","London","G6/G7","1965","1910","59940","57870"
"In post","2022","Declared non-disabled","Asian","London","SCS level","175","170","88000","80350"
"In post","2022","Declared non-disabled","Asian","London","SEO/HEO","3730","3650","38620","37930"
"In post","2022","Declared non-disabled","Asian","London","Unknown","125","125","33210","32090"
"In post","2022","Declared non-disabled","Asian","Outside London","AA/AO","4895","4330","21640","21260"
"In post","2022","Declared non-disabled","Asian","Outside London","EO","4835","4555","27080","27570"
"In post","2022","Declared non-disabled","Asian","Outside London","G6/G7","910","885","56920","55210"
"In post","2022","Declared non-disabled","Asian","Outside London","SCS level","65","60","91580","90800"
"In post","2022","Declared non-disabled","Asian","Outside London","SEO/HEO","3375","3270","35870","33370"
"In post","2022","Declared non-disabled","Asian","Outside London","Unknown","485","450","29000","26310"
"In post","2022","Declared non-disabled","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Overseas","EO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Overseas","G6/G7","35","35","58330","57160"
"In post","2022","Declared non-disabled","Asian","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Overseas","SEO/HEO","50","50","38300","34770"
"In post","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","AA/AO","50","40","23980","25110"
"In post","2022","Declared non-disabled","Asian","Unknown","EO","60","55","29730","30330"
"In post","2022","Declared non-disabled","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","London","AA/AO","1655","1550","26130","25110"
"In post","2022","Declared non-disabled","Black","London","EO","2740","2640","30300","31060"
"In post","2022","Declared non-disabled","Black","London","G6/G7","810","805","58800","57430"
"In post","2022","Declared non-disabled","Black","London","SCS level","55","55","85790","78480"
"In post","2022","Declared non-disabled","Black","London","SEO/HEO","2245","2215","38640","37930"
"In post","2022","Declared non-disabled","Black","London","Unknown","480","465","32980","31710"
"In post","2022","Declared non-disabled","Black","Outside London","AA/AO","1535","1430","22660","21260"
"In post","2022","Declared non-disabled","Black","Outside London","EO","1650","1580","27390","27570"
"In post","2022","Declared non-disabled","Black","Outside London","G6/G7","265","260","55770","54070"
"In post","2022","Declared non-disabled","Black","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Outside London","SEO/HEO","1205","1185","35900","33670"
"In post","2022","Declared non-disabled","Black","Outside London","Unknown","380","360","28690","26310"
"In post","2022","Declared non-disabled","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","EO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","London","AA/AO","305","290","26440","25110"
"In post","2022","Declared non-disabled","Mixed","London","EO","540","515","29820","30330"
"In post","2022","Declared non-disabled","Mixed","London","G6/G7","680","660","59120","57460"
"In post","2022","Declared non-disabled","Mixed","London","SCS level","80","75","85840","79390"
"In post","2022","Declared non-disabled","Mixed","London","SEO/HEO","930","915","38370","37900"
"In post","2022","Declared non-disabled","Mixed","London","Unknown","85","85","33670","33700"
"In post","2022","Declared non-disabled","Mixed","Outside London","AA/AO","1165","1075","22920","21260"
"In post","2022","Declared non-disabled","Mixed","Outside London","EO","1075","1020","27270","27570"
"In post","2022","Declared non-disabled","Mixed","Outside London","G6/G7","370","355","57500","55210"
"In post","2022","Declared non-disabled","Mixed","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outside London","SEO/HEO","955","925","36020","34300"
"In post","2022","Declared non-disabled","Mixed","Outside London","Unknown","295","275","29490","26810"
"In post","2022","Declared non-disabled","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","G6/G7","35","35","58800","55620"
"In post","2022","Declared non-disabled","Mixed","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","SEO/HEO","35","35","36290","33860"
"In post","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","London","AA/AO","140","130","26430","25220"
"In post","2022","Declared non-disabled","Other ethnicity","London","EO","250","235","30030","30620"
"In post","2022","Declared non-disabled","Other ethnicity","London","G6/G7","210","205","60720","59580"
"In post","2022","Declared non-disabled","Other ethnicity","London","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","London","SEO/HEO","280","275","38920","37930"
"In post","2022","Declared non-disabled","Other ethnicity","London","Unknown","40","35","34270","34100"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","AA/AO","285","260","22790","21260"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","EO","260","240","27190","27570"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","G6/G7","85","80","56240","55210"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","SEO/HEO","245","240","37500","36330"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","35","35","27040","25190"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","London","AA/AO","295","270","25240","25110"
"In post","2022","Declared non-disabled","Undeclared","London","EO","630","585","30520","31020"
"In post","2022","Declared non-disabled","Undeclared","London","G6/G7","485","470","61860","60220"
"In post","2022","Declared non-disabled","Undeclared","London","SCS level","35","35","88010","80010"
"In post","2022","Declared non-disabled","Undeclared","London","SEO/HEO","580","555","39640","39000"
"In post","2022","Declared non-disabled","Undeclared","London","Unknown","45","40","35380","35310"
"In post","2022","Declared non-disabled","Undeclared","Outside London","AA/AO","1960","1710","22210","21260"
"In post","2022","Declared non-disabled","Undeclared","Outside London","EO","2070","1870","27660","27570"
"In post","2022","Declared non-disabled","Undeclared","Outside London","G6/G7","740","710","56520","55210"
"In post","2022","Declared non-disabled","Undeclared","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Outside London","SEO/HEO","1915","1830","37350","36460"
"In post","2022","Declared non-disabled","Undeclared","Outside London","Unknown","190","175","33610","33360"
"In post","2022","Declared non-disabled","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","SEO/HEO","35","35","38870","36740"
"In post","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","London","AA/AO","205","185","25190","24370"
"In post","2022","Declared non-disabled","Unknown","London","EO","345","330","30620","31060"
"In post","2022","Declared non-disabled","Unknown","London","G6/G7","375","360","60870","59890"
"In post","2022","Declared non-disabled","Unknown","London","SCS level","70","70","100490","92500"
"In post","2022","Declared non-disabled","Unknown","London","SEO/HEO","450","435","39190","38160"
"In post","2022","Declared non-disabled","Unknown","London","Unknown","45","40","33930","32090"
"In post","2022","Declared non-disabled","Unknown","Outside London","AA/AO","2940","2610","22120","21300"
"In post","2022","Declared non-disabled","Unknown","Outside London","EO","1975","1815","27380","27570"
"In post","2022","Declared non-disabled","Unknown","Outside London","G6/G7","680","650","57280","55610"
"In post","2022","Declared non-disabled","Unknown","Outside London","SCS level","30","30","87370","81030"
"In post","2022","Declared non-disabled","Unknown","Outside London","SEO/HEO","1675","1590","36230","35310"
"In post","2022","Declared non-disabled","Unknown","Outside London","Unknown","300","270","32760","34340"
"In post","2022","Declared non-disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","London","AA/AO","3025","2820","26330","25110"
"In post","2022","Declared non-disabled","White","London","EO","5725","5450","30110","30200"
"In post","2022","Declared non-disabled","White","London","G6/G7","14860","14300","61020","59410"
"In post","2022","Declared non-disabled","White","London","SCS level","2710","2610","90010","82000"
"In post","2022","Declared non-disabled","White","London","SEO/HEO","13755","13415","39350","39070"
"In post","2022","Declared non-disabled","White","London","Unknown","675","645","36990","35310"
"In post","2022","Declared non-disabled","White","Outside London","AA/AO","66430","59745","22630","21260"
"In post","2022","Declared non-disabled","White","Outside London","EO","60990","56065","27390","27570"
"In post","2022","Declared non-disabled","White","Outside London","G6/G7","24320","23390","57970","55210"
