"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","G6/G7","55","55","53230","49170"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","SEO/HEO","445","415","33690","33170"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","2365","1985","20990","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","4585","4100","27450","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6/G7","75","70","53580","49170"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO/HEO","610","570","33390","32470"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA/AO","2330","1990","21080","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","4520","4020","27490","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","805","770","55820","52700"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","50","50","83160","77550"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","1795","1660","34770","34290"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","G6/G7","25","25","57880","51200"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","SEO/HEO","15","15","35150","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","EO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","G6/G7","20","20","55780","51440"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","SEO/HEO","15","15","35650","37240"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","AA/AO","35","35","23120","23170"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","EO","310","300","27740","27270"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","G6/G7","1110","1070","58350","53870"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","SCS level","210","205","88210","78010"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","1010","985","36930","35190"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","G6/G7","15","10","55950","50420"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","EO","10","10","24860","24430"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","G6/G7","30","30","54040","50880"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","SEO/HEO","40","40","35180","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","G6/G7","25","25","58810","56500"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","SEO/HEO","15","15","35350","34530"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","G6/G7","45","40","55170","51200"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","SEO/HEO","25","25","34590","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","EO","10","10","26550","27270"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","15","15","59090","61860"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","15","15","35460","32790"
"In post","2022","Department of Health and Social Care (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","G6/G7","30","25","55890","50930"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SEO/HEO","15","15","35050","37480"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","105","105","24450","23690"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","395","375","54680","51420"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","50","50","79250","76020"
"In post","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","395","380","34090","36820"
"In post","2022","Disclosure Scotland","Scotland","AA/AO","215","200","22650","23230"
"In post","2022","Disclosure Scotland","Scotland","EO","60","55","30030","30040"
"In post","2022","Disclosure Scotland","Scotland","G6/G7","20","20","61090","57480"
"In post","2022","Disclosure Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Disclosure Scotland","Scotland","SEO/HEO","60","60","39410","37070"
"In post","2022","Driver and Vehicle Licensing Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","AA/AO","4045","3435","20890","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","EO","890","835","26600","26470"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","G6/G7","290","275","63850","59870"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","SCS level","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","975","940","37340","35770"
"In post","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","AA/AO","80","75","21840","21840"
"In post","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","EO","35","35","26210","26130"
"In post","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","AA/AO","75","75","24880","26830"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","EO","250","230","27170","26700"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","40","40","54910","52300"
"In post","2022","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","195","190","36500","33350"
"In post","2022","Driver and Vehicle Standards Agency","East of England","AA/AO","70","70","26840","27380"
"In post","2022","Driver and Vehicle Standards Agency","East of England","EO","240","220","28010","26780"
"In post","2022","Driver and Vehicle Standards Agency","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East of England","SEO/HEO","55","55","33580","32180"
"In post","2022","Driver and Vehicle Standards Agency","London","AA/AO","35","35","29570","30830"
"In post","2022","Driver and Vehicle Standards Agency","London","EO","275","260","31190","30780"
"In post","2022","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","London","SEO/HEO","55","50","37050","36180"
"In post","2022","Driver and Vehicle Standards Agency","North East (England)","AA/AO","155","135","22490","21840"
"In post","2022","Driver and Vehicle Standards Agency","North East (England)","EO","125","115","27060","26780"
"In post","2022","Driver and Vehicle Standards Agency","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","70","70","34210","32180"
"In post","2022","Driver and Vehicle Standards Agency","North West (England)","AA/AO","90","85","25500","26830"
"In post","2022","Driver and Vehicle Standards Agency","North West (England)","EO","310","290","27700","26780"
"In post","2022","Driver and Vehicle Standards Agency","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","North West (England)","SEO/HEO","60","60","33690","32320"
"In post","2022","Driver and Vehicle Standards Agency","Scotland","AA/AO","45","45","26100","27930"
"In post","2022","Driver and Vehicle Standards Agency","Scotland","EO","185","170","27480","26780"
"In post","2022","Driver and Vehicle Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Scotland","SEO/HEO","50","50","33940","33350"
"In post","2022","Driver and Vehicle Standards Agency","South East (England)","AA/AO","95","90","26760","26830"
"In post","2022","Driver and Vehicle Standards Agency","South East (England)","EO","340","320","29010","26780"
"In post","2022","Driver and Vehicle Standards Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South East (England)","SEO/HEO","70","70","35460","33350"
"In post","2022","Driver and Vehicle Standards Agency","South West (England)","AA/AO","95","90","24560","26830"
"In post","2022","Driver and Vehicle Standards Agency","South West (England)","EO","260","240","27450","26780"
"In post","2022","Driver and Vehicle Standards Agency","South West (England)","G6/G7","35","35","57250","55320"
"In post","2022","Driver and Vehicle Standards Agency","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","175","170","35440","33350"
"In post","2022","Driver and Vehicle Standards Agency","Wales","AA/AO","190","175","22660","21840"
"In post","2022","Driver and Vehicle Standards Agency","Wales","EO","200","190","27420","26780"
"In post","2022","Driver and Vehicle Standards Agency","Wales","G6/G7","25","25","53700","52240"
"In post","2022","Driver and Vehicle Standards Agency","Wales","SEO/HEO","150","150","36160","34160"
"In post","2022","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","90","85","24770","25480"
"In post","2022","Driver and Vehicle Standards Agency","West Midlands (England)","EO","260","245","27900","26780"
"In post","2022","Driver and Vehicle Standards Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","West Midlands (England)","SEO/HEO","60","60","34290","32320"
"In post","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","165","155","23830","21840"
"In post","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","235","215","27530","26780"
"In post","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","SEO/HEO","55","55","34370","33350"
"In post","2022","Education and Skills Funding Agency","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East Midlands (England)","G6/G7","30","30","52790","50630"
"In post","2022","Education and Skills Funding Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East Midlands (England)","SEO/HEO","40","35","33930","36500"
"In post","2022","Education and Skills Funding Agency","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","London","EO","20","20","28910","28500"
"In post","2022","Education and Skills Funding Agency","London","G6/G7","125","120","59040","54750"
"In post","2022","Education and Skills Funding Agency","London","SCS level","15","15","84470","74100"
"In post","2022","Education and Skills Funding Agency","London","SEO/HEO","130","125","38620","40230"
"In post","2022","Education and Skills Funding Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","North East (England)","EO","20","20","25350","25000"
"In post","2022","Education and Skills Funding Agency","North East (England)","G6/G7","45","45","53030","50400"
"In post","2022","Education and Skills Funding Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","North East (England)","SEO/HEO","145","140","33740","33190"
"In post","2022","Education and Skills Funding Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","North West (England)","EO","25","25","25420","25000"
"In post","2022","Education and Skills Funding Agency","North West (England)","G6/G7","50","50","53830","50630"
"In post","2022","Education and Skills Funding Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","North West (England)","SEO/HEO","150","145","34180","36500"
"In post","2022","Education and Skills Funding Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South West (England)","EO","10","10","25000","25000"
"In post","2022","Education and Skills Funding Agency","South West (England)","G6/G7","30","30","52100","50130"
"In post","2022","Education and Skills Funding Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South West (England)","SEO/HEO","60","55","34400","36500"
"In post","2022","Education and Skills Funding Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Midlands (England)","EO","40","40","25440","25000"
"In post","2022","Education and Skills Funding Agency","West Midlands (England)","G6/G7","205","200","54250","50630"
"In post","2022","Education and Skills Funding Agency","West Midlands (England)","SCS level","10","10","76790","77080"
"In post","2022","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","310","300","34330","36500"
"In post","2022","Education and Skills Funding Agency","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Yorkshire and The Humber","EO","50","45","25630","26000"
"In post","2022","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","105","100","54230","50630"
"In post","2022","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","10","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","230","220","34240","36500"
"In post","2022","Education Scotland","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scotland","AA/AO","35","35","23220","23230"
"In post","2022","Education Scotland","Scotland","EO","15","15","28990","28990"
"In post","2022","Education Scotland","Scotland","G6/G7","210","200","69440","72480"
"In post","2022","Education Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scotland","SEO/HEO","65","65","42730","43000"
"In post","2022","Estyn","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Wales","AA/AO","10","10","24460","24630"
"In post","2022","Estyn","Wales","EO","25","20","28700","29430"
"In post","2022","Estyn","Wales","G6/G7","65","60","73770","75480"
"In post","2022","Estyn","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Estyn","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","London","AA/AO","35","35","30440","29170"
"In post","2022","FCDO Services","London","EO","15","15","32660","31830"
"In post","2022","FCDO Services","London","G6/G7","55","55","66450","63300"
"In post","2022","FCDO Services","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","London","SEO/HEO","55","55","42880","42750"
"In post","2022","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Overseas","EO","25","25","27280","27240"
"In post","2022","FCDO Services","Overseas","G6/G7","20","20","57220","56050"
"In post","2022","FCDO Services","Overseas","SEO/HEO","80","80","40080","40330"
"In post","2022","FCDO Services","South East (England)","AA/AO","100","95","23460","23100"
"In post","2022","FCDO Services","South East (England)","EO","155","150","28220","27770"
"In post","2022","FCDO Services","South East (England)","G6/G7","145","125","61650","57750"
"In post","2022","FCDO Services","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","FCDO Services","South East (England)","SEO/HEO","325","315","40520","40330"
"In post","2022","FCDO Services","South East (England)","Unknown","65","65","21200","21600"
"In post","2022","Food Standards Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Midlands (England)","EO","40","35","27060","26750"
"In post","2022","Food Standards Agency","East Midlands (England)","G6/G7","15","15","55750","52130"
"In post","2022","Food Standards Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Midlands (England)","SEO/HEO","30","30","35190","36540"
"In post","2022","Food Standards Agency","East of England","EO","60","55","27670","26750"
"In post","2022","Food Standards Agency","East of England","G6/G7","15","15","55440","55300"
"In post","2022","Food Standards Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East of England","SEO/HEO","55","55","36040","37350"
"In post","2022","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","EO","30","30","28960","29090"
"In post","2022","Food Standards Agency","London","G6/G7","70","70","58680","56130"
"In post","2022","Food Standards Agency","London","SCS level","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","SEO/HEO","135","130","37760","40350"
"In post","2022","Food Standards Agency","North East (England)","EO","15","10","26550","26750"
"In post","2022","Food Standards Agency","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","SEO/HEO","10","10","33890","30810"
"In post","2022","Food Standards Agency","North West (England)","EO","50","50","26800","26750"
"In post","2022","Food Standards Agency","North West (England)","G6/G7","15","15","53840","52070"
"In post","2022","Food Standards Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","SEO/HEO","35","35","34990","37350"
"In post","2022","Food Standards Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","EO","10","10","25840","26750"
"In post","2022","Food Standards Agency","Northern Ireland","G6/G7","20","20","53500","52070"
"In post","2022","Food Standards Agency","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","SEO/HEO","70","65","34760","37350"
"In post","2022","Food Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","EO","10","10","28490","29090"
"In post","2022","Food Standards Agency","South East (England)","G6/G7","25","25","58050","56130"
"In post","2022","Food Standards Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","SEO/HEO","60","60","38000","40350"
"In post","2022","Food Standards Agency","South West (England)","EO","55","50","26850","26750"
"In post","2022","Food Standards Agency","South West (England)","G6/G7","20","15","53260","52070"
"In post","2022","Food Standards Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","SEO/HEO","40","40","35560","37350"
"In post","2022","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wales","EO","40","40","26780","26750"
"In post","2022","Food Standards Agency","Wales","G6/G7","20","15","54400","52070"
"In post","2022","Food Standards Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wales","SEO/HEO","90","85","35160","37350"
"In post","2022","Food Standards Agency","West Midlands (England)","EO","55","55","27120","26750"
"In post","2022","Food Standards Agency","West Midlands (England)","G6/G7","10","10","52770","52070"
"In post","2022","Food Standards Agency","West Midlands (England)","SEO/HEO","55","50","34290","32480"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","EO","70","65","26980","26750"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","G6/G7","50","50","54490","52070"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","150","145","34480","34210"
"In post","2022","Food Standards Scotland","Scotland","AA/AO","15","15","24610","24400"
"In post","2022","Food Standards Scotland","Scotland","EO","95","90","28850","30040"
"In post","2022","Food Standards Scotland","Scotland","G6/G7","30","30","57610","53480"
"In post","2022","Food Standards Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scotland","SEO/HEO","160","155","36330","34600"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","185","180","27950","28250"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","415","410","31660","30720"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","1655","1605","60690","59470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","270","265","86760","78010"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","1365","1340","39180","38600"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","20","20","23360","23250"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","45","45","27370","27550"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","1025","1020","58710","56800"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","250","250","85340","76370"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","745","740","35220","34220"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","AA/AO","40","35","21740","21740"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","EO","105","100","25920","26120"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G6/G7","300","290","54720","53480"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SCS level","15","15","79620","76870"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO/HEO","370","355","36350","33930"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","AA/AO","120","115","25060","25000"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","EO","65","60","27920","27400"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","G6/G7","20","20","62080","62090"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","SEO/HEO","70","65","38970","36520"
"In post","2022","Forestry and Land Scotland","Scotland","AA/AO","460","445","25960","25940"
"In post","2022","Forestry and Land Scotland","Scotland","EO","265","255","31900","31060"
"In post","2022","Forestry and Land Scotland","Scotland","G6/G7","40","40","61730","59590"
"In post","2022","Forestry and Land Scotland","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Scotland","SEO/HEO","245","235","41200","39520"
"In post","2022","Forestry and Land Scotland","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","London","AA/AO","10","10","23430","24090"
"In post","2022","Government Actuary's Department","London","EO","20","20","29830","29210"
"In post","2022","Government Actuary's Department","London","G6/G7","120","105","86100","80760"
"In post","2022","Government Actuary's Department","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","London","SEO/HEO","60","60","40920","39000"
"In post","2022","Government Actuary's Department","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Scotland","G6/G7","10","10","81030","73920"
"In post","2022","Government Actuary's Department","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","London","EO","10","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","London","G6/G7","65","60","59830","58550"
"In post","2022","Government Internal Audit Agency","London","SCS level","15","15","91290","87740"
