"Status","Year","Disability","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Eastern Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Asian","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Essex","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","40","33490","28000"
"In post","2022","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Greater Manchester","Heterosexual / straight","140","130","29280","27570"
"In post","2022","Declared disabled","Asian","Greater Manchester","LGBO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Hampshire and Isle of Wight","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Inner London - East","Heterosexual / straight","235","220","35400","31060"
"In post","2022","Declared disabled","Asian","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Inner London - East","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","Inner London - East","Unknown","30","25","35590","35040"
"In post","2022","Declared disabled","Asian","Inner London - West","Heterosexual / straight","515","495","41690","37640"
"In post","2022","Declared disabled","Asian","Inner London - West","LGBO","30","30","42750","40410"
"In post","2022","Declared disabled","Asian","Inner London - West","Undeclared","30","30","40520","35060"
"In post","2022","Declared disabled","Asian","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lancashire","Heterosexual / straight","95","85","27120","27570"
"In post","2022","Declared disabled","Asian","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lancashire","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lancashire","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","95","80","24880","22600"
"In post","2022","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northumberland, and Tyne and Wear","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - East and North East","Heterosexual / straight","85","75","30160","31060"
"In post","2022","Declared disabled","Asian","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - East and North East","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - East and North East","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - South","Heterosexual / straight","145","130","34040","31060"
"In post","2022","Declared disabled","Asian","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - South","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - South","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - West and North West","Heterosexual / straight","205","185","32180","30960"
"In post","2022","Declared disabled","Asian","Outer London - West and North West","LGBO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - West and North West","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","Heterosexual / straight","35","30","27210","27570"
"In post","2022","Declared disabled","Asian","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","Heterosexual / straight","365","340","28770","27570"
"In post","2022","Declared disabled","Asian","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","Undeclared","30","30","26790","27570"
"In post","2022","Declared disabled","Asian","West Midlands","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","Heterosexual / straight","165","150","29190","27570"
"In post","2022","Declared disabled","Asian","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","Heterosexual / straight","30","30","31240","29290"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","30","30","30860","26940"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","Heterosexual / straight","50","45","28530","27570"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Anglia","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Black","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Essex","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Black","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","40","35","31230","28100"
"In post","2022","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Greater Manchester","Heterosexual / straight","45","45","31030","27570"
"In post","2022","Declared disabled","Black","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Greater Manchester","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Inner London - East","Heterosexual / straight","270","260","33080","31060"
"In post","2022","Declared disabled","Black","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Inner London - East","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Black","Inner London - East","Unknown","35","30","30830","31060"
"In post","2022","Declared disabled","Black","Inner London - West","Heterosexual / straight","475","460","36700","33570"
"In post","2022","Declared disabled","Black","Inner London - West","LGBO","35","35","42120","40230"
"In post","2022","Declared disabled","Black","Inner London - West","Undeclared","35","35","36010","33320"
"In post","2022","Declared disabled","Black","Inner London - West","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Kent","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
