"Status","Year","Disability","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Outer London - West and North West","Female","495","445","31910","31060"
"In post","2022","Declared disabled","Outer London - West and North West","Male","385","360","33100","31060"
"In post","2022","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Female","95","95","47850","51500"
"In post","2022","Declared disabled","Overseas","Male","140","140","47750","43440"
"In post","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Female","700","625","29470","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Male","470","445","30540","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South Yorkshire","Female","815","710","29960","27570"
"In post","2022","Declared disabled","South Yorkshire","Male","495","465","31660","27570"
"In post","2022","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","Female","345","300","28750","26820"
"In post","2022","Declared disabled","Southern Scotland","Male","190","175","29960","27370"
"In post","2022","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Female","620","555","29440","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Male","415","385","31020","27720"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tees Valley and Durham","Female","780","675","27810","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","Male","450","420","28930","27560"
"In post","2022","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Female","95","90","29970","27570"
"In post","2022","Declared disabled","Unknown","Male","55","50","36830","30650"
"In post","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","Female","1130","990","28910","27230"
"In post","2022","Declared disabled","West Central Scotland","Male","805","760","30560","27570"
"In post","2022","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands","Female","1535","1360","29330","27570"
"In post","2022","Declared disabled","West Midlands","Male","845","800","31130","27570"
"In post","2022","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Wales and The Valleys","Female","1300","1095","25950","24170"
"In post","2022","Declared disabled","West Wales and The Valleys","Male","630","590","28130","26780"
"In post","2022","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Yorkshire","Female","1245","1105","30870","27570"
"In post","2022","Declared disabled","West Yorkshire","Male","770","725","32670","27570"
"In post","2022","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Female","1835","1675","32680","29290"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Male","1315","1280","34500","30700"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","3300","3050","31790","28550"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","3005","2930","35180","32120"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cheshire","Female","1475","1340","30490","27570"
"In post","2022","Declared non-disabled","Cheshire","Male","1025","990","32920","30210"
"In post","2022","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Female","705","620","27240","27570"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Male","545","530","28640","26750"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cumbria","Female","1065","935","27240","24920"
"In post","2022","Declared non-disabled","Cumbria","Male","725","705","30220","26440"
"In post","2022","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Female","5105","4590","31590","27570"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Male","3785","3655","33920","30130"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Devon","Female","3280","2865","31110","27570"
"In post","2022","Declared non-disabled","Devon","Male","3480","3345","34920","31860"
"In post","2022","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Dorset and Somerset","Female","1845","1650","29380","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","Male","1830","1780","31680","28700"
"In post","2022","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","East Anglia","Female","4580","4115","29120","27130"
"In post","2022","Declared non-disabled","East Anglia","Male","4200","4070","31760","28800"
"In post","2022","Declared non-disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","East Wales","Female","7725","7065","33840","29430"
"In post","2022","Declared non-disabled","East Wales","Male","6260","6080","36330","31610"
"In post","2022","Declared non-disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Female","1860","1625","27610","27130"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Male","1635","1560","29760","27380"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Eastern Scotland","Female","6390","5885","35430","30040"
"In post","2022","Declared non-disabled","Eastern Scotland","Male","4790","4680","37570","32040"
"In post","2022","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Essex","Female","2130","1910","30630","29290"
"In post","2022","Declared non-disabled","Essex","Male","1460","1395","32760","29290"
"In post","2022","Declared non-disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10070","9270","34490","31770"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","11540","11290","39140","36580"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Greater Manchester","Female","7645","7015","31470","27570"
"In post","2022","Declared non-disabled","Greater Manchester","Male","6270","6100","33830","29360"
"In post","2022","Declared non-disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Female","5205","4690","31920","27570"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Male","5185","4990","36060","33000"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Female","1665","1510","28410","26350"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Male","1295","1260","29820","27240"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Highlands and Islands","Female","750","690","29210","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Male","675","660","30850","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inner London - East","Female","6515","6130","41010","35200"
"In post","2022","Declared non-disabled","Inner London - East","Male","5400","5285","45170","38380"
"In post","2022","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inner London - West","Female","20445","19525","47320","42890"
"In post","2022","Declared non-disabled","Inner London - West","Male","17870","17660","50020","46320"
"In post","2022","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Kent","Female","3010","2735","29350","27430"
"In post","2022","Declared non-disabled","Kent","Male","2925","2815","30940","29290"
"In post","2022","Declared non-disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Lancashire","Female","6065","5355","28810","27570"
"In post","2022","Declared non-disabled","Lancashire","Male","4175","4005","30880","27570"
"In post","2022","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Female","2550","2255","27800","25710"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Male","1740","1685","29720","27570"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Lincolnshire","Female","1100","1010","27540","26040"
"In post","2022","Declared non-disabled","Lincolnshire","Male","995","965","30360","27570"
"In post","2022","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Merseyside","Female","8705","7770","28930","26590"
"In post","2022","Declared non-disabled","Merseyside","Male","5580","5405","31160","27570"
"In post","2022","Declared non-disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Eastern Scotland","Female","560","510","33880","27940"
"In post","2022","Declared non-disabled","North Eastern Scotland","Male","560","545","43990","36130"
"In post","2022","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Yorkshire","Female","1685","1560","32440","28310"
"In post","2022","Declared non-disabled","North Yorkshire","Male","1545","1505","33950","30760"
"In post","2022","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Female","1210","1115","30520","26820"
"In post","2022","Declared non-disabled","Northern Ireland","Male","1350","1320","29890","26590"
"In post","2022","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Female","9080","7890","29200","26820"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Male","6285","6065","32650","27570"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","Female","1700","1535","30830","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","Male","1120","1095","32900","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","Female","4590","4240","37570","33150"
"In post","2022","Declared non-disabled","Outer London - South","Male","3355","3295","41170","37290"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","Female","3550","3235","32840","31060"
"In post","2022","Declared non-disabled","Outer London - West and North West","Male","2820","2700","33930","31060"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","Female","920","915","48580","47900"
"In post","2022","Declared non-disabled","Overseas","Male","1430","1425","49390","47340"
"In post","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Female","3370","3065","30110","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Male","2675","2590","32500","28550"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","Female","4255","3715","31180","27570"
"In post","2022","Declared non-disabled","South Yorkshire","Male","2995","2890","34000","30160"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","Female","2210","1945","30240","27570"
"In post","2022","Declared non-disabled","Southern Scotland","Male","1520","1460","31930","27570"
"In post","2022","Declared non-disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Female","3580","3195","30860","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Male","2495","2375","32650","29130"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Female","4045","3580","28610","26610"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Male","2600","2470","30010","27570"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Female","475","435","32710","30190"
"In post","2022","Declared non-disabled","Unknown","Male","375","370","34100","29290"
"In post","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","Female","6795","6125","31200","27570"
"In post","2022","Declared non-disabled","West Central Scotland","Male","5195","5030","33060","27570"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands","Female","7905","7075","30590","27570"
"In post","2022","Declared non-disabled","West Midlands","Male","5250","5100","32980","27570"
"In post","2022","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Female","7620","6695","28580","26470"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Male","4700","4535","31680","27570"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Yorkshire","Female","6810","6115","32220","27570"
"In post","2022","Declared non-disabled","West Yorkshire","Male","5295","5115","34010","28970"
"In post","2022","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Female","130","120","32910","29290"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Male","125","125","33790","32530"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","315","285","31800","29290"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","410","395","35760","34250"
"In post","2022","Undeclared","Cheshire","Female","130","120","29780","27570"
"In post","2022","Undeclared","Cheshire","Male","150","145","32140","31650"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Female","35","35","27370","27570"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Male","60","55","28280","25190"
"In post","2022","Undeclared","Cumbria","Female","55","45","27710","25960"
"In post","2022","Undeclared","Cumbria","Male","60","60","32920","30820"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Female","415","375","31270","27570"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Male","390","370","32870","31650"
"In post","2022","Undeclared","Devon","Female","175","155","28000","26310"
"In post","2022","Undeclared","Devon","Male","290","275","31920","29730"
"In post","2022","Undeclared","Dorset and Somerset","Female","150","140","29530","27570"
"In post","2022","Undeclared","Dorset and Somerset","Male","245","230","32230","31650"
"In post","2022","Undeclared","East Anglia","Female","420","380","29550","27570"
"In post","2022","Undeclared","East Anglia","Male","610","575","32310","31650"
"In post","2022","Undeclared","East Wales","Female","370","340","31300","27570"
"In post","2022","Undeclared","East Wales","Male","540","520","33240","31180"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Female","140","125","29750","27570"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Male","260","245","31290","31650"
"In post","2022","Undeclared","Eastern Scotland","Female","300","275","32940","27570"
"In post","2022","Undeclared","Eastern Scotland","Male","270","260","33830","27570"
"In post","2022","Undeclared","Essex","Female","155","140","30510","29290"
"In post","2022","Undeclared","Essex","Male","150","140","33060","29450"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","665","615","34330","32200"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","980","950","39230","37370"
"In post","2022","Undeclared","Greater Manchester","Female","555","510","31100","27570"
"In post","2022","Undeclared","Greater Manchester","Male","650","620","32690","31650"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Female","395","355","30210","27130"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Male","600","565","32620","31650"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","175","160","29060","26850"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","215","205","31490","31900"
"In post","2022","Undeclared","Highlands and Islands","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","Female","470","445","38630","33440"
"In post","2022","Undeclared","Inner London - East","Male","455","440","42400","37100"
"In post","2022","Undeclared","Inner London - West","Female","1355","1300","45060","40650"
"In post","2022","Undeclared","Inner London - West","Male","1670","1645","47830","43240"
"In post","2022","Undeclared","Kent","Female","315","285","29200","28990"
"In post","2022","Undeclared","Kent","Male","375","355","31210","30790"
"In post","2022","Undeclared","Lancashire","Female","500","445","28180","27130"
"In post","2022","Undeclared","Lancashire","Male","495","460","30150","28550"
"In post","2022","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","215","190","26790","25700"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","220","210","31150","31180"
"In post","2022","Undeclared","Lincolnshire","Female","115","105","27800","26270"
"In post","2022","Undeclared","Lincolnshire","Male","160","155","30640","29200"
"In post","2022","Undeclared","Merseyside","Female","430","385","29350","27570"
"In post","2022","Undeclared","Merseyside","Male","465","440","31800","27720"
"In post","2022","Undeclared","North Eastern Scotland","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Male","30","30","46260","33890"
"In post","2022","Undeclared","North Yorkshire","Female","125","115","31430","29200"
"In post","2022","Undeclared","North Yorkshire","Male","175","170","32160","29390"
"In post","2022","Undeclared","Northern Ireland","Female","100","90","29750","27420"
"In post","2022","Undeclared","Northern Ireland","Male","120","115","30050","26750"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Female","480","420","28510","26820"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Male","540","520","32550","27570"
"In post","2022","Undeclared","Outer London - East and North East","Female","145","130","30210","30340"
"In post","2022","Undeclared","Outer London - East and North East","Male","145","135","33890","33950"
"In post","2022","Undeclared","Outer London - South","Female","335","310","37600","33370"
"In post","2022","Undeclared","Outer London - South","Male","285","280","42370","37930"
"In post","2022","Undeclared","Outer London - West and North West","Female","210","195","32700","30780"
"In post","2022","Undeclared","Outer London - West and North West","Male","275","260","34820","31520"
"In post","2022","Undeclared","Overseas","Female","50","45","45680","40580"
"In post","2022","Undeclared","Overseas","Male","110","110","47200","41960"
"In post","2022","Undeclared","Shropshire and Staffordshire","Female","285","255","29550","27120"
"In post","2022","Undeclared","Shropshire and Staffordshire","Male","365","345","31720","29670"
"In post","2022","Undeclared","South Yorkshire","Female","270","245","32110","29360"
"In post","2022","Undeclared","South Yorkshire","Male","305","295","33310","31650"
"In post","2022","Undeclared","Southern Scotland","Female","85","75","29590","26590"
"In post","2022","Undeclared","Southern Scotland","Male","90","85","32050","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","Female","315","285","31350","28350"
"In post","2022","Undeclared","Surrey, East and West Sussex","Male","340","325","33470","32190"
"In post","2022","Undeclared","Tees Valley and Durham","Female","325","285","28870","27380"
"In post","2022","Undeclared","Tees Valley and Durham","Male","475","430","31440","31650"
