"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Communications","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","London","Heterosexual / straight","35","[c]","46050","37880"
"Leaver Dept.","2022","Communications","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","London","Heterosexual / straight","120","[c]","45770","40070"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","London","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","London","Unknown","40","[c]","48730","45320"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North East (England)","Heterosexual / straight","30","[c]","43310","49170"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North West (England)","Heterosexual / straight","40","[c]","39470","36740"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Heterosexual / straight","40","[c]","37930","33300"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","40","[c]","43120","40170"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","Heterosexual / straight","35","[c]","50200","54700"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
