"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Undeclared","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","Undeclared","125","120","39190","35290"
"In post","2022","50-59","Undeclared","Finance","Unknown","45","45","34380","33370"
"In post","2022","50-59","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Grants Management","Undeclared","15","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Grants Management","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","Undeclared","90","85","35430","31960"
"In post","2022","50-59","Undeclared","Human Resources","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","Undeclared","75","70","53350","53490"
"In post","2022","50-59","Undeclared","Legal","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","No function","Heterosexual / straight","570","540","31750","27930"
"In post","2022","50-59","Undeclared","No function","LGBO","50","45","30060","29270"
"In post","2022","50-59","Undeclared","No function","Undeclared","2010","1885","33510","28990"
"In post","2022","50-59","Undeclared","No function","Unknown","1005","895","31010","27570"
"In post","2022","50-59","Undeclared","Project Delivery","Heterosexual / straight","40","40","41670","40560"
"In post","2022","50-59","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","Undeclared","385","375","43760","41220"
"In post","2022","50-59","Undeclared","Project Delivery","Unknown","60","55","44480","40520"
"In post","2022","50-59","Undeclared","Property","Heterosexual / straight","50","45","40390","35350"
"In post","2022","50-59","Undeclared","Property","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Property","Undeclared","145","140","39730","34000"
"In post","2022","50-59","Undeclared","Property","Unknown","120","115","36860","32980"
"In post","2022","50-59","Undeclared","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Security","Undeclared","185","185","36870","39070"
"In post","2022","50-59","Undeclared","Security","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Heterosexual / straight","190","180","35760","30820"
"In post","2022","50-59","Undeclared","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Undeclared","1155","1115","34750","30410"
"In post","2022","50-59","Undeclared","Unknown","Unknown","40","35","39960","35310"
"In post","2022","50-59","Unknown","Analysis","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Analysis","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Analysis","Unknown","45","45","46170","38510"
"In post","2022","50-59","Unknown","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","Unknown","445","440","69750","64500"
"In post","2022","50-59","Unknown","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","Unknown","165","160","35740","30000"
"In post","2022","50-59","Unknown","Counter Fraud","Heterosexual / straight","60","55","42720","37920"
"In post","2022","50-59","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","Unknown","440","420","34600","33370"
"In post","2022","50-59","Unknown","Debt","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Debt","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Debt","Unknown","185","165","23420","21260"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Heterosexual / straight","35","35","40510","37300"
"In post","2022","50-59","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Undeclared","30","30","45210","41200"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Unknown","430","425","44950","40520"
"In post","2022","50-59","Unknown","Finance","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","Undeclared","35","35","43580","40140"
"In post","2022","50-59","Unknown","Finance","Unknown","205","195","40420","36650"
"In post","2022","50-59","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Grants Management","Unknown","145","140","25910","21300"
"In post","2022","50-59","Unknown","Human Resources","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","Unknown","165","160","39410","35980"
"In post","2022","50-59","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","Heterosexual / straight","40","35","46410","37110"
"In post","2022","50-59","Unknown","Legal","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","Unknown","350","325","52090","55610"
"In post","2022","50-59","Unknown","No function","Heterosexual / straight","470","430","32600","27570"
"In post","2022","50-59","Unknown","No function","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","No function","Undeclared","335","315","40960","34530"
"In post","2022","50-59","Unknown","No function","Unknown","6210","5735","30990","27130"
"In post","2022","50-59","Unknown","Project Delivery","Heterosexual / straight","50","50","45170","40910"
"In post","2022","50-59","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","Undeclared","35","35","49540","41720"
"In post","2022","50-59","Unknown","Project Delivery","Unknown","410","400","47590","42470"
"In post","2022","50-59","Unknown","Property","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Property","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Property","Unknown","265","255","34970","29900"
"In post","2022","50-59","Unknown","Security","Heterosexual / straight","30","30","31440","30010"
"In post","2022","50-59","Unknown","Security","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Unknown","235","230","33220","33300"
"In post","2022","50-59","Unknown","Unknown","Heterosexual / straight","75","70","37950","30040"
"In post","2022","50-59","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Undeclared","30","30","36050","31730"
"In post","2022","50-59","Unknown","Unknown","Unknown","2010","1910","39230","34630"
"In post","2022","50-59","White","Analysis","Heterosexual / straight","620","590","50860","47060"
"In post","2022","50-59","White","Analysis","LGBO","30","30","[c]","[c]"
"In post","2022","50-59","White","Analysis","Undeclared","50","45","51260","50670"
"In post","2022","50-59","White","Analysis","Unknown","160","155","48570","47010"
"In post","2022","50-59","White","Commercial","Heterosexual / straight","880","860","47450","41750"
"In post","2022","50-59","White","Commercial","LGBO","30","30","[c]","[c]"
"In post","2022","50-59","White","Commercial","Undeclared","85","85","45340","40580"
"In post","2022","50-59","White","Commercial","Unknown","80","75","50030","44050"
"In post","2022","50-59","White","Communications","Heterosexual / straight","770","740","38640","33370"
"In post","2022","50-59","White","Communications","LGBO","45","45","35510","33370"
"In post","2022","50-59","White","Communications","Undeclared","60","55","36970","32730"
"In post","2022","50-59","White","Communications","Unknown","75","70","36890","29360"
"In post","2022","50-59","White","Counter Fraud","Heterosexual / straight","3095","2920","33930","31850"
"In post","2022","50-59","White","Counter Fraud","LGBO","125","120","34760","31880"
"In post","2022","50-59","White","Counter Fraud","Undeclared","355","330","32580","28920"
"In post","2022","50-59","White","Counter Fraud","Unknown","615","560","30820","27570"
"In post","2022","50-59","White","Debt","Heterosexual / straight","1005","890","24880","21260"
"In post","2022","50-59","White","Debt","LGBO","40","40","24430","21260"
"In post","2022","50-59","White","Debt","Undeclared","115","100","23420","21260"
"In post","2022","50-59","White","Debt","Unknown","220","190","25800","22080"
"In post","2022","50-59","White","Digital, Data & Technology","Heterosexual / straight","3725","3630","43010","40000"
"In post","2022","50-59","White","Digital, Data & Technology","LGBO","110","105","40970","36230"
"In post","2022","50-59","White","Digital, Data & Technology","Undeclared","375","365","40640","37650"
"In post","2022","50-59","White","Digital, Data & Technology","Unknown","330","320","42410","37810"
"In post","2022","50-59","White","Finance","Heterosexual / straight","2295","2185","41290","36910"
"In post","2022","50-59","White","Finance","LGBO","70","65","40990","35310"
"In post","2022","50-59","White","Finance","Undeclared","250","235","39280","35310"
"In post","2022","50-59","White","Finance","Unknown","325","295","35170","31930"
"In post","2022","50-59","White","Grants Management","Heterosexual / straight","275","250","28230","25900"
"In post","2022","50-59","White","Grants Management","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","White","Grants Management","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","White","Grants Management","Unknown","60","55","27510","21300"
"In post","2022","50-59","White","Human Resources","Heterosexual / straight","2390","2285","40130","35570"
"In post","2022","50-59","White","Human Resources","LGBO","100","100","42620","38460"
"In post","2022","50-59","White","Human Resources","Undeclared","170","165","37780","33300"
"In post","2022","50-59","White","Human Resources","Unknown","155","145","36140","31990"
"In post","2022","50-59","White","Internal Audit","Heterosexual / straight","210","200","49760","47180"
"In post","2022","50-59","White","Internal Audit","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","White","Internal Audit","Undeclared","30","30","50160","44770"
"In post","2022","50-59","White","Internal Audit","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","White","Legal","Heterosexual / straight","1770","1660","49560","51250"
"In post","2022","50-59","White","Legal","LGBO","85","80","56700","55610"
"In post","2022","50-59","White","Legal","Undeclared","90","85","52680","53050"
"In post","2022","50-59","White","Legal","Unknown","465","420","47410","53490"
"In post","2022","50-59","White","No function","Heterosexual / straight","43150","39980","32880","27570"
"In post","2022","50-59","White","No function","LGBO","1805","1730","34180","28320"
"In post","2022","50-59","White","No function","Undeclared","4945","4510","31520","27570"
"In post","2022","50-59","White","No function","Unknown","7425","6610","30540","27570"
"In post","2022","50-59","White","Project Delivery","Heterosexual / straight","5185","5035","45610","41160"
"In post","2022","50-59","White","Project Delivery","LGBO","125","125","46800","40580"
"In post","2022","50-59","White","Project Delivery","Undeclared","455","440","45160","40630"
"In post","2022","50-59","White","Project Delivery","Unknown","580","555","44450","41140"
"In post","2022","50-59","White","Property","Heterosexual / straight","2130","2075","39840","35040"
"In post","2022","50-59","White","Property","LGBO","50","45","39530","35650"
"In post","2022","50-59","White","Property","Undeclared","180","175","39550","36460"
"In post","2022","50-59","White","Property","Unknown","100","95","37240","35420"
"In post","2022","50-59","White","Security","Heterosexual / straight","2560","2520","33050","32000"
"In post","2022","50-59","White","Security","LGBO","50","50","34130","33370"
"In post","2022","50-59","White","Security","Undeclared","230","225","36110","39070"
"In post","2022","50-59","White","Security","Unknown","135","135","39080","39070"
"In post","2022","50-59","White","Unknown","Heterosexual / straight","14600","13975","35700","30040"
"In post","2022","50-59","White","Unknown","LGBO","445","430","39840","33900"
"In post","2022","50-59","White","Unknown","Undeclared","1425","1355","35600","30040"
"In post","2022","50-59","White","Unknown","Unknown","940","900","39070","34890"
"In post","2022","60-64","Asian","Analysis","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","Heterosexual / straight","60","50","31770","29830"
"In post","2022","60-64","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","Unknown","25","20","[c]","[c]"
"In post","2022","60-64","Asian","Debt","Heterosexual / straight","35","25","26630","25330"
"In post","2022","60-64","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Debt","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Debt","Unknown","25","15","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data & Technology","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Finance","Heterosexual / straight","40","40","40120","34500"
"In post","2022","60-64","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","Heterosexual / straight","35","30","43770","30400"
"In post","2022","60-64","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Asian","No function","Heterosexual / straight","535","460","31190","28200"
"In post","2022","60-64","Asian","No function","LGBO","25","20","[c]","[c]"
"In post","2022","60-64","Asian","No function","Undeclared","80","65","28080","27130"
"In post","2022","60-64","Asian","No function","Unknown","155","130","31080","27570"
"In post","2022","60-64","Asian","Project Delivery","Heterosexual / straight","40","35","41790","37640"
"In post","2022","60-64","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Asian","Property","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Property","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Heterosexual / straight","275","240","31280","28650"
"In post","2022","60-64","Asian","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Undeclared","55","45","29030","28650"
"In post","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Analysis","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Counter Fraud","Heterosexual / straight","40","35","30040","27570"
"In post","2022","60-64","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Black","Counter Fraud","Unknown","25","20","[c]","[c]"
"In post","2022","60-64","Black","Debt","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","60-64","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Debt","Unknown","15","10","[c]","[c]"
"In post","2022","60-64","Black","Digital, Data & Technology","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Finance","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Human Resources","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Legal","Heterosexual / straight","30","30","41010","30460"
"In post","2022","60-64","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Legal","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Black","No function","Heterosexual / straight","685","630","30830","29290"
"In post","2022","60-64","Black","No function","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Black","No function","Undeclared","55","50","29760","27570"
"In post","2022","60-64","Black","No function","Unknown","130","115","31390","28380"
"In post","2022","60-64","Black","Project Delivery","Heterosexual / straight","35","35","39440","37730"
"In post","2022","60-64","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Security","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Heterosexual / straight","195","180","31290","29040"
"In post","2022","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Counter Fraud","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Digital, Data & Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Legal","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","No function","Heterosexual / straight","180","160","33540","27570"
"In post","2022","60-64","Mixed","No function","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","No function","Undeclared","30","25","[c]","[c]"
