"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Health and Safety Executive","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","Heterosexual / straight","80","[c]","19730","19830"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","Unknown","65","[c]","19870","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","AA/AO","Heterosexual / straight","70","[c]","20000","20750"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","AA/AO","Heterosexual / straight","180","[c]","22670","23220"
"Leaver CS","2022","HM Courts and Tribunals Service","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","AA/AO","Unknown","170","[c]","22520","23040"
"Leaver CS","2022","HM Courts and Tribunals Service","London","EO","Heterosexual / straight","45","[c]","27560","28310"
"Leaver CS","2022","HM Courts and Tribunals Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","SEO/HEO","Heterosexual / straight","50","[c]","37430","35290"
"Leaver CS","2022","HM Courts and Tribunals Service","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","London","SEO/HEO","Unknown","30","[c]","34940","30850"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","AA/AO","Heterosexual / straight","110","[c]","20350","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","AA/AO","Unknown","45","[c]","19260","19200"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","AA/AO","Heterosexual / straight","85","[c]","20240","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","AA/AO","Unknown","45","[c]","20000","20010"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South East (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","AA/AO","Heterosexual / straight","90","[c]","19530","19930"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","AA/AO","Heterosexual / straight","50","[c]","19540","19320"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","Heterosexual / straight","95","[c]","19890","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","Unknown","75","[c]","20090","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","Heterosexual / straight","55","[c]","19610","19570"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Midlands (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
