"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","Science and Engineering","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","Heterosexual / straight","30","30","40840","40100"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","Heterosexual / straight","60","60","43620","41370"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","Heterosexual / straight","55","55","53200","50840"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","London","Unknown","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","South East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Unknown","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","Heterosexual / straight","80","80","43140","39630"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","Unknown","80","80","42050","38500"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","Heterosexual / straight","90","90","44760","42400"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","Heterosexual / straight","60","60","51710","53220"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","London","Unknown","30","30","51680","55550"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","Heterosexual / straight","55","55","49620","43700"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","London","Unknown","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","Unknown","30","30","37560","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","Heterosexual / straight","65","60","39490","32130"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","Heterosexual / straight","160","160","50690","47620"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","LGBO","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","London","Unknown","20","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","Heterosexual / straight","35","35","45390","44450"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","Heterosexual / straight","40","40","39990","33520"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Heterosexual / straight","90","90","45730","39490"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","Unknown","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Heterosexual / straight","35","35","44360","36580"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Heterosexual / straight","65","65","49930","44700"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Heterosexual / straight","30","30","37280","34280"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","Heterosexual / straight","65","55","60650","65080"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","London","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","Heterosexual / straight","40","30","46600","53430"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","London","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Heterosexual / straight","120","115","39190","33680"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Unknown","50","50","36890","37500"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Heterosexual / straight","100","95","34960","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Unknown","45","40","30900","26120"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Heterosexual / straight","185","180","28510","25000"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","Heterosexual / straight","40","35","60740","62470"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","London","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","Heterosexual / straight","85","80","65770","67970"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","London","Unknown","50","50","63040","58030"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Heterosexual / straight","70","70","67840","67970"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Unknown","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","Heterosexual / straight","1505","1470","49780","45060"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","LGBO","120","115","49340","43300"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","Undeclared","190","190","49990","44170"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","London","Unknown","390","385","49810","52430"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Heterosexual / straight","1170","1170","52450","53000"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","LGBO","110","110","52620","53470"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Undeclared","160","160","50720","53470"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Unknown","190","190","54090","54350"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","Heterosexual / straight","85","80","49480","49920"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","Unknown","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Heterosexual / straight","90","85","47660","47340"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Unknown","65","65","44020","38600"
