"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Attorney General's Departments","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","East Midlands (England)","30","30","48450","51470"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","East of England","30","25","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","London","255","235","59990","62140"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","North East (England)","15","10","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","North West (England)","55","50","53710","55610"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","South East (England)","40","40","57680","60710"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","South West (England)","20","15","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","Wales","15","15","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","West Midlands (England)","35","35","55300","54200"
"In post","2022","Declared disabled","Attorney General's Departments","Legal","Yorkshire and The Humber","35","35","53900","55610"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","East Midlands (England)","30","30","26850","22200"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","East of England","25","25","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","London","85","75","29100","27760"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","North East (England)","25","25","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","North West (England)","55","50","27510","27350"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","South East (England)","45","40","29690","26970"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","South West (England)","15","10","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","Wales","15","10","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","35","30","26680","23720"
"In post","2022","Declared disabled","Attorney General's Departments","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","London","40","40","33940","27710"
"In post","2022","Declared disabled","Attorney General's Departments","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Departments","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","East of England","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","Wales","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Property","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","East of England","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","London","495","485","48850","49700"
"In post","2022","Declared disabled","Cabinet Office","Unknown","North East (England)","65","60","28870","24100"
"In post","2022","Declared disabled","Cabinet Office","Unknown","North West (England)","40","40","42250","37580"
"In post","2022","Declared disabled","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","Scotland","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","South East (England)","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office","Unknown","Yorkshire and The Humber","100","95","33710","33300"
"In post","2022","Declared disabled","Chancellor's other departments","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Other","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Operational Delivery","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
