"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","Female","95","90","40120","33900"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","Male","35","35","38030","31560"
"In post","2022","Attorney General's Departments","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","Female","35","35","30300","28430"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","Male","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Midlands","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Inner London - West","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Female","60","50","56260","58970"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Male","40","40","57470","61660"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Female","40","35","54500","53910"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cheshire","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cheshire","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Female","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cumbria","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Female","90","80","51870","51470"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Male","55","55","50460","48830"
"In post","2022","Attorney General's Departments","Legal","Devon","Female","30","30","50050","51700"
"In post","2022","Attorney General's Departments","Legal","Devon","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Female","30","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Wales","Female","95","85","51510","52510"
"In post","2022","Attorney General's Departments","Legal","East Wales","Male","60","60","53790","55610"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex","Female","85","75","53000","53050"
"In post","2022","Attorney General's Departments","Legal","Essex","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Female","85","75","53170","50460"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","45","55650","55610"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Female","115","100","53010","55610"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Male","75","75","53750","55610"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Female","85","75","55680","54390"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Male","50","50","58960","62140"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - East","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","Female","1810","1640","59180","58920"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","Male","945","920","61460","62590"
"In post","2022","Attorney General's Departments","Legal","Kent","Female","30","25","54130","53050"
"In post","2022","Attorney General's Departments","Legal","Kent","Male","30","30","56660","56780"
"In post","2022","Attorney General's Departments","Legal","Lancashire","Female","55","50","50760","53350"
"In post","2022","Attorney General's Departments","Legal","Lancashire","Male","40","35","54080","55610"
"In post","2022","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Female","60","50","49590","49580"
"In post","2022","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Male","30","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Merseyside","Female","80","75","50510","48830"
"In post","2022","Attorney General's Departments","Legal","Merseyside","Male","75","70","52330","53350"
"In post","2022","Attorney General's Departments","Legal","North Yorkshire","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Female","65","60","52210","51470"
"In post","2022","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Male","50","45","53150","54200"
"In post","2022","Attorney General's Departments","Legal","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - South","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - West and North West","Female","5","5","[c]","[c]"
