"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East of England","G6/G7","15","10","[c]","[c]"
"In post","2022","Unknown","Policy","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","London","AA/AO","40","35","24230","24370"
"In post","2022","Unknown","Policy","London","EO","240","235","28700","28500"
"In post","2022","Unknown","Policy","London","G6/G7","1180","1155","58440","57430"
"In post","2022","Unknown","Policy","London","SCS level","120","115","88210","77900"
"In post","2022","Unknown","Policy","London","SEO/HEO","1265","1245","37790","38090"
"In post","2022","Unknown","Policy","London","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","North East (England)","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Policy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","North East (England)","SEO/HEO","30","30","33730","31290"
"In post","2022","Unknown","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","North West (England)","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Policy","North West (England)","G6/G7","40","40","53450","52790"
"In post","2022","Unknown","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","North West (England)","SEO/HEO","110","105","34110","32970"
"In post","2022","Unknown","Policy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","G6/G7","115","115","57340","55600"
"In post","2022","Unknown","Policy","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","SEO/HEO","40","40","36150","37250"
"In post","2022","Unknown","Policy","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Scotland","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Scotland","SEO/HEO","30","30","35420","33930"
"In post","2022","Unknown","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","South East (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Unknown","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","South West (England)","G6/G7","50","45","53840","52050"
"In post","2022","Unknown","Policy","South West (England)","SEO/HEO","70","70","34510","35900"
"In post","2022","Unknown","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Unknown","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","West Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Policy","West Midlands (England)","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Policy","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","West Midlands (England)","SEO/HEO","55","55","34590","35900"
"In post","2022","Unknown","Policy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Yorkshire and The Humber","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Yorkshire and The Humber","G6/G7","60","60","52840","49860"
"In post","2022","Unknown","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Yorkshire and The Humber","SEO/HEO","115","110","33730","32790"
"In post","2022","Unknown","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East of England","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","East of England","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","AA/AO","10","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","EO","50","50","29070","28650"
"In post","2022","Unknown","Project Delivery","London","G6/G7","185","185","60410","57460"
"In post","2022","Unknown","Project Delivery","London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","SEO/HEO","255","245","38640","38160"
"In post","2022","Unknown","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","North East (England)","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","North East (England)","G6/G7","35","35","55570","55210"
"In post","2022","Unknown","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","North East (England)","SEO/HEO","65","65","37180","40180"
"In post","2022","Unknown","Project Delivery","North West (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","North West (England)","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","North West (England)","G6/G7","35","35","56500","55210"
"In post","2022","Unknown","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","North West (England)","SEO/HEO","95","95","35970","35310"
"In post","2022","Unknown","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Scotland","SEO/HEO","35","30","36720","33930"
"In post","2022","Unknown","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South East (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South East (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South East (England)","SEO/HEO","60","55","36790","37450"
"In post","2022","Unknown","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South West (England)","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South West (England)","G6/G7","60","55","52720","53500"
"In post","2022","Unknown","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South West (England)","SEO/HEO","155","145","36110","36610"
"In post","2022","Unknown","Project Delivery","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Wales","EO","10","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Wales","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Wales","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","SEO/HEO","45","45","37440","39330"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","SEO/HEO","30","30","34510","33300"
"In post","2022","Unknown","Property","East Midlands (England)","AA/AO","35","30","19200","19010"
"In post","2022","Unknown","Property","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Property","East Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Property","East of England","AA/AO","15","10","[c]","[c]"
"In post","2022","Unknown","Property","East of England","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Property","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Property","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Property","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","London","EO","50","50","29630","29610"
"In post","2022","Unknown","Property","London","G6/G7","30","30","61200","61020"
"In post","2022","Unknown","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","London","SEO/HEO","90","90","39540","38810"
"In post","2022","Unknown","Property","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","North East (England)","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Property","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Property","North East (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","North West (England)","EO","40","40","26030","25880"
"In post","2022","Unknown","Property","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Property","North West (England)","SEO/HEO","30","30","34550","33000"
"In post","2022","Unknown","Property","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Property","South East (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Unknown","Property","South East (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","South East (England)","G6/G7","15","10","[c]","[c]"
"In post","2022","Unknown","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","South East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Property","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","South West (England)","EO","25","20","[c]","[c]"
"In post","2022","Unknown","Property","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Property","South West (England)","SEO/HEO","40","40","34790","33300"
"In post","2022","Unknown","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Wales","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Property","West Midlands (England)","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Property","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","West Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Yorkshire and The Humber","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Yorkshire and The Humber","SEO/HEO","35","35","36110","35310"
"In post","2022","Unknown","Psychology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Psychology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","East of England","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Unknown","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Scotland","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","Psychology","Scotland","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Psychology","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","South East (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","South East (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Unknown","Psychology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Psychology","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East of England","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East of England","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East of England","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","South East (England)","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","South East (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","South East (England)","SEO/HEO","70","70","33440","33150"
"In post","2022","Unknown","Science and Engineering","South West (England)","AA/AO","45","45","21270","22080"
"In post","2022","Unknown","Science and Engineering","South West (England)","EO","100","100","22040","23390"
"In post","2022","Unknown","Science and Engineering","South West (England)","G6/G7","55","50","53780","53560"
"In post","2022","Unknown","Science and Engineering","South West (England)","SEO/HEO","205","200","35110","33900"
"In post","2022","Unknown","Science and Engineering","South West (England)","Unknown","55","55","33640","28900"
"In post","2022","Unknown","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Wales","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Wales","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Wales","G6/G7","30","30","60240","60790"
"In post","2022","Unknown","Science and Engineering","Wales","SEO/HEO","35","35","41870","42070"
"In post","2022","Unknown","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","East Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","East of England","AA/AO","50","50","27430","24800"
"In post","2022","Unknown","Security","East of England","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","London","AA/AO","45","45","28440","25630"
"In post","2022","Unknown","Security","London","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","London","G6/G7","30","30","[c]","[c]"
"In post","2022","Unknown","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","London","SEO/HEO","70","70","39220","37930"
"In post","2022","Unknown","Security","London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","North West (England)","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","Security","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Security","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Northern Ireland","AA/AO","35","35","20320","20560"
"In post","2022","Unknown","Security","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Scotland","AA/AO","215","215","28550","24610"
"In post","2022","Unknown","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","South East (England)","AA/AO","190","190","29920","27680"
"In post","2022","Unknown","Security","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Security","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","South West (England)","AA/AO","120","120","26040","25000"
"In post","2022","Unknown","Security","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Wales","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","West Midlands (England)","AA/AO","30","30","[c]","[c]"
"In post","2022","Unknown","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Yorkshire and The Humber","AA/AO","55","55","29900","26750"
"In post","2022","Unknown","Security","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
