"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Outside London","Female","45","[c]","20950","21260"
"Leaver CS","2022","16-19","White","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","London","Female","220","[c]","30540","28930"
"Leaver CS","2022","20-29","Asian","London","Male","165","[c]","30010","30800"
"Leaver CS","2022","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Outside London","Female","215","[c]","24350","23140"
"Leaver CS","2022","20-29","Asian","Outside London","Male","220","[c]","24880","21680"
"Leaver CS","2022","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","London","Female","205","[c]","30010","31060"
"Leaver CS","2022","20-29","Black","London","Male","80","[c]","29470","30850"
"Leaver CS","2022","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Outside London","Female","100","[c]","24980","24250"
"Leaver CS","2022","20-29","Black","Outside London","Male","50","[c]","27320","27570"
"Leaver CS","2022","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","London","Female","95","[c]","29220","28670"
"Leaver CS","2022","20-29","Mixed","London","Male","55","[c]","34790","31060"
"Leaver CS","2022","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Outside London","Female","110","[c]","23910","22400"
"Leaver CS","2022","20-29","Mixed","Outside London","Male","85","[c]","23930","22230"
"Leaver CS","2022","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Female","35","[c]","32210","32330"
"Leaver CS","2022","20-29","Undeclared","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","Female","55","[c]","23030","21250"
"Leaver CS","2022","20-29","Undeclared","Outside London","Male","100","[c]","26420","24450"
"Leaver CS","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Female","610","[c]","29040","28500"
"Leaver CS","2022","20-29","Unknown","London","Male","425","[c]","30610","28650"
"Leaver CS","2022","20-29","Unknown","Outside London","Female","1095","[c]","23050","21260"
"Leaver CS","2022","20-29","Unknown","Outside London","Male","1075","[c]","24470","21680"
"Leaver CS","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Female","100","[c]","23050","21590"
"Leaver CS","2022","20-29","Unknown","Unknown","Male","90","[c]","28170","27500"
"Leaver CS","2022","20-29","White","London","Female","620","[c]","31820","31060"
"Leaver CS","2022","20-29","White","London","Male","480","[c]","33650","32330"
"Leaver CS","2022","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Outside London","Female","2195","[c]","24570","22490"
"Leaver CS","2022","20-29","White","Outside London","Male","1965","[c]","25200","23230"
"Leaver CS","2022","20-29","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Female","50","[c]","22180","21840"
"Leaver CS","2022","20-29","White","Unknown","Male","35","[c]","25120","21840"
"Leaver CS","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","Female","150","[c]","37670","33100"
"Leaver CS","2022","30-39","Asian","London","Male","125","[c]","40120","35000"
"Leaver CS","2022","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","Female","180","[c]","28810","27570"
"Leaver CS","2022","30-39","Asian","Outside London","Male","150","[c]","31550","27570"
"Leaver CS","2022","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","Female","125","[c]","34850","31060"
"Leaver CS","2022","30-39","Black","London","Male","70","[c]","34580","31060"
"Leaver CS","2022","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","Female","80","[c]","28640","27570"
"Leaver CS","2022","30-39","Black","Outside London","Male","70","[c]","32060","28390"
"Leaver CS","2022","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","Female","70","[c]","37260","32770"
"Leaver CS","2022","30-39","Mixed","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","Female","70","[c]","28050","27570"
"Leaver CS","2022","30-39","Mixed","Outside London","Male","50","[c]","30210","27570"
"Leaver CS","2022","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Female","45","[c]","41250","40070"
"Leaver CS","2022","30-39","Undeclared","London","Male","50","[c]","47960","51730"
"Leaver CS","2022","30-39","Undeclared","Outside London","Female","75","[c]","31760","28310"
"Leaver CS","2022","30-39","Undeclared","Outside London","Male","95","[c]","32640","30880"
"Leaver CS","2022","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Female","265","[c]","42130","40050"
"Leaver CS","2022","30-39","Unknown","London","Male","255","[c]","44790","40620"
"Leaver CS","2022","30-39","Unknown","Outside London","Female","625","[c]","28300","27130"
"Leaver CS","2022","30-39","Unknown","Outside London","Male","720","[c]","30910","27570"
"Leaver CS","2022","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Male","90","[c]","33990","32550"
"Leaver CS","2022","30-39","White","London","Female","530","[c]","43940","40070"
"Leaver CS","2022","30-39","White","London","Male","430","[c]","46970","43360"
"Leaver CS","2022","30-39","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Outside London","Female","1715","[c]","29650","27570"
"Leaver CS","2022","30-39","White","Outside London","Male","1715","[c]","31160","27570"
"Leaver CS","2022","30-39","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","Female","60","[c]","25850","21840"
"Leaver CS","2022","30-39","White","Unknown","Male","40","[c]","30720","26700"
"Leaver CS","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","London","Female","105","[c]","44670","37680"
"Leaver CS","2022","40-49","Asian","London","Male","70","[c]","46130","41010"
"Leaver CS","2022","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Outside London","Female","105","[c]","29510","26640"
"Leaver CS","2022","40-49","Asian","Outside London","Male","105","[c]","34030","27570"
"Leaver CS","2022","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","London","Female","95","[c]","38350","31090"
"Leaver CS","2022","40-49","Black","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Outside London","Female","65","[c]","32320","27570"
"Leaver CS","2022","40-49","Black","Outside London","Male","55","[c]","34720","32310"
"Leaver CS","2022","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Male","35","[c]","54730","58570"
"Leaver CS","2022","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Outside London","Female","60","[c]","28630","26070"
"Leaver CS","2022","40-49","Undeclared","Outside London","Male","90","[c]","34490","29900"
"Leaver CS","2022","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","Female","175","[c]","49680","50730"
"Leaver CS","2022","40-49","Unknown","London","Male","150","[c]","55680","53200"
"Leaver CS","2022","40-49","Unknown","Outside London","Female","465","[c]","31040","27570"
"Leaver CS","2022","40-49","Unknown","Outside London","Male","395","[c]","34560","27570"
"Leaver CS","2022","40-49","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Male","45","[c]","35100","32550"
"Leaver CS","2022","40-49","White","London","Female","390","[c]","51950","48860"
"Leaver CS","2022","40-49","White","London","Male","275","[c]","51400","49440"
"Leaver CS","2022","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Outside London","Female","1670","[c]","32310","27570"
"Leaver CS","2022","40-49","White","Outside London","Male","1190","[c]","35290","28990"
"Leaver CS","2022","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","London","Female","70","[c]","41270","32640"
"Leaver CS","2022","50-59","Asian","London","Male","40","[c]","60150","57240"
"Leaver CS","2022","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Outside London","Female","80","[c]","33320","27570"
"Leaver CS","2022","50-59","Asian","Outside London","Male","60","[c]","32790","27570"
"Leaver CS","2022","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","London","Female","90","[c]","35270","31060"
"Leaver CS","2022","50-59","Black","London","Male","45","[c]","42740","40070"
"Leaver CS","2022","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Outside London","Female","50","[c]","30410","27570"
"Leaver CS","2022","50-59","Black","Outside London","Male","50","[c]","29540","27570"
"Leaver CS","2022","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Outside London","Female","40","[c]","31690","27570"
"Leaver CS","2022","50-59","Mixed","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","Female","35","[c]","44300","40190"
"Leaver CS","2022","50-59","Undeclared","London","Male","55","[c]","51090","45430"
"Leaver CS","2022","50-59","Undeclared","Outside London","Female","140","[c]","31140","27470"
