"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","AA/AO","Female","40","35","21830","22200"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","EO","Female","30","30","27260","28430"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","G6/G7","Female","60","55","53520","53350"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","G6/G7","Male","40","40","56570","55610"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Central Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Central Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Conwy and Denbighshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Conwy and Denbighshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","EO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","EO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derby","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","EO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Ealing","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Ealing","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","EO","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","East Lothian and Midlothian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Lothian and Midlothian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Surrey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Haven Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Haven Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Thames Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Thames Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","EO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","G6/G7","Male","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gwent Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gwent Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","AA/AO","Female","35","30","23190","23770"
"In post","2022","Attorney General's Departments","Heart of Essex","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","EO","Female","35","30","28440","28810"
"In post","2022","Attorney General's Departments","Heart of Essex","EO","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","G6/G7","Female","60","50","59160","56040"
"In post","2022","Attorney General's Departments","Heart of Essex","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, County of","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, County of","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","AA/AO","Female","35","30","23370","23770"
"In post","2022","Attorney General's Departments","Hertfordshire CC","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","EO","Female","35","30","28600","27760"
"In post","2022","Attorney General's Departments","Hertfordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","G6/G7","Female","45","35","59280","60710"
"In post","2022","Attorney General's Departments","Hertfordshire CC","G6/G7","Male","35","35","60220","62140"
"In post","2022","Attorney General's Departments","Hertfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent Thames Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent Thames Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","EO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancaster and Wyre","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancaster and Wyre","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","AA/AO","Female","55","50","22180","22200"
"In post","2022","Attorney General's Departments","Leeds","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","EO","Female","60","55","27200","26220"
"In post","2022","Attorney General's Departments","Leeds","EO","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","G6/G7","Female","140","125","54370","53250"
"In post","2022","Attorney General's Departments","Leeds","G6/G7","Male","85","85","55070","55610"
"In post","2022","Attorney General's Departments","Leeds","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","SEO/HEO","Female","50","50","36770","37780"
"In post","2022","Attorney General's Departments","Leeds","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","EO","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","G6/G7","Female","45","35","51730","49960"
"In post","2022","Attorney General's Departments","Leicester","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lewisham and Southwark","AA/AO","Female","5","5","[c]","[c]"
