"Status","Year","Age","Disability","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Unknown","Unknown","Female","190","190","28840","29250"
"In post","2022","20-29","Unknown","Unknown","Male","425","425","29260","28980"
"In post","2022","30-39","Declared disabled","London","Female","1110","1060","43890","40310"
"In post","2022","30-39","Declared disabled","London","Male","785","775","45860","42420"
"In post","2022","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Outside London","Female","4015","3680","30170","27570"
"In post","2022","30-39","Declared disabled","Outside London","Male","2895","2845","30730","27570"
"In post","2022","30-39","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Overseas","Female","35","35","49070","51500"
"In post","2022","30-39","Declared disabled","Overseas","Male","40","40","48580","51500"
"In post","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","Female","15","15","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","Male","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","London","Female","8880","8435","45670","42020"
"In post","2022","30-39","Declared non-disabled","London","Male","7550","7495","46980","43810"
"In post","2022","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Outside London","Female","30775","27870","31180","27570"
"In post","2022","30-39","Declared non-disabled","Outside London","Male","25420","25180","32560","29350"
"In post","2022","30-39","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Overseas","Female","255","250","45770","49640"
"In post","2022","30-39","Declared non-disabled","Overseas","Male","370","370","45680","42720"
"In post","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Female","80","75","35520","31060"
"In post","2022","30-39","Declared non-disabled","Unknown","Male","70","70","33090","27840"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","London","Female","560","530","44860","41690"
"In post","2022","30-39","Undeclared","London","Male","615","610","46220","42470"
"In post","2022","30-39","Undeclared","Outside London","Female","1985","1805","30550","27570"
"In post","2022","30-39","Undeclared","Outside London","Male","1960","1940","32100","29290"
"In post","2022","30-39","Undeclared","Overseas","Female","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","Male","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","London","Female","3025","2920","46350","42810"
"In post","2022","30-39","Unknown","London","Male","2685","2670","47030","43430"
"In post","2022","30-39","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Outside London","Female","8830","8150","31220","27570"
"In post","2022","30-39","Unknown","Outside London","Male","8740","8645","32410","29360"
"In post","2022","30-39","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","Female","145","140","50100","51500"
"In post","2022","30-39","Unknown","Overseas","Male","150","150","48150","51500"
"In post","2022","30-39","Unknown","Unknown","Female","95","90","39050","34210"
"In post","2022","30-39","Unknown","Unknown","Male","395","390","37330","34460"
"In post","2022","40-49","Declared disabled","London","Female","1235","1140","44000","38290"
"In post","2022","40-49","Declared disabled","London","Male","910","900","45300","39920"
"In post","2022","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Outside London","Female","6405","5715","31030","27570"
"In post","2022","40-49","Declared disabled","Outside London","Male","3820","3730","32060","27570"
"In post","2022","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","Female","30","30","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","Male","40","40","45090","42890"
"In post","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Female","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Male","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","London","Female","8680","7945","47820","42480"
"In post","2022","40-49","Declared non-disabled","London","Male","6885","6820","50820","45960"
"In post","2022","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Outside London","Female","35900","32060","33200","27570"
"In post","2022","40-49","Declared non-disabled","Outside London","Male","26890","26560","35970","31900"
"In post","2022","40-49","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Overseas","Female","300","300","53480","55620"
"In post","2022","40-49","Declared non-disabled","Overseas","Male","415","415","52470","53770"
"In post","2022","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Female","110","100","34810","29630"
"In post","2022","40-49","Declared non-disabled","Unknown","Male","90","85","36200","31370"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","London","Female","580","545","44830","40280"
"In post","2022","40-49","Undeclared","London","Male","620","615","46670","41950"
"In post","2022","40-49","Undeclared","Outside London","Female","2450","2205","31910","27570"
"In post","2022","40-49","Undeclared","Outside London","Male","2740","2700","34160","31650"
"In post","2022","40-49","Undeclared","Overseas","Female","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","Male","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Female","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Male","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","London","Female","2090","1960","50250","47510"
"In post","2022","40-49","Unknown","London","Male","1775","1755","53310","52490"
"In post","2022","40-49","Unknown","Outside London","Female","7245","6590","34520","29480"
"In post","2022","40-49","Unknown","Outside London","Male","6455","6355","36410","33080"
"In post","2022","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","Female","160","160","52080","46600"
"In post","2022","40-49","Unknown","Overseas","Male","165","165","55390","54240"
"In post","2022","40-49","Unknown","Unknown","Female","75","75","39690","32700"
"In post","2022","40-49","Unknown","Unknown","Male","335","335","42140","36990"
"In post","2022","50-59","Declared disabled","London","Female","1790","1690","40190","34200"
"In post","2022","50-59","Declared disabled","London","Male","1215","1195","43890","37890"
"In post","2022","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Outside London","Female","9990","8935","29990","27570"
"In post","2022","50-59","Declared disabled","Outside London","Male","6295","6045","32480","27720"
"In post","2022","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","Female","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","Male","45","45","49980","40580"
"In post","2022","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Female","35","35","29780","27570"
"In post","2022","50-59","Declared disabled","Unknown","Male","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","London","Female","8610","8135","42620","35980"
"In post","2022","50-59","Declared non-disabled","London","Male","7585","7490","48100","41750"
"In post","2022","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Outside London","Female","44180","39975","31720","27570"
"In post","2022","50-59","Declared non-disabled","Outside London","Male","34410","33550","36230","31990"
"In post","2022","50-59","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Overseas","Female","205","200","51100","49370"
"In post","2022","50-59","Declared non-disabled","Overseas","Male","435","435","52150","51870"
"In post","2022","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","Female","135","120","31150","30250"
"In post","2022","50-59","Declared non-disabled","Unknown","Male","110","105","36350","31880"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","London","Female","735","700","39560","35050"
"In post","2022","50-59","Undeclared","London","Male","870","860","45290","38620"
"In post","2022","50-59","Undeclared","Outside London","Female","3500","3205","30360","27570"
"In post","2022","50-59","Undeclared","Outside London","Male","4610","4445","34000","31650"
"In post","2022","50-59","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Overseas","Female","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Overseas","Male","40","40","49690","44010"
"In post","2022","50-59","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Male","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","London","Female","1660","1580","48280","40910"
"In post","2022","50-59","Unknown","London","Male","1685","1660","51710","44890"
"In post","2022","50-59","Unknown","Outside London","Female","6705","6065","33250","27570"
"In post","2022","50-59","Unknown","Outside London","Male","7370","7090","36250","33370"
"In post","2022","50-59","Unknown","Overseas","Female","90","90","55400","51500"
"In post","2022","50-59","Unknown","Overseas","Male","125","125","57030","56110"
"In post","2022","50-59","Unknown","Unknown","Female","50","45","39910","37300"
"In post","2022","50-59","Unknown","Unknown","Male","505","505","43110","38310"
"In post","2022","60-64","Declared disabled","London","Female","490","435","35650","31060"
"In post","2022","60-64","Declared disabled","London","Male","375","340","38500","32090"
"In post","2022","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Outside London","Female","3145","2435","27300","26670"
"In post","2022","60-64","Declared disabled","Outside London","Male","2095","1760","31130","27570"
"In post","2022","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","Male","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Female","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Male","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","London","Female","2175","1910","37680","31880"
"In post","2022","60-64","Declared non-disabled","London","Male","1990","1815","44940","37930"
"In post","2022","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Outside London","Female","12380","9700","28350","26670"
"In post","2022","60-64","Declared non-disabled","Outside London","Male","10175","8745","33590","28920"
"In post","2022","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Overseas","Female","35","35","64600","64410"
"In post","2022","60-64","Declared non-disabled","Overseas","Male","95","95","54030","47340"
"In post","2022","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Female","50","40","32320","28380"
"In post","2022","60-64","Declared non-disabled","Unknown","Male","25","25","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","London","Female","180","160","35370","30270"
"In post","2022","60-64","Undeclared","London","Male","215","190","43960","36850"
"In post","2022","60-64","Undeclared","Outside London","Female","1020","825","27730","26330"
"In post","2022","60-64","Undeclared","Outside London","Male","1350","1105","31870","31650"
"In post","2022","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","Male","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","London","Female","355","315","42410","36470"
"In post","2022","60-64","Unknown","London","Male","400","370","49190","41570"
"In post","2022","60-64","Unknown","Outside London","Female","1760","1395","29000","23780"
"In post","2022","60-64","Unknown","Outside London","Male","2060","1755","33850","30040"
"In post","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Male","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Male","120","120","40550","37300"
"In post","2022","65+","Declared disabled","London","Female","185","150","33370","29500"
"In post","2022","65+","Declared disabled","London","Male","150","125","38440","31880"
"In post","2022","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Outside London","Female","810","580","26350","24760"
"In post","2022","65+","Declared disabled","Outside London","Male","720","560","29330","27380"
"In post","2022","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","London","Female","795","645","32870","28650"
"In post","2022","65+","Declared non-disabled","London","Male","825","700","40550","33650"
"In post","2022","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Outside London","Female","3170","2300","26990","24300"
"In post","2022","65+","Declared non-disabled","Outside London","Male","3540","2775","32380","27570"
"In post","2022","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Overseas","Female","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Overseas","Male","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Female","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Male","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","London","Female","65","50","31770","27870"
"In post","2022","65+","Undeclared","London","Male","105","85","38220","34750"
"In post","2022","65+","Undeclared","Outside London","Female","245","175","26470","22080"
"In post","2022","65+","Undeclared","Outside London","Male","430","340","30210","27380"
"In post","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Female","140","115","46930","33630"
"In post","2022","65+","Unknown","London","Male","165","135","46090","37930"
"In post","2022","65+","Unknown","Outside London","Female","470","350","28880","24050"
"In post","2022","65+","Unknown","Outside London","Male","690","530","32200","27930"
"In post","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","Female","50","[c]","21310","21260"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","London","Female","155","[c]","30170","28520"
"Leaver CS","2022","20-29","Declared disabled","London","Male","65","[c]","33380","31060"
"Leaver CS","2022","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Outside London","Female","295","[c]","24180","21680"
"Leaver CS","2022","20-29","Declared disabled","Outside London","Male","230","[c]","23890","21260"
"Leaver CS","2022","20-29","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","London","Female","870","[c]","31500","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Male","645","[c]","32410","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","Female","2180","[c]","24380","22140"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","Male","1995","[c]","25020","23380"
"Leaver CS","2022","20-29","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
