"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Unknown","UK Debt Management Office","London","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","UK Health Security Agency","London","75","75","57820","44950"
"In post","2022","60-64","Unknown","UK Health Security Agency","Outside London","110","100","57340","49530"
"In post","2022","60-64","Unknown","UK Hydrographic Office","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","Outside London","125","90","22900","20350"
"In post","2022","60-64","Unknown","Valuation Office Agency","London","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Valuation Office Agency","Outside London","30","30","27870","25000"
"In post","2022","60-64","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Welsh Government (excl. agencies)","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Animal and Plant Health Agency","Outside London","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Crown Prosecution Service","London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Crown Prosecution Service","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Defence Equipment and Support","Outside London","30","25","35560","35050"
"In post","2022","65+","Declared disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Education (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","London","60","45","30820","31060"
"In post","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","540","385","25850","27570"
"In post","2022","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","35","25","20450","18310"
"In post","2022","65+","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Driver and Vehicle Standards Agency","Outside London","30","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Government Legal Department","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","HM Courts and Tribunals Service","London","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","HM Courts and Tribunals Service","Outside London","60","50","20920","20970"
"In post","2022","65+","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","HM Land Registry","Outside London","25","15","[c]","[c]"
"In post","2022","65+","Declared disabled","HM Prison and Probation Service","London","40","35","36400","38150"
"In post","2022","65+","Declared disabled","HM Prison and Probation Service","Outside London","200","145","29090","27880"
"In post","2022","65+","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","London","45","35","39370","34710"
"In post","2022","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","195","140","27900","22080"
"In post","2022","65+","Declared disabled","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Home Office","London","50","40","30020","29080"
"In post","2022","65+","Declared disabled","Home Office","Outside London","65","45","24190","21680"
"In post","2022","65+","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","130","120","27540","23840"
"In post","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Ministry of Justice (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Rural Payments Agency","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Scottish Government (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Scottish Prison Service","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Submarine Delivery Agency","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","UK Statistics Authority","Outside London","30","20","23380","20350"
"In post","2022","65+","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Valuation Office Agency","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Welsh Government (excl. agencies)","Outside London","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Outside London","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Animal and Plant Health Agency","Outside London","60","50","33550","29390"
"In post","2022","65+","Declared non-disabled","Cabinet Office (excl. agencies)","London","30","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Companies House","Outside London","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","30","25","29870","23230"
"In post","2022","65+","Declared non-disabled","Crown Prosecution Service","London","30","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Crown Prosecution Service","Outside London","50","35","45440","54330"
"In post","2022","65+","Declared non-disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Defence Equipment and Support","London","20","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Defence Equipment and Support","Outside London","180","145","38640","37220"
"In post","2022","65+","Declared non-disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","105","80","47380","47100"
"In post","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","30","30","44560","43040"
"In post","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Education (excl. agencies)","London","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Education (excl. agencies)","Outside London","20","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","30","25","32210","29740"
"In post","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","35","35","37930","36970"
"In post","2022","65+","Declared non-disabled","Department for International Trade","London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Transport (excl. agencies)","London","30","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","275","210","30700","31060"
"In post","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","1750","1260","25630","26120"
"In post","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","Outside London","95","60","24860","21840"
"In post","2022","65+","Declared non-disabled","Driver and Vehicle Standards Agency","London","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","210","150","28000","26780"
"In post","2022","65+","Declared non-disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Education and Skills Funding Agency","Outside London","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Education Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Estyn","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","FCDO Services","London","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","FCDO Services","Outside London","30","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Food Standards Agency","Outside London","35","30","31230","28730"
"In post","2022","65+","Declared non-disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Forestry and Land Scotland","Outside London","30","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Government Legal Department","London","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Health and Safety Executive","London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Health and Safety Executive","Outside London","45","30","54200","46090"
"In post","2022","65+","Declared non-disabled","HM Courts and Tribunals Service","London","180","150","26330","23720"
"In post","2022","65+","Declared non-disabled","HM Courts and Tribunals Service","Outside London","330","250","22060","20970"
"In post","2022","65+","Declared non-disabled","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","HM Land Registry","Outside London","85","50","32810","33840"
"In post","2022","65+","Declared non-disabled","HM Prison and Probation Service","London","120","95","33760","28700"
"In post","2022","65+","Declared non-disabled","HM Prison and Probation Service","Outside London","695","515","28760","27380"
"In post","2022","65+","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","150","115","40460","33440"
"In post","2022","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Outside London","610","420","29670","28470"
"In post","2022","65+","Declared non-disabled","HM Treasury (excl. agencies)","London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Home Office","London","300","240","32370","29030"
"In post","2022","65+","Declared non-disabled","Home Office","Outside London","355","255","26070","24890"
"In post","2022","65+","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Intellectual Property Office","Outside London","30","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Legal Aid Agency","London","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Legal Aid Agency","Outside London","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Maritime and Coastguard Agency","Outside London","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Met Office","Outside London","35","25","44010","41140"
"In post","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","London","90","85","36130","30370"
"In post","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","980","885","28990","24010"
"In post","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","London","30","30","44630","46660"
"In post","2022","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","25","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","London","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Records of Scotland","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of the Public Guardian","Outside London","10","5","[c]","[c]"
