"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for International Trade","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO/HEO","Heterosexual / straight","35","35","36300","34200"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G6/G7","Heterosexual / straight","40","40","56460","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","Heterosexual / straight","50","45","58860","56470"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","Heterosexual / straight","40","40","38630","39600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","Heterosexual / straight","40","40","27890","27850"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6/G7","Heterosexual / straight","85","85","53160","49460"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","Heterosexual / straight","220","210","35190","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","Heterosexual / straight","45","45","39060","39600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","Heterosexual / straight","115","115","27880","27850"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","LGBO","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","Unknown","35","35","27350","27850"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","Heterosexual / straight","590","575","56290","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","LGBO","70","70","55780","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","Undeclared","40","40","58830","59700"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","Unknown","95","95","57360","54700"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","Heterosexual / straight","95","90","84480","75220"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","Heterosexual / straight","505","495","35730","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","LGBO","75","75","35430","33210"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","Undeclared","50","50","36380","35130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","Unknown","100","100","35520","34550"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6/G7","Heterosexual / straight","55","55","53420","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","Heterosexual / straight","50","50","35660","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","Heterosexual / straight","45","45","57770","53870"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
