"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions","Unknown","West Midlands (England)","AA/AO","10","10","21090","21260"
"In post","2022","Department for Work and Pensions","Unknown","West Midlands (England)","EO","20","20","27570","27570"
"In post","2022","Department for Work and Pensions","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","AA/AO","30","30","21230","21260"
"In post","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","EO","20","15","27570","27570"
"In post","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","G6/G7","20","20","57360","53030"
"In post","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","SEO/HEO","30","30","36150","35310"
"In post","2022","Department of Health and Social Care","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","London","EO","25","25","27810","27270"
"In post","2022","Department of Health and Social Care","Commercial","London","G6/G7","130","130","56400","53360"
"In post","2022","Department of Health and Social Care","Commercial","London","SCS level","30","30","79990","75270"
"In post","2022","Department of Health and Social Care","Commercial","London","SEO/HEO","125","125","38940","40650"
"In post","2022","Department of Health and Social Care","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","North West (England)","SEO/HEO","10","10","34630","36820"
"In post","2022","Department of Health and Social Care","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","G6/G7","55","50","55700","51540"
"In post","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","SCS level","10","10","80290","76700"
"In post","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","SEO/HEO","60","60","34890","36820"
"In post","2022","Department of Health and Social Care","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","London","AA/AO","15","15","22660","23170"
"In post","2022","Department of Health and Social Care","Communications","London","EO","90","90","27540","27270"
"In post","2022","Department of Health and Social Care","Communications","London","G6/G7","160","150","59850","57430"
"In post","2022","Department of Health and Social Care","Communications","London","SCS level","15","15","94370","91990"
"In post","2022","Department of Health and Social Care","Communications","London","SEO/HEO","125","125","36910","35510"
"In post","2022","Department of Health and Social Care","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","G6/G7","40","40","56200","54560"
"In post","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","London","EO","25","25","27990","27510"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","London","G6/G7","90","85","58980","53830"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","15","15","88200","90200"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","London","SEO/HEO","150","145","36830","33210"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","SEO/HEO","20","20","33400","32350"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","10","10","51370","49530"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","25","25","34150","36330"
"In post","2022","Department of Health and Social Care","Economics","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","London","G6/G7","30","25","58600","54760"
"In post","2022","Department of Health and Social Care","Economics","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","London","SEO/HEO","30","30","35050","32790"
"In post","2022","Department of Health and Social Care","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","London","EO","35","35","27830","27270"
"In post","2022","Department of Health and Social Care","Finance","London","G6/G7","100","100","58040","53360"
"In post","2022","Department of Health and Social Care","Finance","London","SCS level","20","20","85910","79910"
"In post","2022","Department of Health and Social Care","Finance","London","SEO/HEO","160","160","37650","40650"
"In post","2022","Department of Health and Social Care","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South West (England)","EO","20","20","24240","24110"
"In post","2022","Department of Health and Social Care","Finance","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","EO","45","45","24300","23690"
"In post","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","G6/G7","85","80","55690","51790"
"In post","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","SCS level","10","10","77700","75520"
"In post","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","SEO/HEO","95","90","33920","36820"
"In post","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","London","AA/AO","15","10","23340","23780"
"In post","2022","Department of Health and Social Care","Human Resources","London","EO","100","100","27790","27270"
"In post","2022","Department of Health and Social Care","Human Resources","London","G6/G7","85","85","58350","54100"
"In post","2022","Department of Health and Social Care","Human Resources","London","SCS level","15","15","86900","78380"
"In post","2022","Department of Health and Social Care","Human Resources","London","SEO/HEO","135","130","36470","34000"
"In post","2022","Department of Health and Social Care","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","EO","25","25","23840","23690"
"In post","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","G6/G7","50","50","56110","54770"
"In post","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","SEO/HEO","50","50","33200","32790"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","East of England","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","East of England","SCS level","25","25","116850","118220"
"In post","2022","Department of Health and Social Care","Medicine","East of England","SEO/HEO","10","10","39260","41260"
"In post","2022","Department of Health and Social Care","Medicine","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","London","EO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","London","G6/G7","120","105","67580","66560"
"In post","2022","Department of Health and Social Care","Medicine","London","SCS level","145","130","103990","95140"
"In post","2022","Department of Health and Social Care","Medicine","London","SEO/HEO","40","40","40840","40850"
"In post","2022","Department of Health and Social Care","Medicine","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","North West (England)","G6/G7","10","10","72970","80540"
"In post","2022","Department of Health and Social Care","Medicine","North West (England)","SCS level","25","20","114090","114000"
"In post","2022","Department of Health and Social Care","Medicine","North West (England)","SEO/HEO","15","10","37180","35710"
"In post","2022","Department of Health and Social Care","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","South East (England)","SCS level","25","20","109300","111340"
"In post","2022","Department of Health and Social Care","Medicine","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","South West (England)","SCS level","20","20","112730","106700"
"In post","2022","Department of Health and Social Care","Medicine","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","West Midlands (England)","SCS level","15","15","118560","115380"
"In post","2022","Department of Health and Social Care","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","SCS level","15","15","104950","105710"
"In post","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","AA/AO","15","15","20190","19880"
"In post","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","EO","15","15","23770","23390"
"In post","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","G6/G7","30","25","58140","53220"
"In post","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","SEO/HEO","45","45","33200","36330"
"In post","2022","Department of Health and Social Care","Operational Delivery","East of England","AA/AO","65","55","22010","21820"
"In post","2022","Department of Health and Social Care","Operational Delivery","East of England","EO","70","65","26600","27140"
"In post","2022","Department of Health and Social Care","Operational Delivery","East of England","G6/G7","55","55","55960","53620"
"In post","2022","Department of Health and Social Care","Operational Delivery","East of England","SCS level","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","East of England","SEO/HEO","85","80","36740","37730"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","AA/AO","145","110","24010","23780"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","EO","385","345","27790","27270"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","G6/G7","670","650","59200","55130"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","SCS level","130","125","94720","85360"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","SEO/HEO","830","795","36940","37060"
"In post","2022","Department of Health and Social Care","Operational Delivery","North East (England)","AA/AO","15","15","20030","19880"
"In post","2022","Department of Health and Social Care","Operational Delivery","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","North East (England)","G6/G7","20","15","56500","51060"
"In post","2022","Department of Health and Social Care","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","North East (England)","SEO/HEO","15","15","33850","33000"
"In post","2022","Department of Health and Social Care","Operational Delivery","North West (England)","AA/AO","100","90","20150","19880"
"In post","2022","Department of Health and Social Care","Operational Delivery","North West (England)","EO","50","45","24010","23390"
"In post","2022","Department of Health and Social Care","Operational Delivery","North West (England)","G6/G7","40","40","53970","51060"
"In post","2022","Department of Health and Social Care","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","North West (England)","SEO/HEO","60","55","34810","36330"
"In post","2022","Department of Health and Social Care","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","South East (England)","AA/AO","55","40","21690","21820"
"In post","2022","Department of Health and Social Care","Operational Delivery","South East (England)","EO","40","35","26110","25260"
"In post","2022","Department of Health and Social Care","Operational Delivery","South East (England)","G6/G7","70","60","55800","53160"
"In post","2022","Department of Health and Social Care","Operational Delivery","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","South East (England)","SEO/HEO","60","55","35430","36330"
"In post","2022","Department of Health and Social Care","Operational Delivery","South West (England)","AA/AO","105","90","20510","19880"
"In post","2022","Department of Health and Social Care","Operational Delivery","South West (England)","EO","55","50","24130","23500"
"In post","2022","Department of Health and Social Care","Operational Delivery","South West (England)","G6/G7","120","115","56630","52610"
"In post","2022","Department of Health and Social Care","Operational Delivery","South West (England)","SCS level","10","10","112330","107550"
"In post","2022","Department of Health and Social Care","Operational Delivery","South West (England)","SEO/HEO","215","200","34180","35610"
"In post","2022","Department of Health and Social Care","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","AA/AO","60","55","20400","19880"
"In post","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","EO","40","35","24170","23390"
"In post","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","G6/G7","55","50","55990","50420"
"In post","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","SCS level","15","15","107090","108660"
"In post","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","SEO/HEO","55","50","35370","36330"
"In post","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","AA/AO","30","25","20210","19880"
"In post","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","EO","65","60","24800","23690"
"In post","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","G6/G7","185","180","54920","50410"
"In post","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","SCS level","15","15","80990","76280"
"In post","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","SEO/HEO","270","260","33660","32790"
"In post","2022","Department of Health and Social Care","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
