"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Science and Engineering","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Science and Engineering","SEO","Heterosexual / straight","500","480","41590","40580"
"In post","2022","40-49","Science and Engineering","SEO","LGBO","25","20","[c]","[c]"
"In post","2022","40-49","Science and Engineering","SEO","Undeclared","105","100","41380","40480"
"In post","2022","40-49","Science and Engineering","SEO","Unknown","230","220","40310","39210"
"In post","2022","40-49","Science and Engineering","Unknown","Heterosexual / straight","85","85","50040","50000"
"In post","2022","40-49","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Science and Engineering","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","40-49","Science and Engineering","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Security","AA","Heterosexual / straight","320","320","20620","19810"
"In post","2022","40-49","Security","AA","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Security","AA","Undeclared","45","45","20760","19810"
"In post","2022","40-49","Security","AA","Unknown","50","50","21330","19810"
"In post","2022","40-49","Security","AO","Heterosexual / straight","400","395","33920","39070"
"In post","2022","40-49","Security","AO","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Security","AO","Undeclared","85","85","36440","39070"
"In post","2022","40-49","Security","AO","Unknown","100","100","36510","39070"
"In post","2022","40-49","Security","EO","Heterosexual / straight","185","180","33740","29670"
"In post","2022","40-49","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","EO","Undeclared","35","35","37790","42050"
"In post","2022","40-49","Security","EO","Unknown","25","20","[c]","[c]"
"In post","2022","40-49","Security","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","40-49","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","G6","Unknown","15","10","[c]","[c]"
"In post","2022","40-49","Security","G7","Heterosexual / straight","70","70","54760","54700"
"In post","2022","40-49","Security","G7","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Security","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Security","G7","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Security","HEO","Heterosexual / straight","180","180","35550","34910"
"In post","2022","40-49","Security","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Security","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Security","HEO","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Security","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","SEO","Heterosexual / straight","130","130","43650","42470"
"In post","2022","40-49","Security","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Security","SEO","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Security","SEO","Unknown","35","35","43660","41050"
"In post","2022","40-49","Security","Unknown","Heterosexual / straight","45","45","34580","33950"
"In post","2022","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","G6","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","40-49","Social Research","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","G7","Heterosexual / straight","65","60","55740","54870"
"In post","2022","40-49","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","G7","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Social Research","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","40-49","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","SEO","Heterosexual / straight","55","45","40720","39950"
"In post","2022","40-49","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Research","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Social Research","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Statistics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","G6","Heterosexual / straight","65","60","65810","66350"
"In post","2022","40-49","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","G6","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Statistics","G7","Heterosexual / straight","140","130","56820","57150"
"In post","2022","40-49","Statistics","G7","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Statistics","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Statistics","G7","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Statistics","HEO","Heterosexual / straight","45","45","34000","33300"
"In post","2022","40-49","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Statistics","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","SEO","Heterosexual / straight","105","100","42190","41750"
"In post","2022","40-49","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Statistics","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Statistics","SEO","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Tax","AO","Heterosexual / straight","240","225","21350","21250"
"In post","2022","40-49","Tax","AO","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Tax","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","40-49","Tax","AO","Unknown","240","220","21300","21250"
"In post","2022","40-49","Tax","EO","Heterosexual / straight","450","430","27180","26820"
"In post","2022","40-49","Tax","EO","LGBO","30","30","27700","26820"
"In post","2022","40-49","Tax","EO","Undeclared","35","35","27200","26820"
"In post","2022","40-49","Tax","EO","Unknown","270","255","27290","26820"
"In post","2022","40-49","Tax","G6","Heterosexual / straight","135","130","68820","67910"
"In post","2022","40-49","Tax","G6","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Tax","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Tax","G6","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Tax","G7","Heterosexual / straight","365","355","55450","55210"
"In post","2022","40-49","Tax","G7","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Tax","G7","Undeclared","65","60","55740","55210"
"In post","2022","40-49","Tax","G7","Unknown","70","65","55330","55210"
"In post","2022","40-49","Tax","HEO","Heterosexual / straight","740","715","33850","33370"
"In post","2022","40-49","Tax","HEO","LGBO","45","45","34010","33370"
"In post","2022","40-49","Tax","HEO","Undeclared","95","95","34240","33370"
"In post","2022","40-49","Tax","HEO","Unknown","340","330","34030","33370"
"In post","2022","40-49","Tax","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Tax","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Tax","SEO","Heterosexual / straight","380","375","40630","40520"
"In post","2022","40-49","Tax","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Tax","SEO","Undeclared","45","45","39970","40520"
"In post","2022","40-49","Tax","SEO","Unknown","115","115","40810","40520"
"In post","2022","40-49","Unknown","AA","Heterosexual / straight","125","115","22330","22140"
"In post","2022","40-49","Unknown","AA","LGBO","15","10","[c]","[c]"
"In post","2022","40-49","Unknown","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","AA","Unknown","120","110","22450","23230"
"In post","2022","40-49","Unknown","AO","Heterosexual / straight","230","210","23370","21400"
"In post","2022","40-49","Unknown","AO","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","AO","Undeclared","25","20","[c]","[c]"
"In post","2022","40-49","Unknown","AO","Unknown","235","215","24300","24020"
"In post","2022","40-49","Unknown","EO","Heterosexual / straight","615","585","28320","27570"
"In post","2022","40-49","Unknown","EO","LGBO","30","30","27840","27570"
"In post","2022","40-49","Unknown","EO","Undeclared","35","35","28970","28330"
"In post","2022","40-49","Unknown","EO","Unknown","320","300","28540","27940"
"In post","2022","40-49","Unknown","G6","Heterosexual / straight","605","585","70160","69280"
"In post","2022","40-49","Unknown","G6","LGBO","45","45","70050","69680"
"In post","2022","40-49","Unknown","G6","Undeclared","45","45","70130","68740"
"In post","2022","40-49","Unknown","G6","Unknown","240","235","74370","73600"
"In post","2022","40-49","Unknown","G7","Heterosexual / straight","950","910","57300","57190"
"In post","2022","40-49","Unknown","G7","LGBO","65","65","57760","57190"
"In post","2022","40-49","Unknown","G7","Undeclared","90","85","58420","57190"
"In post","2022","40-49","Unknown","G7","Unknown","505","490","58580","56340"
"In post","2022","40-49","Unknown","HEO","Heterosexual / straight","820","790","34480","34020"
"In post","2022","40-49","Unknown","HEO","LGBO","45","45","33720","33960"
"In post","2022","40-49","Unknown","HEO","Undeclared","65","65","34260","33370"
"In post","2022","40-49","Unknown","HEO","Unknown","385","375","34360","33370"
"In post","2022","40-49","Unknown","SCS level","Heterosexual / straight","300","295","91870","83230"
"In post","2022","40-49","Unknown","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Unknown","160","155","100340","93980"
"In post","2022","40-49","Unknown","SEO","Heterosexual / straight","880","850","43590","43000"
"In post","2022","40-49","Unknown","SEO","LGBO","35","35","43400","43000"
"In post","2022","40-49","Unknown","SEO","Undeclared","75","70","42960","41820"
"In post","2022","40-49","Unknown","SEO","Unknown","260","245","43900","43400"
"In post","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Veterinarian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","G7","Heterosexual / straight","30","30","51560","50600"
"In post","2022","40-49","Veterinarian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Veterinarian","G7","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Veterinarian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","SEO","Heterosexual / straight","65","60","39150","37910"
"In post","2022","40-49","Veterinarian","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Veterinarian","SEO","Unknown","15","10","[c]","[c]"
"In post","2022","50-59","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","AA","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","AO","Heterosexual / straight","60","60","23300","22120"
"In post","2022","50-59","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","AO","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","Commercial","EO","Heterosexual / straight","140","130","27530","26860"
"In post","2022","50-59","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Commercial","EO","Unknown","35","30","27730","27570"
"In post","2022","50-59","Commercial","G6","Heterosexual / straight","120","120","69110","67370"
"In post","2022","50-59","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Commercial","G6","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Commercial","G7","Heterosexual / straight","180","175","54530","53390"
"In post","2022","50-59","Commercial","G7","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","G7","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Commercial","G7","Unknown","30","25","[c]","[c]"
"In post","2022","50-59","Commercial","HEO","Heterosexual / straight","250","240","33100","33170"
"In post","2022","50-59","Commercial","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","HEO","Undeclared","40","40","34360","33920"
"In post","2022","50-59","Commercial","HEO","Unknown","45","45","33620","33170"
"In post","2022","50-59","Commercial","SCS level","Heterosexual / straight","35","35","92600","91580"
"In post","2022","50-59","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","SEO","Heterosexual / straight","395","390","41880","41660"
"In post","2022","50-59","Commercial","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Commercial","SEO","Undeclared","70","70","42100","42080"
"In post","2022","50-59","Commercial","SEO","Unknown","45","40","41350","40580"
"In post","2022","50-59","Commercial","Unknown","Heterosexual / straight","35","35","48930","46930"
"In post","2022","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","AO","Heterosexual / straight","35","35","22490","21830"
"In post","2022","50-59","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","AO","Undeclared","10","5","[c]","[c]"
"In post","2022","50-59","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","EO","Heterosexual / straight","85","85","28210","28590"
"In post","2022","50-59","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Communications","EO","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Communications","G6","Heterosexual / straight","50","45","69470","68660"
"In post","2022","50-59","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Communications","G6","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Communications","G7","Heterosexual / straight","85","80","55950","55210"
"In post","2022","50-59","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","G7","Undeclared","20","15","[c]","[c]"
"In post","2022","50-59","Communications","G7","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Communications","HEO","Heterosexual / straight","125","120","34390","33830"
"In post","2022","50-59","Communications","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Communications","HEO","Unknown","30","30","[c]","[c]"
"In post","2022","50-59","Communications","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","SEO","Heterosexual / straight","125","125","42020","40890"
"In post","2022","50-59","Communications","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Communications","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Communications","SEO","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AO","Heterosexual / straight","305","265","22330","21260"
"In post","2022","50-59","Counter Fraud","AO","LGBO","15","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AO","Undeclared","80","70","22170","21260"
"In post","2022","50-59","Counter Fraud","AO","Unknown","120","100","22540","21260"
"In post","2022","50-59","Counter Fraud","EO","Heterosexual / straight","840","785","28220","27570"
"In post","2022","50-59","Counter Fraud","EO","LGBO","35","30","28840","27570"
"In post","2022","50-59","Counter Fraud","EO","Undeclared","150","135","28250","27570"
"In post","2022","50-59","Counter Fraud","EO","Unknown","350","320","28630","27570"
"In post","2022","50-59","Counter Fraud","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","50-59","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","G7","Heterosexual / straight","35","35","54660","54070"
"In post","2022","50-59","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Counter Fraud","G7","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","HEO","Heterosexual / straight","250","240","33960","33180"
"In post","2022","50-59","Counter Fraud","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","HEO","Undeclared","50","50","34310","33180"
"In post","2022","50-59","Counter Fraud","HEO","Unknown","70","70","35560","35070"
"In post","2022","50-59","Counter Fraud","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","SEO","Heterosexual / straight","100","95","40040","40000"
"In post","2022","50-59","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","SEO","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","AO","Heterosexual / straight","100","95","22510","21510"
"In post","2022","50-59","Digital, Data and Technology","AO","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","AO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","AO","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","EO","Heterosexual / straight","575","550","28250","27570"
"In post","2022","50-59","Digital, Data and Technology","EO","LGBO","20","15","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","EO","Undeclared","120","115","28360","27570"
"In post","2022","50-59","Digital, Data and Technology","EO","Unknown","125","120","28700","27570"
"In post","2022","50-59","Digital, Data and Technology","G6","Heterosexual / straight","305","300","68950","67910"
"In post","2022","50-59","Digital, Data and Technology","G6","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","G6","Undeclared","55","55","70600","70250"
"In post","2022","50-59","Digital, Data and Technology","G6","Unknown","90","90","68690","66680"
"In post","2022","50-59","Digital, Data and Technology","G7","Heterosexual / straight","890","875","55380","54920"
"In post","2022","50-59","Digital, Data and Technology","G7","LGBO","30","25","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","G7","Undeclared","145","145","56610","55210"
"In post","2022","50-59","Digital, Data and Technology","G7","Unknown","180","180","55460","55210"
"In post","2022","50-59","Digital, Data and Technology","HEO","Heterosexual / straight","870","850","34320","33370"
"In post","2022","50-59","Digital, Data and Technology","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","HEO","Undeclared","175","170","34630","33630"
"In post","2022","50-59","Digital, Data and Technology","HEO","Unknown","160","155","34310","33370"
"In post","2022","50-59","Digital, Data and Technology","SCS level","Heterosexual / straight","90","90","93060","85800"
"In post","2022","50-59","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","SEO","Heterosexual / straight","970","950","41860","40670"
"In post","2022","50-59","Digital, Data and Technology","SEO","LGBO","35","35","41020","40300"
"In post","2022","50-59","Digital, Data and Technology","SEO","Undeclared","170","170","42330","41230"
"In post","2022","50-59","Digital, Data and Technology","SEO","Unknown","245","235","41810","40520"
"In post","2022","50-59","Digital, Data and Technology","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","G6","Heterosexual / straight","25","20","[c]","[c]"
