"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Inner London - East","115","115","49910","54700"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Inner London - West","320","315","46140","40600"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","West Midlands","5","5","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office (excl. agencies)","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Charity Commission","Inner London - West","5","5","[c]","[c]"
"In post","2022","Asian","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","East Wales","25","25","[c]","[c]"
"In post","2022","Asian","Companies House","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Companies House","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Competition and Markets Authority","Inner London - East","110","110","48930","42290"
"In post","2022","Asian","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Criminal Injuries Compensation Authority","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Inner London - East","10","10","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Merseyside","10","10","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","West Midlands","10","10","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Commercial Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Office and Procurator Fiscal Service","Eastern Scotland","30","25","[c]","[c]"
"In post","2022","Asian","Crown Office and Procurator Fiscal Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Office and Procurator Fiscal Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Office and Procurator Fiscal Service","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Crown Office and Procurator Fiscal Service","West Central Scotland","25","20","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Bedfordshire and Hertfordshire","25","20","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","East Anglia","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Essex","10","10","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Inner London - West","320","295","41360","32500"
"In post","2022","Asian","Crown Prosecution Service","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Lancashire","10","10","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","40","40","35470","28430"
"In post","2022","Asian","Crown Prosecution Service","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Merseyside","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","West Midlands","110","100","37440","34480"
"In post","2022","Asian","Crown Prosecution Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Crown Prosecution Service","West Yorkshire","40","35","43260","48080"
"In post","2022","Asian","Defence Electronics and Components Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Electronics and Components Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","275","270","35700","33000"
"In post","2022","Asian","Defence Equipment and Support","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Outer London - West and North West","50","45","23290","20260"
"In post","2022","Asian","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Equipment and Support","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","44670","39940"
"In post","2022","Asian","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Defence Science and Technology Laboratory","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","545","540","44690","40050"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","45","45","35550","30360"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Inner London - West","145","145","44740","39020"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
