"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","75","65","53550","51470"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","40","40","57240","55610"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","AA/AO","Female","55","50","22210","22200"
"In post","2022","Attorney General's Departments","Greater Manchester","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","Female","60","55","27650","28430"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","G6/G7","Female","105","90","55120","55610"
"In post","2022","Attorney General's Departments","Greater Manchester","G6/G7","Male","65","65","56850","55610"
"In post","2022","Attorney General's Departments","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Female","30","30","23370","23770"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Male","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","Female","50","45","28210","27010"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Female","75","70","58870","54770"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Male","50","45","61310","62150"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","Female","235","215","23450","23770"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","Male","135","130","23240","23770"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Female","520","490","28430","27580"
"In post","2022","Attorney General's Departments","Inner London - West","EO","Male","245","240","28640","27760"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","Female","1680","1515","59420","58970"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","Male","935","910","61350","62590"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Female","150","145","86520","79980"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","Male","105","105","87010","82720"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","Female","360","350","37300","37730"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","Male","300","295","37330","37730"
"In post","2022","Attorney General's Departments","Kent","AA/AO","Female","30","30","23680","23770"
"In post","2022","Attorney General's Departments","Kent","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AA/AO","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Female","30","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","Female","45","40","53760","54200"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","Male","35","35","55280","55610"
"In post","2022","Attorney General's Departments","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","30","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","50","45","51840","51160"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","Female","65","60","21940","22200"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","EO","Female","75","70","26990","26450"
"In post","2022","Attorney General's Departments","Merseyside","EO","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","Female","75","70","53680","53350"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","Male","70","65","54810","55610"
"In post","2022","Attorney General's Departments","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","Female","40","40","34240","33310"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","Female","35","35","58330","55880"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","Male","30","30","61510","58640"
"In post","2022","Attorney General's Departments","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","Female","35","35","34360","32860"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Female","45","40","22150","22200"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Female","40","35","27180","27870"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Female","55","55","53720","54200"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Male","50","50","55650","55610"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","EO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","EO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","AA/AO","Female","35","30","22000","22200"
"In post","2022","Attorney General's Departments","South Yorkshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","EO","Female","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","G6/G7","Female","30","30","52730","50150"
"In post","2022","Attorney General's Departments","South Yorkshire","G6/G7","Male","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","EO","Female","40","35","28210","27310"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","EO","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","Female","55","50","59320","62120"
