"Status","Year","Disability","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Mixed","Devon","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","East Anglia","Outside London","30","30","28270","27410"
"In post","2022","Declared disabled","Mixed","East Wales","Outside London","55","50","30090","27570"
"In post","2022","Declared disabled","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Eastern Scotland","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Essex","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","55","34250","31000"
"In post","2022","Declared disabled","Mixed","Greater Manchester","Outside London","65","65","30870","27570"
"In post","2022","Declared disabled","Mixed","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Inner London - East","London","95","90","36510","31880"
"In post","2022","Declared disabled","Mixed","Inner London - West","London","275","265","43750","40050"
"In post","2022","Declared disabled","Mixed","Kent","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Lancashire","Outside London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Merseyside","Outside London","65","60","27830","26820"
"In post","2022","Declared disabled","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Northumberland, and Tyne and Wear","Outside London","30","30","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Outer London - East and North East","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Outer London - South","London","60","60","36060","31060"
"In post","2022","Declared disabled","Mixed","Outer London - West and North West","London","40","40","31650","31060"
"In post","2022","Declared disabled","Mixed","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Shropshire and Staffordshire","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","South Yorkshire","Outside London","30","30","31010","27570"
"In post","2022","Declared disabled","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Surrey, East and West Sussex","Outside London","40","40","31930","28290"
"In post","2022","Declared disabled","Mixed","Tees Valley and Durham","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","West Central Scotland","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","West Midlands","Outside London","65","60","27720","27370"
"In post","2022","Declared disabled","Mixed","West Wales and The Valleys","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","West Yorkshire","Outside London","50","45","30740","27570"
"In post","2022","Declared disabled","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Inner London - East","London","40","40","36080","31310"
"In post","2022","Declared disabled","Other ethnicity","Inner London - West","London","95","90","43420","38020"
"In post","2022","Declared disabled","Other ethnicity","Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outer London - East and North East","London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outer London - South","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Midlands","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","45","31990","29290"
"In post","2022","Declared disabled","Undeclared","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","Outside London","65","55","29320","27570"
"In post","2022","Declared disabled","Undeclared","Devon","Outside London","55","50","28060","27570"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","Outside London","35","30","28900","27130"
"In post","2022","Declared disabled","Undeclared","East Anglia","Outside London","55","50","30880","28920"
"In post","2022","Declared disabled","Undeclared","East Wales","Outside London","50","50","33150","29170"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","Outside London","60","55","35870","35000"
"In post","2022","Declared disabled","Undeclared","Essex","Outside London","30","30","29010","29100"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","160","150","37460","34310"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","Outside London","95","85","29330","27570"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","Outside London","70","60","31430","29950"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","London","110","100","36520","31090"
"In post","2022","Declared disabled","Undeclared","Inner London - West","London","155","150","46510","41750"
"In post","2022","Declared disabled","Undeclared","Kent","Outside London","55","55","30900","27900"
"In post","2022","Declared disabled","Undeclared","Lancashire","Outside London","70","60","28580","27570"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","35","30","27060","26420"
"In post","2022","Declared disabled","Undeclared","Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Merseyside","Outside London","85","70","28320","27570"
"In post","2022","Declared disabled","Undeclared","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","North Yorkshire","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","Outside London","85","75","30280","27570"
"In post","2022","Declared disabled","Undeclared","Outer London - East and North East","London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Outer London - South","London","65","60","34510","31740"
"In post","2022","Declared disabled","Undeclared","Outer London - West and North West","London","55","50","33670","31060"
"In post","2022","Declared disabled","Undeclared","Overseas","Overseas","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Shropshire and Staffordshire","Outside London","35","30","31500","28730"
"In post","2022","Declared disabled","Undeclared","South Yorkshire","Outside London","45","45","30570","27570"
"In post","2022","Declared disabled","Undeclared","Southern Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Surrey, East and West Sussex","Outside London","45","40","29250","27570"
"In post","2022","Declared disabled","Undeclared","Tees Valley and Durham","Outside London","30","30","29730","27570"
"In post","2022","Declared disabled","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","West Central Scotland","Outside London","50","45","28800","27230"
"In post","2022","Declared disabled","Undeclared","West Midlands","Outside London","95","85","29410","27570"
"In post","2022","Declared disabled","Undeclared","West Wales and The Valleys","Outside London","60","55","27020","27130"
"In post","2022","Declared disabled","Undeclared","West Yorkshire","Outside London","75","65","30300","27190"
"In post","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","Outside London","40","35","31000","27570"
"In post","2022","Declared disabled","Unknown","Devon","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Wales","Outside London","35","25","35600","30710"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","Outside London","125","110","32930","34600"
"In post","2022","Declared disabled","Unknown","Essex","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","65","38140","32790"
"In post","2022","Declared disabled","Unknown","Greater Manchester","Outside London","45","40","33970","28570"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","Outside London","50","45","30560","26670"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","Outside London","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","London","55","50","37400","34570"
"In post","2022","Declared disabled","Unknown","Inner London - West","London","145","145","43520","39440"
"In post","2022","Declared disabled","Unknown","Kent","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","Outside London","30","30","28680","27570"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Merseyside","Outside London","55","50","26830","22600"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Yorkshire","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","Outside London","65","50","26850","22080"
"In post","2022","Declared disabled","Unknown","Outer London - East and North East","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Outer London - South","London","35","30","37460","33700"
"In post","2022","Declared disabled","Unknown","Outer London - West and North West","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Southern Scotland","Outside London","35","30","29550","26840"
"In post","2022","Declared disabled","Unknown","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Tees Valley and Durham","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Central Scotland","Outside London","90","85","32550","34030"
"In post","2022","Declared disabled","Unknown","West Midlands","Outside London","55","50","29160","27570"
"In post","2022","Declared disabled","Unknown","West Wales and The Valleys","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Yorkshire","Outside London","30","25","[c]","[c]"
"In post","2022","Declared disabled","White","Bedfordshire and Hertfordshire","Outside London","370","340","32050","29290"
"In post","2022","Declared disabled","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","830","780","32630","29530"
"In post","2022","Declared disabled","White","Cheshire","Outside London","410","375","30320","27570"
"In post","2022","Declared disabled","White","Cornwall and Isles of Scilly","Outside London","230","205","26930","27570"
"In post","2022","Declared disabled","White","Cumbria","Outside London","240","215","28890","25860"
"In post","2022","Declared disabled","White","Derbyshire and Nottinghamshire","Outside London","1435","1320","30400","27570"
"In post","2022","Declared disabled","White","Devon","Outside London","950","850","29340","27570"
"In post","2022","Declared disabled","White","Dorset and Somerset","Outside London","600","545","29380","27570"
"In post","2022","Declared disabled","White","East Anglia","Outside London","1310","1200","29760","27570"
"In post","2022","Declared disabled","White","East Wales","Outside London","1710","1580","32200","27570"
"In post","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","Outside London","505","450","27650","27380"
"In post","2022","Declared disabled","White","Eastern Scotland","Outside London","1810","1685","33920","28920"
"In post","2022","Declared disabled","White","Essex","Outside London","565","510","30310","29290"
"In post","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2620","2470","34720","32280"
"In post","2022","Declared disabled","White","Greater Manchester","Outside London","1945","1790","31100","27570"
"In post","2022","Declared disabled","White","Hampshire and Isle of Wight","Outside London","1475","1340","30590","27570"
"In post","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","Outside London","420","385","29250","27570"
"In post","2022","Declared disabled","White","Highlands and Islands","Outside London","165","145","28190","27570"
"In post","2022","Declared disabled","White","Inner London - East","London","920","875","42640","38000"
"In post","2022","Declared disabled","White","Inner London - West","London","3635","3520","47600","42580"
"In post","2022","Declared disabled","White","Kent","Outside London","855","790","29810","29260"
"In post","2022","Declared disabled","White","Lancashire","Outside London","1815","1625","27910","27570"
"In post","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","Outside London","580","530","27770","27380"
"In post","2022","Declared disabled","White","Lincolnshire","Outside London","385","355","28470","27570"
"In post","2022","Declared disabled","White","Merseyside","Outside London","2255","2030","28830","26820"
"In post","2022","Declared disabled","White","North Eastern Scotland","Outside London","115","110","33430","27570"
"In post","2022","Declared disabled","White","North Yorkshire","Outside London","430","405","31530","27570"
"In post","2022","Declared disabled","White","Northern Ireland","Outside London","320","300","29240","26820"
"In post","2022","Declared disabled","White","Northumberland, and Tyne and Wear","Outside London","2370","2095","28180","26820"
"In post","2022","Declared disabled","White","Outer London - East and North East","London","255","235","30750","31060"
"In post","2022","Declared disabled","White","Outer London - South","London","645","610","39950","35200"
"In post","2022","Declared disabled","White","Outer London - West and North West","London","405","375","33000","31060"
"In post","2022","Declared disabled","White","Overseas","Overseas","185","185","48400","51500"
"In post","2022","Declared disabled","White","Shropshire and Staffordshire","Outside London","1045","955","29680","27570"
"In post","2022","Declared disabled","White","South Yorkshire","Outside London","1155","1030","30720","27570"
"In post","2022","Declared disabled","White","Southern Scotland","Outside London","475","420","29140","26990"
"In post","2022","Declared disabled","White","Surrey, East and West Sussex","Outside London","885","800","29870","27570"
"In post","2022","Declared disabled","White","Tees Valley and Durham","Outside London","1135","1010","28250","27570"
"In post","2022","Declared disabled","White","Unknown","Unknown","95","90","33070","27570"
"In post","2022","Declared disabled","White","West Central Scotland","Outside London","1740","1570","29440","27230"
"In post","2022","Declared disabled","White","West Midlands","Outside London","1540","1395","30740","27570"
