"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Asian","Northumberland, and Tyne and Wear","35","30","28230","26820"
"In post","2022","Declared disabled","Asian","Outer London - East and North East","100","90","30130","31060"
"In post","2022","Declared disabled","Asian","Outer London - South","170","155","34080","31060"
"In post","2022","Declared disabled","Asian","Outer London - West and North West","245","215","31730","30620"
"In post","2022","Declared disabled","Asian","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Asian","South Yorkshire","35","35","27260","27570"
"In post","2022","Declared disabled","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Surrey, East and West Sussex","25","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2022","Declared disabled","Asian","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Central Scotland","20","20","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Midlands","435","405","28290","27570"
"In post","2022","Declared disabled","Asian","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Declared disabled","Asian","West Yorkshire","195","180","28760","27570"
"In post","2022","Declared disabled","Black","Bedfordshire and Hertfordshire","35","35","31890","29290"
"In post","2022","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","35","30","30310","26310"
"In post","2022","Declared disabled","Black","Cheshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Derbyshire and Nottinghamshire","50","50","28440","27570"
"In post","2022","Declared disabled","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","East Anglia","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","East Wales","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Essex","30","30","30150","29290"
"In post","2022","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","31450","28000"
"In post","2022","Declared disabled","Black","Greater Manchester","60","55","30830","27570"
"In post","2022","Declared disabled","Black","Hampshire and Isle of Wight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Inner London - East","345","325","32950","31060"
"In post","2022","Declared disabled","Black","Inner London - West","570","550","36920","33570"
"In post","2022","Declared disabled","Black","Kent","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Merseyside","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Northumberland, and Tyne and Wear","15","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Outer London - East and North East","110","100","31870","31060"
"In post","2022","Declared disabled","Black","Outer London - South","215","205","33990","31060"
"In post","2022","Declared disabled","Black","Outer London - West and North West","110","105","31490","31060"
"In post","2022","Declared disabled","Black","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Black","South Yorkshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2022","Declared disabled","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","West Central Scotland","10","5","[c]","[c]"
"In post","2022","Declared disabled","Black","West Midlands","175","155","28850","27570"
"In post","2022","Declared disabled","Black","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","West Yorkshire","40","40","28290","26380"
"In post","2022","Declared disabled","Mixed","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","35","35","32910","31230"
"In post","2022","Declared disabled","Mixed","Cheshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Derbyshire and Nottinghamshire","45","45","27950","26820"
"In post","2022","Declared disabled","Mixed","Devon","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","East Anglia","30","30","28270","27410"
"In post","2022","Declared disabled","Mixed","East Wales","55","50","30090","27570"
"In post","2022","Declared disabled","Mixed","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Eastern Scotland","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Essex","20","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","60","55","34250","31000"
"In post","2022","Declared disabled","Mixed","Greater Manchester","65","65","30870","27570"
"In post","2022","Declared disabled","Mixed","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Inner London - East","95","90","36510","31880"
"In post","2022","Declared disabled","Mixed","Inner London - West","275","265","43750","40050"
"In post","2022","Declared disabled","Mixed","Kent","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Lancashire","30","25","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Leicestershire, Rutland and Northamptonshire","30","25","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Merseyside","65","60","27830","26820"
"In post","2022","Declared disabled","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Outer London - East and North East","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Outer London - South","60","60","36060","31060"
"In post","2022","Declared disabled","Mixed","Outer London - West and North West","40","40","31650","31060"
"In post","2022","Declared disabled","Mixed","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Shropshire and Staffordshire","25","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","South Yorkshire","30","30","31010","27570"
"In post","2022","Declared disabled","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Surrey, East and West Sussex","40","40","31930","28290"
"In post","2022","Declared disabled","Mixed","Tees Valley and Durham","15","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mixed","West Central Scotland","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","West Midlands","65","60","27720","27370"
"In post","2022","Declared disabled","Mixed","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mixed","West Yorkshire","50","45","30740","27570"
"In post","2022","Declared disabled","Other ethnicity","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","East Anglia","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","East Wales","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Essex","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Greater Manchester","20","20","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Inner London - East","40","40","36080","31310"
"In post","2022","Declared disabled","Other ethnicity","Inner London - West","95","90","43420","38020"
"In post","2022","Declared disabled","Other ethnicity","Kent","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Lancashire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Merseyside","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outer London - East and North East","15","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outer London - South","15","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Midlands","20","15","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","50","45","31990","29290"
"In post","2022","Declared disabled","Undeclared","Cheshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cornwall and Isles of Scilly","15","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Cumbria","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","65","55","29320","27570"
"In post","2022","Declared disabled","Undeclared","Devon","55","50","28060","27570"
"In post","2022","Declared disabled","Undeclared","Dorset and Somerset","35","30","28900","27130"
"In post","2022","Declared disabled","Undeclared","East Anglia","55","50","30880","28920"
"In post","2022","Declared disabled","Undeclared","East Wales","50","50","33150","29170"
"In post","2022","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","20","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Eastern Scotland","60","55","35870","35000"
"In post","2022","Declared disabled","Undeclared","Essex","30","30","29010","29100"
"In post","2022","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","37460","34310"
"In post","2022","Declared disabled","Undeclared","Greater Manchester","95","85","29330","27570"
"In post","2022","Declared disabled","Undeclared","Hampshire and Isle of Wight","70","60","31430","29950"
"In post","2022","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inner London - East","110","100","36520","31090"
"In post","2022","Declared disabled","Undeclared","Inner London - West","155","150","46510","41750"
"In post","2022","Declared disabled","Undeclared","Kent","55","55","30900","27900"
"In post","2022","Declared disabled","Undeclared","Lancashire","70","60","28580","27570"
"In post","2022","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","35","30","27060","26420"
"In post","2022","Declared disabled","Undeclared","Lincolnshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Merseyside","85","70","28320","27570"
"In post","2022","Declared disabled","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","North Yorkshire","25","20","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","85","75","30280","27570"
"In post","2022","Declared disabled","Undeclared","Outer London - East and North East","25","25","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Outer London - South","65","60","34510","31740"
"In post","2022","Declared disabled","Undeclared","Outer London - West and North West","55","50","33670","31060"
"In post","2022","Declared disabled","Undeclared","Overseas","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Shropshire and Staffordshire","35","30","31500","28730"
"In post","2022","Declared disabled","Undeclared","South Yorkshire","45","45","30570","27570"
"In post","2022","Declared disabled","Undeclared","Southern Scotland","15","15","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Surrey, East and West Sussex","45","40","29250","27570"
"In post","2022","Declared disabled","Undeclared","Tees Valley and Durham","30","30","29730","27570"
"In post","2022","Declared disabled","Undeclared","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","West Central Scotland","50","45","28800","27230"
"In post","2022","Declared disabled","Undeclared","West Midlands","95","85","29410","27570"
"In post","2022","Declared disabled","Undeclared","West Wales and The Valleys","60","55","27020","27130"
"In post","2022","Declared disabled","Undeclared","West Yorkshire","75","65","30300","27190"
"In post","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Cheshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Cumbria","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","40","35","31000","27570"
"In post","2022","Declared disabled","Unknown","Devon","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Anglia","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Wales","35","25","35600","30710"
"In post","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Eastern Scotland","125","110","32930","34600"
"In post","2022","Declared disabled","Unknown","Essex","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","38140","32790"
"In post","2022","Declared disabled","Unknown","Greater Manchester","45","40","33970","28570"
"In post","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","50","45","30560","26670"
"In post","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Highlands and Islands","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Inner London - East","55","50","37400","34570"
"In post","2022","Declared disabled","Unknown","Inner London - West","145","145","43520","39440"
"In post","2022","Declared disabled","Unknown","Kent","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lancashire","30","30","28680","27570"
"In post","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Merseyside","55","50","26830","22600"
"In post","2022","Declared disabled","Unknown","North Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North Yorkshire","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","65","50","26850","22080"
"In post","2022","Declared disabled","Unknown","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Outer London - South","35","30","37460","33700"
"In post","2022","Declared disabled","Unknown","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Southern Scotland","35","30","29550","26840"
"In post","2022","Declared disabled","Unknown","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Tees Valley and Durham","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Central Scotland","90","85","32550","34030"
"In post","2022","Declared disabled","Unknown","West Midlands","55","50","29160","27570"
"In post","2022","Declared disabled","Unknown","West Wales and The Valleys","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Yorkshire","30","25","[c]","[c]"
"In post","2022","Declared disabled","White","Bedfordshire and Hertfordshire","370","340","32050","29290"
"In post","2022","Declared disabled","White","Berkshire, Buckinghamshire and Oxfordshire","830","780","32630","29530"
"In post","2022","Declared disabled","White","Cheshire","410","375","30320","27570"
"In post","2022","Declared disabled","White","Cornwall and Isles of Scilly","230","205","26930","27570"
"In post","2022","Declared disabled","White","Cumbria","240","215","28890","25860"
"In post","2022","Declared disabled","White","Derbyshire and Nottinghamshire","1435","1320","30400","27570"
"In post","2022","Declared disabled","White","Devon","950","850","29340","27570"
"In post","2022","Declared disabled","White","Dorset and Somerset","600","545","29380","27570"
"In post","2022","Declared disabled","White","East Anglia","1310","1200","29760","27570"
"In post","2022","Declared disabled","White","East Wales","1710","1580","32200","27570"
"In post","2022","Declared disabled","White","East Yorkshire and Northern Lincolnshire","505","450","27650","27380"
"In post","2022","Declared disabled","White","Eastern Scotland","1810","1685","33920","28920"
"In post","2022","Declared disabled","White","Essex","565","510","30310","29290"
"In post","2022","Declared disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","2620","2470","34720","32280"
"In post","2022","Declared disabled","White","Greater Manchester","1945","1790","31100","27570"
"In post","2022","Declared disabled","White","Hampshire and Isle of Wight","1475","1340","30590","27570"
"In post","2022","Declared disabled","White","Herefordshire, Worcestershire and Warwickshire","420","385","29250","27570"
"In post","2022","Declared disabled","White","Highlands and Islands","165","145","28190","27570"
"In post","2022","Declared disabled","White","Inner London - East","920","875","42640","38000"
"In post","2022","Declared disabled","White","Inner London - West","3635","3520","47600","42580"
"In post","2022","Declared disabled","White","Kent","855","790","29810","29260"
"In post","2022","Declared disabled","White","Lancashire","1815","1625","27910","27570"
"In post","2022","Declared disabled","White","Leicestershire, Rutland and Northamptonshire","580","530","27770","27380"
"In post","2022","Declared disabled","White","Lincolnshire","385","355","28470","27570"
"In post","2022","Declared disabled","White","Merseyside","2255","2030","28830","26820"
"In post","2022","Declared disabled","White","North Eastern Scotland","115","110","33430","27570"
"In post","2022","Declared disabled","White","North Yorkshire","430","405","31530","27570"
"In post","2022","Declared disabled","White","Northern Ireland","320","300","29240","26820"
"In post","2022","Declared disabled","White","Northumberland, and Tyne and Wear","2370","2095","28180","26820"
"In post","2022","Declared disabled","White","Outer London - East and North East","255","235","30750","31060"
"In post","2022","Declared disabled","White","Outer London - South","645","610","39950","35200"
"In post","2022","Declared disabled","White","Outer London - West and North West","405","375","33000","31060"
"In post","2022","Declared disabled","White","Overseas","185","185","48400","51500"
"In post","2022","Declared disabled","White","Shropshire and Staffordshire","1045","955","29680","27570"
"In post","2022","Declared disabled","White","South Yorkshire","1155","1030","30720","27570"
"In post","2022","Declared disabled","White","Southern Scotland","475","420","29140","26990"
"In post","2022","Declared disabled","White","Surrey, East and West Sussex","885","800","29870","27570"
"In post","2022","Declared disabled","White","Tees Valley and Durham","1135","1010","28250","27570"
"In post","2022","Declared disabled","White","Unknown","95","90","33070","27570"
"In post","2022","Declared disabled","White","West Central Scotland","1740","1570","29440","27230"
"In post","2022","Declared disabled","White","West Midlands","1540","1395","30740","27570"
"In post","2022","Declared disabled","White","West Wales and The Valleys","1805","1575","26720","25520"
"In post","2022","Declared disabled","White","West Yorkshire","1620","1470","32070","27570"
"In post","2022","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","440","405","31690","29290"
"In post","2022","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","485","445","30690","28550"
"In post","2022","Declared non-disabled","Asian","Cheshire","65","60","27460","26350"
"In post","2022","Declared non-disabled","Asian","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Cumbria","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","690","640","30820","27570"
"In post","2022","Declared non-disabled","Asian","Devon","55","50","34190","30930"
"In post","2022","Declared non-disabled","Asian","Dorset and Somerset","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","East Anglia","320","280","27170","24890"
"In post","2022","Declared non-disabled","Asian","East Wales","345","330","31870","27570"
"In post","2022","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","35","30","30450","27130"
"In post","2022","Declared non-disabled","Asian","Eastern Scotland","200","190","32280","27570"
"In post","2022","Declared non-disabled","Asian","Essex","165","155","33250","29290"
"In post","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","635","610","35110","32710"
"In post","2022","Declared non-disabled","Asian","Greater Manchester","1440","1365","29970","27570"
"In post","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","250","230","30950","27570"
"In post","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","175","160","27590","26810"
"In post","2022","Declared non-disabled","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Inner London - East","2265","2140","38280","33440"
"In post","2022","Declared non-disabled","Asian","Inner London - West","4900","4755","42620","38750"
"In post","2022","Declared non-disabled","Asian","Kent","150","140","29410","29290"
"In post","2022","Declared non-disabled","Asian","Lancashire","825","740","26020","22020"
"In post","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","825","745","26190","24890"
"In post","2022","Declared non-disabled","Asian","Lincolnshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Merseyside","195","180","31500","26370"
"In post","2022","Declared non-disabled","Asian","North Eastern Scotland","30","30","54050","47760"
"In post","2022","Declared non-disabled","Asian","North Yorkshire","60","60","33060","29180"
"In post","2022","Declared non-disabled","Asian","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","375","355","29990","26820"
"In post","2022","Declared non-disabled","Asian","Outer London - East and North East","685","625","30020","31060"
"In post","2022","Declared non-disabled","Asian","Outer London - South","1515","1425","35680","31060"
