"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Northern Ireland","Outside London","AA/AO","270","260","21220","21250"
"In post","2022","20-29","Northern Ireland","Outside London","EO","175","175","26120","26590"
"In post","2022","20-29","Northern Ireland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Outside London","SEO/HEO","105","105","33630","33080"
"In post","2022","20-29","Overseas","Overseas","AA/AO","15","15","21030","21170"
"In post","2022","20-29","Overseas","Overseas","EO","25","25","27210","26540"
"In post","2022","20-29","Overseas","Overseas","G6/G7","35","35","52730","52190"
"In post","2022","20-29","Overseas","Overseas","SEO/HEO","245","245","34820","33230"
"In post","2022","20-29","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Outside London","AA/AO","3440","3340","22420","21260"
"In post","2022","20-29","Scotland","Outside London","EO","2195","2170","27640","27230"
"In post","2022","20-29","Scotland","Outside London","G6/G7","170","170","52370","49860"
"In post","2022","20-29","Scotland","Outside London","SEO/HEO","1745","1735","35080","33080"
"In post","2022","20-29","Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","South East (England)","Outside London","AA/AO","2530","2480","25070","24250"
"In post","2022","20-29","South East (England)","Outside London","EO","1630","1615","27200","26820"
"In post","2022","20-29","South East (England)","Outside London","G6/G7","65","65","53220","52290"
"In post","2022","20-29","South East (England)","Outside London","SEO/HEO","1205","1195","33230","32560"
"In post","2022","20-29","South East (England)","Outside London","Unknown","465","455","25310","24090"
"In post","2022","20-29","South West (England)","Outside London","AA/AO","1775","1730","22110","21260"
"In post","2022","20-29","South West (England)","Outside London","EO","2130","2105","25490","26350"
"In post","2022","20-29","South West (England)","Outside London","G6/G7","130","125","51390","49860"
"In post","2022","20-29","South West (England)","Outside London","SEO/HEO","2635","2615","32360","31640"
"In post","2022","20-29","South West (England)","Outside London","Unknown","685","675","27150","26670"
"In post","2022","20-29","Unknown","Unknown","AA/AO","35","35","21380","21170"
"In post","2022","20-29","Unknown","Unknown","EO","100","100","27870","27570"
"In post","2022","20-29","Unknown","Unknown","G6/G7","15","15","53970","54700"
"In post","2022","20-29","Unknown","Unknown","SEO/HEO","275","275","31080","29250"
"In post","2022","20-29","Unknown","Unknown","Unknown","380","380","28260","28980"
"In post","2022","20-29","Wales","Outside London","AA/AO","2420","2340","21670","21260"
"In post","2022","20-29","Wales","Outside London","EO","1530","1515","26670","26820"
"In post","2022","20-29","Wales","Outside London","G6/G7","95","95","52430","50210"
"In post","2022","20-29","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Outside London","SEO/HEO","1200","1195","33880","33080"
"In post","2022","20-29","Wales","Outside London","Unknown","250","250","24010","23170"
"In post","2022","20-29","West Midlands (England)","Outside London","AA/AO","2170","2110","22130","21260"
"In post","2022","20-29","West Midlands (England)","Outside London","EO","1535","1515","26790","26820"
"In post","2022","20-29","West Midlands (England)","Outside London","G6/G7","115","115","52500","50850"
"In post","2022","20-29","West Midlands (England)","Outside London","SEO/HEO","955","950","33200","33080"
"In post","2022","20-29","West Midlands (England)","Outside London","Unknown","315","300","25050","24090"
"In post","2022","20-29","Yorkshire and The Humber","Outside London","AA/AO","2605","2530","22460","21260"
"In post","2022","20-29","Yorkshire and The Humber","Outside London","EO","1985","1965","26610","26820"
"In post","2022","20-29","Yorkshire and The Humber","Outside London","G6/G7","230","230","52680","50270"
"In post","2022","20-29","Yorkshire and The Humber","Outside London","SEO/HEO","1455","1445","33200","32880"
"In post","2022","20-29","Yorkshire and The Humber","Outside London","Unknown","365","355","24670","23170"
"In post","2022","30-39","East Midlands (England)","Outside London","AA/AO","1510","1380","23110","21260"
"In post","2022","30-39","East Midlands (England)","Outside London","EO","1260","1195","27270","27130"
"In post","2022","30-39","East Midlands (England)","Outside London","G6/G7","280","270","54740","54160"
"In post","2022","30-39","East Midlands (England)","Outside London","SCS level","10","10","89320","88630"
"In post","2022","30-39","East Midlands (England)","Outside London","SEO/HEO","1220","1175","35450","33370"
"In post","2022","30-39","East Midlands (England)","Outside London","Unknown","355","320","28900","27590"
"In post","2022","30-39","East of England","Outside London","AA/AO","1365","1265","25070","23960"
"In post","2022","30-39","East of England","Outside London","EO","1130","1060","28080","27570"
"In post","2022","30-39","East of England","Outside London","G6/G7","245","235","55930","53500"
"In post","2022","30-39","East of England","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Outside London","SEO/HEO","1060","1025","36090","35010"
"In post","2022","30-39","East of England","Outside London","Unknown","390","355","28050","25780"
"In post","2022","30-39","London","London","AA/AO","1785","1675","27360","25630"
"In post","2022","30-39","London","London","EO","3800","3655","30250","30750"
"In post","2022","30-39","London","London","G6/G7","10055","9805","59250","57460"
"In post","2022","30-39","London","London","SCS level","850","825","79660","75400"
"In post","2022","30-39","London","London","SEO/HEO","8180","8020","39070","39420"
"In post","2022","30-39","London","London","Unknown","540","515","33390","34100"
"In post","2022","30-39","North East (England)","Outside London","AA/AO","2370","2115","22070","21260"
"In post","2022","30-39","North East (England)","Outside London","EO","1865","1765","26870","26820"
"In post","2022","30-39","North East (England)","Outside London","G6/G7","595","580","55070","54160"
"In post","2022","30-39","North East (England)","Outside London","SCS level","10","10","81730","77750"
"In post","2022","30-39","North East (England)","Outside London","SEO/HEO","1860","1805","35140","33370"
"In post","2022","30-39","North East (England)","Outside London","Unknown","230","220","27930","26310"
"In post","2022","30-39","North West (England)","Outside London","AA/AO","3790","3480","22020","21260"
"In post","2022","30-39","North West (England)","Outside London","EO","4135","3950","26940","26820"
"In post","2022","30-39","North West (England)","Outside London","G6/G7","1235","1200","55290","54160"
"In post","2022","30-39","North West (England)","Outside London","SCS level","25","25","78090","74600"
"In post","2022","30-39","North West (England)","Outside London","SEO/HEO","3710","3620","35080","33370"
"In post","2022","30-39","North West (England)","Outside London","Unknown","800","755","28840","26310"
"In post","2022","30-39","Northern Ireland","Outside London","AA/AO","300","275","21260","21250"
"In post","2022","30-39","Northern Ireland","Outside London","EO","285","275","26510","26590"
"In post","2022","30-39","Northern Ireland","Outside London","G6/G7","75","75","55480","55210"
"In post","2022","30-39","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Outside London","SEO/HEO","345","340","34980","33370"
"In post","2022","30-39","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Overseas","AA/AO","10","10","21780","21170"
"In post","2022","30-39","Overseas","Overseas","EO","50","50","27350","26670"
"In post","2022","30-39","Overseas","Overseas","G6/G7","450","450","56380","54700"
"In post","2022","30-39","Overseas","Overseas","SCS level","25","25","77900","73910"
"In post","2022","30-39","Overseas","Overseas","SEO/HEO","440","440","38010","35830"
"In post","2022","30-39","Overseas","Overseas","Unknown","55","55","40410","36610"
"In post","2022","30-39","Scotland","Outside London","AA/AO","3240","3020","23150","21300"
"In post","2022","30-39","Scotland","Outside London","EO","3260","3140","28690","27570"
"In post","2022","30-39","Scotland","Outside London","G6/G7","1275","1240","57860","55210"
"In post","2022","30-39","Scotland","Outside London","SCS level","30","30","80860","78810"
"In post","2022","30-39","Scotland","Outside London","SEO/HEO","3810","3710","37800","36130"
"In post","2022","30-39","Scotland","Outside London","Unknown","20","20","33880","31250"
"In post","2022","30-39","South East (England)","Outside London","AA/AO","2370","2220","26280","24960"
"In post","2022","30-39","South East (England)","Outside London","EO","2220","2090","28020","27570"
"In post","2022","30-39","South East (England)","Outside London","G6/G7","625","605","54260","53050"
"In post","2022","30-39","South East (England)","Outside London","SCS level","20","15","86110","87100"
"In post","2022","30-39","South East (England)","Outside London","SEO/HEO","2020","1955","36560","36480"
"In post","2022","30-39","South East (England)","Outside London","Unknown","535","485","29970","30210"
"In post","2022","30-39","South West (England)","Outside London","AA/AO","1640","1495","22810","21270"
"In post","2022","30-39","South West (England)","Outside London","EO","1780","1650","26760","26860"
"In post","2022","30-39","South West (England)","Outside London","G6/G7","1375","1325","52920","50640"
"In post","2022","30-39","South West (England)","Outside London","SCS level","15","15","82590","76610"
"In post","2022","30-39","South West (England)","Outside London","SEO/HEO","4505","4335","35980","35920"
"In post","2022","30-39","South West (England)","Outside London","Unknown","740","690","34050","32690"
"In post","2022","30-39","Unknown","Unknown","AA/AO","30","30","22040","21260"
"In post","2022","30-39","Unknown","Unknown","EO","85","80","27990","27570"
"In post","2022","30-39","Unknown","Unknown","G6/G7","45","45","55790","54700"
"In post","2022","30-39","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","SEO/HEO","90","85","34940","33740"
"In post","2022","30-39","Unknown","Unknown","Unknown","410","405","37040","34460"
"In post","2022","30-39","Wales","Outside London","AA/AO","2800","2515","21830","21840"
"In post","2022","30-39","Wales","Outside London","EO","2445","2330","27020","26820"
"In post","2022","30-39","Wales","Outside London","G6/G7","810","790","55880","54280"
"In post","2022","30-39","Wales","Outside London","SCS level","20","20","77540","76510"
"In post","2022","30-39","Wales","Outside London","SEO/HEO","2740","2655","36480","36840"
"In post","2022","30-39","Wales","Outside London","Unknown","390","365","27840","26310"
"In post","2022","30-39","West Midlands (England)","Outside London","AA/AO","2005","1840","22340","21260"
"In post","2022","30-39","West Midlands (England)","Outside London","EO","2075","1970","27130","27570"
"In post","2022","30-39","West Midlands (England)","Outside London","G6/G7","580","570","54600","53500"
"In post","2022","30-39","West Midlands (England)","Outside London","SCS level","10","10","86000","79190"
"In post","2022","30-39","West Midlands (England)","Outside London","SEO/HEO","1980","1925","35490","33370"
"In post","2022","30-39","West Midlands (England)","Outside London","Unknown","420","390","27440","24800"
"In post","2022","30-39","Yorkshire and The Humber","Outside London","AA/AO","2145","1945","23060","21680"
"In post","2022","30-39","Yorkshire and The Humber","Outside London","EO","2260","2130","27150","26820"
"In post","2022","30-39","Yorkshire and The Humber","Outside London","G6/G7","980","950","54660","52070"
"In post","2022","30-39","Yorkshire and The Humber","Outside London","SCS level","45","45","79250","74460"
"In post","2022","30-39","Yorkshire and The Humber","Outside London","SEO/HEO","2530","2440","35000","33370"
"In post","2022","30-39","Yorkshire and The Humber","Outside London","Unknown","445","400","29090","28200"
"In post","2022","40-49","East Midlands (England)","Outside London","AA/AO","1480","1340","22670","21260"
"In post","2022","40-49","East Midlands (England)","Outside London","EO","1420","1310","27470","27570"
"In post","2022","40-49","East Midlands (England)","Outside London","G6/G7","575","550","57260","55210"
"In post","2022","40-49","East Midlands (England)","Outside London","SCS level","20","20","89600","87490"
"In post","2022","40-49","East Midlands (England)","Outside London","SEO/HEO","1390","1330","36910","35310"
"In post","2022","40-49","East Midlands (England)","Outside London","Unknown","415","375","31870","30810"
"In post","2022","40-49","East of England","Outside London","AA/AO","1420","1280","24190","21960"
"In post","2022","40-49","East of England","Outside London","EO","1605","1490","28270","27570"
"In post","2022","40-49","East of England","Outside London","G6/G7","460","445","58430","55210"
"In post","2022","40-49","East of England","Outside London","SCS level","45","40","87520","79280"
"In post","2022","40-49","East of England","Outside London","SEO/HEO","1340","1280","37330","36480"
"In post","2022","40-49","East of England","Outside London","Unknown","425","385","31860","30210"
"In post","2022","40-49","London","London","AA/AO","2070","1870","26310","25110"
"In post","2022","40-49","London","London","EO","3830","3600","30330","30610"
"In post","2022","40-49","London","London","G6/G7","7950","7580","61930","60980"
"In post","2022","40-49","London","London","SCS level","1965","1890","88680","81000"
"In post","2022","40-49","London","London","SEO/HEO","6435","6235","40100","40050"
"In post","2022","40-49","London","London","Unknown","530","500","37310","36800"
"In post","2022","40-49","North East (England)","Outside London","AA/AO","2745","2385","21990","21260"
"In post","2022","40-49","North East (England)","Outside London","EO","1960","1815","27140","27570"
"In post","2022","40-49","North East (England)","Outside London","G6/G7","945","930","56800","55210"
"In post","2022","40-49","North East (England)","Outside London","SCS level","45","45","87200","79420"
"In post","2022","40-49","North East (England)","Outside London","SEO/HEO","2020","1955","35930","33650"
"In post","2022","40-49","North East (England)","Outside London","Unknown","300","280","31880","31420"
"In post","2022","40-49","North West (England)","Outside London","AA/AO","4275","3780","21980","21260"
"In post","2022","40-49","North West (England)","Outside London","EO","4280","3995","27130","27570"
"In post","2022","40-49","North West (England)","Outside London","G6/G7","1750","1705","57220","55210"
"In post","2022","40-49","North West (England)","Outside London","SCS level","100","100","86710","80000"
"In post","2022","40-49","North West (England)","Outside London","SEO/HEO","3950","3820","36000","34290"
"In post","2022","40-49","North West (England)","Outside London","Unknown","840","785","32620","31420"
"In post","2022","40-49","Northern Ireland","Outside London","AA/AO","375","345","21380","21250"
"In post","2022","40-49","Northern Ireland","Outside London","EO","285","270","26780","26820"
"In post","2022","40-49","Northern Ireland","Outside London","G6/G7","100","100","57530","55210"
"In post","2022","40-49","Northern Ireland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Northern Ireland","Outside London","SEO/HEO","320","310","35620","33370"
"In post","2022","40-49","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Overseas","Overseas","AA/AO","15","15","22850","23250"
"In post","2022","40-49","Overseas","Overseas","EO","85","85","27340","26930"
"In post","2022","40-49","Overseas","Overseas","G6/G7","455","450","60480","60080"
"In post","2022","40-49","Overseas","Overseas","SCS level","130","130","82210","75330"
"In post","2022","40-49","Overseas","Overseas","SEO/HEO","390","390","40220","38430"
"In post","2022","40-49","Overseas","Overseas","Unknown","80","75","[c]","[c]"
"In post","2022","40-49","Scotland","Outside London","AA/AO","3025","2755","22940","21260"
"In post","2022","40-49","Scotland","Outside London","EO","2955","2790","28620","27570"
"In post","2022","40-49","Scotland","Outside London","G6/G7","1850","1770","62420","62170"
"In post","2022","40-49","Scotland","Outside London","SCS level","130","125","87000","83230"
"In post","2022","40-49","Scotland","Outside London","SEO/HEO","3385","3270","39330","37710"
"In post","2022","40-49","Scotland","Outside London","Unknown","20","20","38700","40220"
"In post","2022","40-49","South East (England)","Outside London","AA/AO","2270","2065","25110","22080"
"In post","2022","40-49","South East (England)","Outside London","EO","2765","2575","28050","27570"
"In post","2022","40-49","South East (England)","Outside London","G6/G7","1195","1155","58180","55210"
"In post","2022","40-49","South East (England)","Outside London","SCS level","75","70","91070","89860"
"In post","2022","40-49","South East (England)","Outside London","SEO/HEO","2505","2405","37440","36840"
"In post","2022","40-49","South East (England)","Outside London","Unknown","445","405","32670","32520"
"In post","2022","40-49","South West (England)","Outside London","AA/AO","1675","1525","22890","21260"
"In post","2022","40-49","South West (England)","Outside London","EO","1985","1820","27160","27570"
"In post","2022","40-49","South West (England)","Outside London","G6/G7","2220","2145","56040","54540"
"In post","2022","40-49","South West (England)","Outside London","SCS level","120","120","90750","85240"
"In post","2022","40-49","South West (England)","Outside London","SEO/HEO","3835","3650","37110","37450"
"In post","2022","40-49","South West (England)","Outside London","Unknown","695","650","38390","37170"
"In post","2022","40-49","Unknown","Unknown","AA/AO","40","35","22100","21260"
"In post","2022","40-49","Unknown","Unknown","EO","90","85","28010","27570"
"In post","2022","40-49","Unknown","Unknown","G6/G7","45","45","57030","54700"
"In post","2022","40-49","Unknown","Unknown","SCS level","10","10","88190","87040"
"In post","2022","40-49","Unknown","Unknown","SEO/HEO","85","85","37710","37300"
"In post","2022","40-49","Unknown","Unknown","Unknown","390","385","40200","34460"
"In post","2022","40-49","Wales","Outside London","AA/AO","2490","2205","21700","21810"
"In post","2022","40-49","Wales","Outside London","EO","2180","2040","27310","27570"
"In post","2022","40-49","Wales","Outside London","G6/G7","1295","1250","58740","59380"
"In post","2022","40-49","Wales","Outside London","SCS level","120","120","82980","78460"
"In post","2022","40-49","Wales","Outside London","SEO/HEO","2710","2605","38350","38160"
"In post","2022","40-49","Wales","Outside London","Unknown","350","330","32490","31420"
"In post","2022","40-49","West Midlands (England)","Outside London","AA/AO","1930","1715","22410","21260"
"In post","2022","40-49","West Midlands (England)","Outside London","EO","2110","1970","27340","27570"
"In post","2022","40-49","West Midlands (England)","Outside London","G6/G7","985","950","57170","54700"
"In post","2022","40-49","West Midlands (England)","Outside London","SCS level","90","90","90190","81540"
"In post","2022","40-49","West Midlands (England)","Outside London","SEO/HEO","2000","1930","36940","36450"
"In post","2022","40-49","West Midlands (England)","Outside London","Unknown","525","480","31930","30210"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","AA/AO","2025","1805","23040","21260"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","EO","2370","2175","27390","27570"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","G6/G7","1570","1505","56210","54050"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","SCS level","100","95","81820","74700"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","SEO/HEO","2480","2370","36020","35390"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","Unknown","540","495","31940","31420"
"In post","2022","50-59","East Midlands (England)","Outside London","AA/AO","2260","2045","22590","21260"
"In post","2022","50-59","East Midlands (England)","Outside London","EO","1950","1805","27600","27570"
"In post","2022","50-59","East Midlands (England)","Outside London","G6/G7","660","640","59750","55610"
"In post","2022","50-59","East Midlands (England)","Outside London","SCS level","55","55","92270","84340"
"In post","2022","50-59","East Midlands (England)","Outside London","SEO/HEO","1785","1720","37600","35980"
"In post","2022","50-59","East Midlands (England)","Outside London","Unknown","350","320","30630","28200"
"In post","2022","50-59","East of England","Outside London","AA/AO","2080","1935","23630","21830"
"In post","2022","50-59","East of England","Outside London","EO","2465","2285","28700","27570"
"In post","2022","50-59","East of England","Outside London","G6/G7","590","570","60330","57390"
"In post","2022","50-59","East of England","Outside London","SCS level","70","70","101560","101430"
"In post","2022","50-59","East of England","Outside London","SEO/HEO","1830","1775","37930","36460"
"In post","2022","50-59","East of England","Outside London","Unknown","375","345","29850","28200"
"In post","2022","50-59","London","London","AA/AO","3350","3130","25790","25110"
"In post","2022","50-59","London","London","EO","5660","5385","30700","30750"
"In post","2022","50-59","London","London","G6/G7","6105","5955","63600","62120"
"In post","2022","50-59","London","London","SCS level","1370","1340","98560","90000"
"In post","2022","50-59","London","London","SEO/HEO","7070","6920","40620","40220"
"In post","2022","50-59","London","London","Unknown","590","570","36820","35310"
"In post","2022","50-59","North East (England)","Outside London","AA/AO","3855","3275","22290","21260"
"In post","2022","50-59","North East (England)","Outside London","EO","2340","2115","27380","27570"
"In post","2022","50-59","North East (England)","Outside London","G6/G7","930","905","57020","55210"
"In post","2022","50-59","North East (England)","Outside London","SCS level","65","65","84880","76900"
"In post","2022","50-59","North East (England)","Outside London","SEO/HEO","2135","2035","36330","34890"
"In post","2022","50-59","North East (England)","Outside London","Unknown","315","300","31560","28200"
"In post","2022","50-59","North West (England)","Outside London","AA/AO","5995","5345","22130","21260"
"In post","2022","50-59","North West (England)","Outside London","EO","5500","5065","27420","27570"
"In post","2022","50-59","North West (England)","Outside London","G6/G7","2025","1985","58130","55210"
"In post","2022","50-59","North West (England)","Outside London","SCS level","145","140","89320","80250"
"In post","2022","50-59","North West (England)","Outside London","SEO/HEO","4395","4245","36740","35310"
"In post","2022","50-59","North West (England)","Outside London","Unknown","765","720","31910","28200"
"In post","2022","50-59","Northern Ireland","Outside London","AA/AO","500","475","21400","21250"
"In post","2022","50-59","Northern Ireland","Outside London","EO","280","265","27620","27370"
"In post","2022","50-59","Northern Ireland","Outside London","G6/G7","100","95","59400","55210"
"In post","2022","50-59","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Outside London","SEO/HEO","360","350","36790","35460"
"In post","2022","50-59","Overseas","Overseas","AA/AO","25","25","22260","22200"
"In post","2022","50-59","Overseas","Overseas","EO","105","105","28310","27370"
"In post","2022","50-59","Overseas","Overseas","G6/G7","315","310","62810","61920"
"In post","2022","50-59","Overseas","Overseas","SCS level","105","105","88580","79720"
"In post","2022","50-59","Overseas","Overseas","SEO/HEO","370","365","42300","40000"
"In post","2022","50-59","Overseas","Overseas","Unknown","55","55","42400","27720"
"In post","2022","50-59","Scotland","Outside London","AA/AO","4780","4310","22960","21300"
"In post","2022","50-59","Scotland","Outside London","EO","4325","4035","29260","27570"
"In post","2022","50-59","Scotland","Outside London","G6/G7","1755","1715","63670","62170"
"In post","2022","50-59","Scotland","Outside London","SCS level","185","185","89130","83230"
"In post","2022","50-59","Scotland","Outside London","SEO/HEO","3840","3695","39640","38220"
"In post","2022","50-59","Scotland","Outside London","Unknown","40","40","46550","44970"
"In post","2022","50-59","South East (England)","Outside London","AA/AO","3920","3540","23880","21790"
"In post","2022","50-59","South East (England)","Outside London","EO","4090","3825","28630","27570"
"In post","2022","50-59","South East (England)","Outside London","G6/G7","1420","1380","59610","57480"
"In post","2022","50-59","South East (England)","Outside London","SCS level","90","85","96260","93340"
"In post","2022","50-59","South East (England)","Outside London","SEO/HEO","3440","3340","38080","36960"
"In post","2022","50-59","South East (England)","Outside London","Unknown","545","505","31350","28200"
"In post","2022","50-59","South West (England)","Outside London","AA/AO","2665","2455","22730","21260"
"In post","2022","50-59","South West (England)","Outside London","EO","2960","2740","27460","27570"
"In post","2022","50-59","South West (England)","Outside London","G6/G7","2385","2325","57790","55710"
"In post","2022","50-59","South West (England)","Outside London","SCS level","175","170","100340","93730"
"In post","2022","50-59","South West (England)","Outside London","SEO/HEO","4550","4395","37850","37910"
"In post","2022","50-59","South West (England)","Outside London","Unknown","755","720","40980","37170"
"In post","2022","50-59","Unknown","Unknown","AA/AO","60","55","22640","21300"
"In post","2022","50-59","Unknown","Unknown","EO","120","115","28750","27570"
"In post","2022","50-59","Unknown","Unknown","G6/G7","45","45","58750","54630"
"In post","2022","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","SEO/HEO","115","110","38890","37300"
"In post","2022","50-59","Unknown","Unknown","Unknown","520","515","41570","36970"
"In post","2022","50-59","Wales","Outside London","AA/AO","3015","2675","21720","21300"
"In post","2022","50-59","Wales","Outside London","EO","2590","2420","27580","27570"
"In post","2022","50-59","Wales","Outside London","G6/G7","1205","1175","61010","60990"
"In post","2022","50-59","Wales","Outside London","SCS level","140","140","86160","79180"
"In post","2022","50-59","Wales","Outside London","SEO/HEO","2675","2580","38550","38160"
"In post","2022","50-59","Wales","Outside London","Unknown","310","295","31210","28760"
"In post","2022","50-59","West Midlands (England)","Outside London","AA/AO","2865","2580","22670","21260"
"In post","2022","50-59","West Midlands (England)","Outside London","EO","2995","2765","27660","27570"
"In post","2022","50-59","West Midlands (England)","Outside London","G6/G7","960","940","59010","55460"
"In post","2022","50-59","West Midlands (England)","Outside London","SCS level","90","90","99710","90160"
"In post","2022","50-59","West Midlands (England)","Outside London","SEO/HEO","2220","2145","37030","35980"
"In post","2022","50-59","West Midlands (England)","Outside London","Unknown","560","515","30930","28200"
"In post","2022","50-59","Yorkshire and The Humber","Outside London","AA/AO","3055","2735","23080","21260"
"In post","2022","50-59","Yorkshire and The Humber","Outside London","EO","3250","2990","27630","27570"
"In post","2022","50-59","Yorkshire and The Humber","Outside London","G6/G7","1485","1440","58340","55610"
