"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East of England","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","EO","Female","20","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","EO","Male","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","Female","60","60","40040","38670"
"In post","2022","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","Male","55","55","42790","43750"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","EO","Female","40","35","24430","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","EO","Male","20","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","SEO/HEO","Female","45","40","33060","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","North East (England)","SEO/HEO","Male","30","25","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","EO","Female","35","30","24690","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","EO","Male","20","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","SEO/HEO","Female","40","35","34280","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","North West (England)","SEO/HEO","Male","35","30","34650","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","EO","Female","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","SEO/HEO","Female","30","30","33570","31170"
"In post","2022","Advisory, Conciliation and Arbitration Service","Scotland","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South East (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","South West (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","EO","Female","20","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","EO","Male","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","SEO/HEO","Female","30","30","33300","31240"
"In post","2022","Advisory, Conciliation and Arbitration Service","Wales","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","Female","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","Female","35","35","34430","31040"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","Female","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","Male","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","EO","Female","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Midlands (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","EO","Female","30","30","25230","24920"
"In post","2022","Animal and Plant Health Agency","East of England","EO","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East of England","SEO/HEO","Female","40","35","34400","32160"
"In post","2022","Animal and Plant Health Agency","East of England","SEO/HEO","Male","40","35","35740","34830"
"In post","2022","Animal and Plant Health Agency","London","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","EO","Female","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","EO","Male","30","30","30700","31460"
"In post","2022","Animal and Plant Health Agency","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","London","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","EO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North East (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","AA/AO","Female","90","80","21440","21300"
"In post","2022","Animal and Plant Health Agency","North West (England)","AA/AO","Male","45","45","21360","21300"
"In post","2022","Animal and Plant Health Agency","North West (England)","EO","Female","50","45","24990","24920"
"In post","2022","Animal and Plant Health Agency","North West (England)","EO","Male","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North West (England)","SEO/HEO","Female","55","50","35230","32370"
"In post","2022","Animal and Plant Health Agency","North West (England)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","AA/AO","Female","30","30","21300","21300"
"In post","2022","Animal and Plant Health Agency","Scotland","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","EO","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","EO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","Female","115","110","24300","24370"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","Male","75","75","24180","24370"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","Female","145","135","27680","27960"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","Male","70","70","27430","27960"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","Female","35","35","57140","55800"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","Male","40","40","58600","55860"
"In post","2022","Animal and Plant Health Agency","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","Female","165","155","36230","34280"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","Male","120","115","36330","35830"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","Female","105","95","21330","21300"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","Male","60","60","21310","21300"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","Female","60","55","25550","25100"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","Male","55","55","25690","25190"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","Female","75","75","34890","35900"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","Male","55","55","37010","36780"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","Female","100","90","21320","21300"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","Male","30","30","21250","21300"
"In post","2022","Animal and Plant Health Agency","Wales","EO","Female","55","50","25420","25010"
"In post","2022","Animal and Plant Health Agency","Wales","EO","Male","30","25","25730","25460"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","Female","55","50","35280","35900"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","Male","40","40","34930","36590"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Female","55","50","21300","21300"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","Female","45","45","25310","24920"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Female","60","55","33510","31860"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Male","50","50","36240","35900"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Female","40","35","21840","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Male","30","30","22190","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Female","30","30","25420","24920"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Male","35","35","25620","25310"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Female","30","30","33190","30730"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Male","35","35","33570","31980"
"In post","2022","Attorney General's Office","London","EO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","AA/AO","Female","60","60","24030","24490"
"In post","2022","Cabinet Office (excl. agencies)","London","AA/AO","Male","50","50","24350","24490"
"In post","2022","Cabinet Office (excl. agencies)","London","EO","Female","315","310","27720","27500"
"In post","2022","Cabinet Office (excl. agencies)","London","EO","Male","215","215","27660","27500"
"In post","2022","Cabinet Office (excl. agencies)","London","G6/G7","Female","1300","1265","59930","56340"
"In post","2022","Cabinet Office (excl. agencies)","London","G6/G7","Male","1315","1310","60530","57680"
"In post","2022","Cabinet Office (excl. agencies)","London","SCS level","Female","250","240","92580","82850"
"In post","2022","Cabinet Office (excl. agencies)","London","SCS level","Male","335","330","105220","94860"
"In post","2022","Cabinet Office (excl. agencies)","London","SEO/HEO","Female","1485","1470","34050","34550"
"In post","2022","Cabinet Office (excl. agencies)","London","SEO/HEO","Male","1095","1095","34600","34550"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","AA/AO","Female","105","95","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","AA/AO","Male","65","60","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","EO","Female","70","60","24840","24100"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","EO","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SEO/HEO","Female","95","90","32590","32000"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SEO/HEO","Male","60","60","32840","32000"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","EO","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G6/G7","Female","135","130","58650","55400"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G6/G7","Male","100","100","61620","61710"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","Female","135","130","34410","34550"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","Male","95","90","33800","33250"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","EO","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G6/G7","Female","50","50","58260","53640"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G6/G7","Male","40","40","61560","60500"
