"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","EO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Transport","AA","Female","35","25","18310","18310"
"In post","2022","16-19","Department for Transport","AA","Male","25","20","[c]","[c]"
"In post","2022","16-19","Department for Transport","AO","Female","15","15","[c]","[c]"
"In post","2022","16-19","Department for Transport","AO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Department for Transport","EO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department for Transport","EO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","AO","Female","60","60","21740","21260"
"In post","2022","16-19","Department for Work and Pensions","AO","Male","55","55","21460","21260"
"In post","2022","16-19","Department for Work and Pensions","EO","Female","20","20","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","EO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","AA","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Unknown","Female","5","5","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Unknown","Male","20","20","[c]","[c]"
"In post","2022","16-19","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","AA","Male","5","5","[c]","[c]"
"In post","2022","16-19","HM Land Registry","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","AO","Female","85","85","21300","21250"
"In post","2022","16-19","HM Revenue and Customs","AO","Male","95","90","21440","21250"
"In post","2022","16-19","HM Revenue and Customs","EO","Female","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","EO","Male","20","20","[c]","[c]"
"In post","2022","16-19","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury","EO","Female","5","5","[c]","[c]"
"In post","2022","16-19","HM Treasury","EO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Home Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","AO","Female","20","20","[c]","[c]"
"In post","2022","16-19","Home Office","AO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Home Office","EO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Home Office","EO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","AA","Female","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","AA","Male","20","20","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","AO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","EO","Female","25","25","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","EO","Male","85","85","18520","18030"
"In post","2022","16-19","Ministry of Defence","Unknown","Female","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Unknown","Male","40","40","18110","17140"
"In post","2022","16-19","Ministry of Justice","AA","Female","35","35","20620","20890"
"In post","2022","16-19","Ministry of Justice","AA","Male","30","30","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","AO","Female","85","85","23960","23140"
"In post","2022","16-19","Ministry of Justice","AO","Male","45","40","24140","23140"
"In post","2022","16-19","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","AA","Female","30","30","[c]","[c]"
"In post","2022","16-19","Scottish Government","AA","Male","20","20","[c]","[c]"
"In post","2022","16-19","Scottish Government","AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Scottish Government","AO","Male","20","20","[c]","[c]"
"In post","2022","16-19","Scottish Government","EO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","AA","Male","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","AO","Female","350","345","22490","22200"
"In post","2022","20-29","Attorney General's Departments","AO","Male","135","130","22550","22200"
"In post","2022","20-29","Attorney General's Departments","EO","Female","390","390","26960","26950"
"In post","2022","20-29","Attorney General's Departments","EO","Male","150","150","27200","26950"
"In post","2022","20-29","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","G7","Female","120","115","50580","50500"
"In post","2022","20-29","Attorney General's Departments","G7","Male","55","55","50700","50500"
"In post","2022","20-29","Attorney General's Departments","HEO","Female","160","160","36140","38000"
"In post","2022","20-29","Attorney General's Departments","HEO","Male","70","70","35350","32080"
"In post","2022","20-29","Attorney General's Departments","SEO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","SEO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Cabinet Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","AO","Female","95","90","21860","21050"
"In post","2022","20-29","Cabinet Office","AO","Male","65","65","21590","21050"
"In post","2022","20-29","Cabinet Office","EO","Female","270","270","26450","27500"
"In post","2022","20-29","Cabinet Office","EO","Male","205","205","26510","27500"
"In post","2022","20-29","Cabinet Office","G6","Female","30","30","65870","64500"
"In post","2022","20-29","Cabinet Office","G6","Male","25","25","[c]","[c]"
"In post","2022","20-29","Cabinet Office","G7","Female","225","225","55100","54700"
"In post","2022","20-29","Cabinet Office","G7","Male","205","205","55360","54700"
"In post","2022","20-29","Cabinet Office","HEO","Female","1235","1235","30630","29250"
"In post","2022","20-29","Cabinet Office","HEO","Male","865","865","30870","30420"
"In post","2022","20-29","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","SEO","Female","180","180","39570","40600"
"In post","2022","20-29","Cabinet Office","SEO","Male","155","155","40030","40600"
"In post","2022","20-29","Chancellor's other departments","AO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","AO","Male","5","5","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","EO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","G7","Male","10","10","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","HEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","HEO","Male","20","20","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","AO","Female","10","5","[c]","[c]"
"In post","2022","20-29","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Charity Commission","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","HEO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Charity Commission","HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","SEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","AO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","EO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G7","Female","20","20","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G7","Male","20","20","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","HEO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","HEO","Male","30","30","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","SEO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","AA","Female","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","AA","Male","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","AO","Female","195","190","21450","21130"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","AO","Male","135","135","21200","21130"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","Female","295","290","26250","24650"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","Male","270","270","26550","25490"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","G6","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","G6","Male","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","G7","Female","270","270","54500","53380"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","G7","Male","285","285","55070","53380"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","HEO","Female","515","510","33180","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","HEO","Male","465","465","33780","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO","Female","350","345","40730","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO","Male","330","330","40920","40050"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","EO","Female","75","70","26700","26180"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","EO","Male","40","40","26430","26180"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G6","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G7","Female","100","100","52640","51730"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G7","Male","95","95","53710","52000"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","HEO","Female","245","245","35040","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","HEO","Male","200","200","35010","34020"
"In post","2022","20-29","Department for Education","AO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Department for Education","AO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Department for Education","EO","Female","255","255","26050","25000"
"In post","2022","20-29","Department for Education","EO","Male","165","165","26110","25000"
"In post","2022","20-29","Department for Education","G6","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Education","G6","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Education","G7","Female","170","170","52130","53420"
"In post","2022","20-29","Department for Education","G7","Male","90","90","52010","53420"
"In post","2022","20-29","Department for Education","HEO","Female","370","365","31370","30090"
"In post","2022","20-29","Department for Education","HEO","Male","210","210","31160","29730"
"In post","2022","20-29","Department for Education","SEO","Female","295","290","39140","37100"
"In post","2022","20-29","Department for Education","SEO","Male","180","180","38690","36640"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","AO","Female","325","320","21780","21300"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","AO","Male","250","245","21710","21300"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","EO","Female","355","355","25790","25010"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","EO","Male","230","230","26020","25100"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","G7","Female","100","100","52260","52290"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","G7","Male","75","70","51750","52290"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","HEO","Female","465","460","31740","32560"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","HEO","Male","370","365","31810","32560"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","SEO","Female","210","205","38370","38750"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","SEO","Male","135","130","37880","38750"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","EO","Female","75","75","26920","26250"
"In post","2022","20-29","Department for International Trade","EO","Male","70","70","27120","26250"
"In post","2022","20-29","Department for International Trade","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for International Trade","G6","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for International Trade","G7","Female","120","120","52080","51710"
"In post","2022","20-29","Department for International Trade","G7","Male","105","105","52960","51970"
"In post","2022","20-29","Department for International Trade","HEO","Female","210","210","32420","31800"
"In post","2022","20-29","Department for International Trade","HEO","Male","170","170","32320","31800"
"In post","2022","20-29","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","SEO","Female","120","120","39430","38160"
"In post","2022","20-29","Department for International Trade","SEO","Male","145","145","38850","38160"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","AO","Female","35","35","21580","21270"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","AO","Male","25","25","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","EO","Female","85","85","27310","27850"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","EO","Male","95","95","26930","27850"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","G6","Male","10","10","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","G7","Female","110","110","52370","53130"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","G7","Male","105","105","52880","53130"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","HEO","Female","190","190","32480","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","HEO","Male","175","175","32520","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","SEO","Female","110","110","39210","39600"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","SEO","Male","95","95","39530","39600"
"In post","2022","20-29","Department for Transport","AA","Female","95","80","18380","18310"
"In post","2022","20-29","Department for Transport","AA","Male","95","95","18650","18310"
"In post","2022","20-29","Department for Transport","AO","Female","375","355","22210","21840"
"In post","2022","20-29","Department for Transport","AO","Male","310","310","23090","21840"
"In post","2022","20-29","Department for Transport","EO","Female","210","210","27370","26350"
"In post","2022","20-29","Department for Transport","EO","Male","215","210","27660","26350"
"In post","2022","20-29","Department for Transport","G6","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Transport","G6","Male","15","15","[c]","[c]"
"In post","2022","20-29","Department for Transport","G7","Female","85","85","53890","54110"
"In post","2022","20-29","Department for Transport","G7","Male","85","85","53880","54110"
"In post","2022","20-29","Department for Transport","HEO","Female","240","240","33300","34710"
"In post","2022","20-29","Department for Transport","HEO","Male","275","275","33790","34710"
"In post","2022","20-29","Department for Transport","SEO","Female","115","115","41800","42470"
"In post","2022","20-29","Department for Transport","SEO","Male","130","130","42280","42470"
"In post","2022","20-29","Department for Work and Pensions","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions","AO","Female","2070","1975","21680","21260"
"In post","2022","20-29","Department for Work and Pensions","AO","Male","1775","1760","21560","21260"
"In post","2022","20-29","Department for Work and Pensions","EO","Female","3655","3580","28400","27570"
"In post","2022","20-29","Department for Work and Pensions","EO","Male","2365","2355","28240","27570"
"In post","2022","20-29","Department for Work and Pensions","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions","G7","Female","60","60","52720","53710"
"In post","2022","20-29","Department for Work and Pensions","G7","Male","80","80","55090","54070"
"In post","2022","20-29","Department for Work and Pensions","HEO","Female","385","385","33520","31990"
"In post","2022","20-29","Department for Work and Pensions","HEO","Male","340","340","33560","31990"
"In post","2022","20-29","Department for Work and Pensions","SEO","Female","135","135","38280","37400"
"In post","2022","20-29","Department for Work and Pensions","SEO","Male","160","160","38870","39000"
"In post","2022","20-29","Department of Health and Social Care","AA","Female","40","30","20450","19100"
"In post","2022","20-29","Department of Health and Social Care","AA","Male","15","15","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care","AO","Female","185","165","21530","20590"
"In post","2022","20-29","Department of Health and Social Care","AO","Male","100","90","21430","20400"
"In post","2022","20-29","Department of Health and Social Care","EO","Female","450","430","26100","26880"
"In post","2022","20-29","Department of Health and Social Care","EO","Male","220","210","26210","26880"
"In post","2022","20-29","Department of Health and Social Care","G6","Female","30","30","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care","G6","Male","25","25","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care","G7","Female","235","235","52940","53360"
"In post","2022","20-29","Department of Health and Social Care","G7","Male","140","140","53380","53360"
"In post","2022","20-29","Department of Health and Social Care","HEO","Female","630","620","31780","32640"
"In post","2022","20-29","Department of Health and Social Care","HEO","Male","320","315","31650","32640"
"In post","2022","20-29","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department of Health and Social Care","SEO","Female","330","325","39660","40450"
"In post","2022","20-29","Department of Health and Social Care","SEO","Male","155","150","39380","40470"
"In post","2022","20-29","Estyn","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","AO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","EO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","HEO","Female","35","35","31050","30350"
"In post","2022","20-29","Food Standards Agency","HEO","Male","20","20","[c]","[c]"
